player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Mason Miller,Oakland Athletics,0.02-0.02,$5500,0.47,0.02,0.02,3.17,0,0.23,0.42,0.36,0.16,0.15,0.05,0.16,0.56,1.22,,2.6,SEA @ OAK
Emerson Hancock,Seattle Mariners,0.35-0.31,$7900,2.68,0.35,0.31,4.64,1,0,4.82,5.2,2.74,2.49,0.88,1.47,3.65,1.38,,21.2,SEA @ OAK
Chris Sale,Atlanta Braves,0.44-0.24,$9900,3.86,0.44,0.24,2.76,1,0,5.97,4.47,2.15,1.83,0.54,1.47,6.9,0.99,,38.2,CIN @ ATL
Raisel Iglesias,Atlanta Braves,0.03-0.03,$5500,0.51,0.03,0.03,2.88,0,0.32,0.6,0.48,0.21,0.19,0.1,0.11,0.47,1,,2.8,CIN @ ATL
Alexis Diaz,Cincinnati Reds,0.02-0.02,$5500,0.24,0.02,0.02,6.58,0,0.18,0.33,0.41,0.27,0.24,0.09,0.21,0.31,1.84,,1.3,CIN @ ATL
Andrew Abbott,Cincinnati Reds,0.23-0.41,$8800,2.72,0.23,0.41,4.53,1,0,5.38,5,3.09,2.71,0.81,1.94,4.45,1.29,,23.9,CIN @ ATL
Ryan Helsley,St. Louis Cardinals,0.03-0.03,$5500,0.55,0.03,0.03,2.5,0,0.29,0.54,0.41,0.16,0.15,0.03,0.23,0.54,1.19,,3,PIT @ STL
David Bednar,Pittsburgh Pirates,0.02-0.02,$5500,0.27,0.02,0.02,5.72,0,0.21,0.39,0.44,0.27,0.25,0.06,0.17,0.31,1.57,,1.5,PIT @ STL
Matthew Liberatore,St. Louis Cardinals,0.27-0.25,$9000,2.79,0.27,0.25,3.16,1,0,4.75,4.25,1.89,1.67,0.45,1.46,4.12,1.2,,25.1,PIT @ STL
Paul Skenes,Pittsburgh Pirates,0.3-0.35,$10800,3.1,0.3,0.35,3.45,1,0,5.73,5.06,2.39,2.2,0.59,1.62,6.25,1.17,,33.5,PIT @ STL
Justin Verlander,San Francisco Giants,0.28-0.34,$7500,3.08,0.28,0.34,5.45,1,0,5.38,5.18,3.55,3.26,0.95,1.97,4.58,1.33,,23.1,SF @ CHC
Ryan Pressly,Chicago Cubs,0.03-0.03,$5500,0.51,0.03,0.03,3.04,0,0.31,0.57,0.47,0.21,0.19,0.04,0.22,0.48,1.21,,2.8,SF @ CHC
Colin Rea,Chicago Cubs,0.26-0.26,$7600,2.91,0.26,0.26,4.19,1,0,4.56,4.18,2.45,2.12,0.62,1.23,3.86,1.19,,22.1,SF @ CHC
Ryan Walker,San Francisco Giants,0.02-0.02,$5500,0.35,0.02,0.02,3.03,0,0.19,0.36,0.3,0.13,0.12,0.02,0.08,0.34,1.04,,1.9,SF @ CHC
Josh Hader,Houston Astros,0.02-0.03,$5500,0.45,0.02,0.03,3.16,0,0.24,0.45,0.38,0.17,0.16,0.07,0.15,0.51,1.16,,2.5,HOU @ MIL
Trevor Megill,Milwaukee Brewers,0.02-0.03,$5500,0.44,0.02,0.03,3.09,0,0.26,0.48,0.4,0.18,0.17,0.05,0.2,0.46,1.24,,2.4,HOU @ MIL
Hayden Wesneski,Houston Astros,0.31-0.36,$8300,2.92,0.31,0.36,4.88,1,0,4.94,5.07,2.93,2.68,0.97,1.66,4.77,1.36,,24.2,HOU @ MIL
Chad Patrick,Milwaukee Brewers,0.3-0.34,$7300,3.12,0.3,0.34,4.64,1,0,4.97,4.68,2.78,2.56,0.88,1.8,4.15,1.3,,22.8,HOU @ MIL
Kenley Jansen,Los Angeles Angels,0.02-0.03,$5500,0.36,0.02,0.03,4.1,0,0.24,0.45,0.43,0.23,0.21,0.07,0.15,0.4,1.28,,2,TOR @ LAA
Jeff Hoffman,Toronto Blue Jays,0.02-0.03,$5500,0.47,0.02,0.03,1.83,0,0.25,0.48,0.33,0.11,0.1,0.04,0.1,0.45,0.9,,2.6,TOR @ LAA
Carlos Estevez,Kansas City Royals,0.03-0.04,$5500,0.56,0.03,0.04,2.39,0,0.33,0.61,0.46,0.18,0.16,0.04,0.2,0.51,1.09,,3.1,CHW @ KC
Seth Lugo,Kansas City Royals,0.49-0.2,$9200,3.54,0.49,0.2,3.3,1,0,5.87,5.03,2.4,2.15,0.44,1.27,5.36,1.07,,32.6,CHW @ KC
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.22,0.02,0.02,5.74,0,0.17,0.32,0.36,0.22,0.2,0.07,0.18,0.23,1.69,,1.2,CHW @ KC
Sean Burke,Chicago White Sox,0.18-0.42,$7400,2.41,0.18,0.42,5.72,1,0,4.28,4.42,2.94,2.72,0.65,1.97,3.64,1.49,,17.8,CHW @ KC
