player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Manny Machado,San Diego Padres,$3700,3.89,4.67,0.73,1.35,0.85,0.34,0,0.24,0.79,0.08,0.02,0.37,0.81,0.32,0.384,0.596,0.98,14.4,SD @ ARI
Xander Bogaerts,San Diego Padres,$3000,3.4,4.45,0.67,1.1,0.74,0.27,0.08,0.04,0.35,0.1,0.03,0.37,0.64,0.276,0.337,0.429,0.767,10.2,SD @ ARI
Lourdes Gurriel,Arizona Diamondbacks,$2900,3.97,4.4,0.61,1.04,0.7,0.22,0.01,0.17,0.71,0.08,0.03,0.31,0.55,0.26,0.314,0.46,0.774,11.5,SD @ ARI
Ryan O'Hearn,San Diego Padres,$3000,3.9,4.34,0.62,1.09,0.77,0.17,0.03,0.18,0.7,0.03,0.03,0.4,0.74,0.282,0.352,0.495,0.847,11.7,SD @ ARI
Ramon Laureano,San Diego Padres,$3400,3.5,4.23,0.74,0.98,0.46,0.28,0.02,0.23,0.58,0.04,0.03,0.33,0.99,0.26,0.333,0.531,0.864,11.9,SD @ ARI
Fernando Tatis Jr.,San Diego Padres,$3700,4.32,4.89,0.85,1.1,0.61,0.25,0.06,0.3,0.9,0.15,0.05,0.52,0.91,0.258,0.343,0.583,0.926,16,SD @ ARI
Luis Arraez,San Diego Padres,$2900,4.17,4.78,0.69,1.32,1.04,0.25,0.02,0.08,0.48,0.3,0.04,0.22,0.64,0.295,0.326,0.433,0.759,12.1,SD @ ARI
Jake Cronenworth,San Diego Padres,$2800,3.75,4.12,0.52,0.91,0.64,0.18,0,0.15,0.59,0.02,0.03,0.53,0.85,0.261,0.37,0.455,0.825,10.5,SD @ ARI
Geraldo Perdomo,Arizona Diamondbacks,$3400,2.94,4.51,0.66,0.96,0.71,0.22,0,0.09,0.38,0.05,0.03,0.56,0.65,0.248,0.341,0.391,0.732,10,SD @ ARI
Jake McCarthy,Arizona Diamondbacks,$2300,3.74,4.29,0.44,0.86,0.65,0.2,0.01,0.06,0.44,0.09,0.06,0.36,0.9,0.226,0.296,0.345,0.641,8.6,SD @ ARI
Jose Herrera,Arizona Diamondbacks,$2200,3.41,3.84,0.39,0.72,0.56,0.12,0.01,0.06,0.37,0,0.01,0.57,0.78,0.223,0.343,0.325,0.669,7.5,SD @ ARI
Alek Thomas,Arizona Diamondbacks,$2400,3.92,4.06,0.53,0.87,0.52,0.2,0.04,0.16,0.45,0.06,0.03,0.21,1.1,0.228,0.276,0.443,0.719,9.4,SD @ ARI
Freddy Fermin,San Diego Padres,$2400,3.54,4.01,0.46,1.01,0.77,0.21,0.01,0.09,0.37,0.03,0.01,0.24,0.67,0.276,0.325,0.424,0.749,8.5,SD @ ARI
