player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Raisel Iglesias,Atlanta Braves,0.03-0.03,$5500,0.27,0.03,0.03,4.04,0,0.26,0.49,0.46,0.24,0.22,0.09,0.1,0.17,1.14,,1.5,NYY @ ATL
Devin Williams,New York Yankees,0.02-0.03,$5500,0.31,0.02,0.03,4.09,0,0.23,0.44,0.41,0.22,0.2,0.01,0.19,0.27,1.37,,1.7,NYY @ ATL
Charlie Morton,Baltimore Orioles,0.25-0.42,$8200,3.02,0.25,0.42,5.02,1,0,5.33,5.31,3.15,2.97,0.74,2.21,4.87,1.41,,24.8,BAL @ TB
Pete Fairbanks,Tampa Bay Rays,0.03-0.03,$5500,0.4,0.03,0.03,2.87,0,0.31,0.57,0.46,0.2,0.18,0.02,0.23,0.29,1.22,,2.2,BAL @ TB
Felix Bautista,Baltimore Orioles,0.02-0.02,$5500,0.29,0.02,0.02,2.54,0,0.19,0.36,0.28,0.11,0.1,0.03,0.2,0.23,1.34,,1.6,BAL @ TB
Taj Bradley,Tampa Bay Rays,0.37-0.22,$8500,3.24,0.37,0.22,4,1,0,5.32,4.95,2.5,2.37,0.63,1.73,4.79,1.25,,27.5,BAL @ TB
Patrick Corbin,Texas Rangers,0.19-0.46,$7800,3.26,0.19,0.46,4.26,1,0,5.53,5.06,2.98,2.62,0.79,1.73,4.53,1.23,,25.4,DET @ TEX
Chris Martin,Texas Rangers,0.02-0.02,$5500,0.24,0.02,0.02,2.39,0,0.2,0.38,0.28,0.11,0.1,0.05,0.05,0.11,0.9,,1.3,DET @ TEX
Jason Foley,Detroit Tigers,0.03-0.03,$5500,0.35,0.03,0.03,3.28,0,0.3,0.55,0.47,0.22,0.2,0.05,0.2,0.23,1.21,,1.9,DET @ TEX
Reese Olson,Detroit Tigers,0.38-0.17,$8300,3.54,0.38,0.17,2.99,1,0,5.12,4.12,1.91,1.7,0.31,1.79,4.94,1.15,,29.4,DET @ TEX
Justin Verlander,San Francisco Giants,0.29-0.46,$7700,3.1,0.29,0.46,4.52,1,0,5.16,4.93,2.95,2.59,0.79,2,4.38,1.34,,23.9,SF @ TOR
Chris Bassitt,Toronto Blue Jays,0.44-0.28,$8700,3.64,0.44,0.28,3.49,1,0,5.6,4.95,2.38,2.17,0.68,1.34,5.61,1.12,,31.7,SF @ TOR
Jeff Hoffman,Toronto Blue Jays,0.03-0.03,$5500,0.33,0.03,0.03,4.61,0,0.3,0.56,0.56,0.31,0.28,0.12,0.16,0.26,1.29,,1.8,SF @ TOR
Ryan Walker,San Francisco Giants,0.02-0.02,$5500,0.22,0.02,0.02,3.77,0,0.2,0.37,0.34,0.17,0.16,0.02,0.09,0.16,1.16,,1.2,SF @ TOR
Ryan Helsley,St. Louis Cardinals,0.02-0.02,$5500,0.27,0.02,0.02,3.09,0,0.2,0.38,0.31,0.14,0.13,0.04,0.15,0.2,1.23,,1.5,STL @ ARI
A.J. Puk,Arizona Diamondbacks,0.03-0.03,$5500,0.35,0.03,0.03,3.34,0,0.3,0.55,0.48,0.22,0.21,0.12,0.15,0.22,1.12,,1.9,STL @ ARI
Andre Pallante,St. Louis Cardinals,0.31-0.43,$7800,2.47,0.31,0.43,6.26,1,0,5.43,6.24,4.18,3.78,1.02,1.68,3.72,1.46,,19.3,STL @ ARI
Brandon Pfaadt,Arizona Diamondbacks,0.37-0.25,$8300,3.07,0.37,0.25,4.67,1,0,5.49,5.37,3.12,2.85,0.87,1.51,4.51,1.25,,25.5,STL @ ARI
Sean Manaea,New York Mets,0.23-0.16,$8800,2.92,0.23,0.16,2.76,1,0,4.09,2.9,1.41,1.26,0.37,1.53,4.84,1.08,,25.7,CIN @ NYM
Nick Lodolo,Cincinnati Reds,0.23-0.33,$9200,2.93,0.23,0.33,3.94,1,0,5.45,5.15,2.55,2.38,0.81,1.72,4.92,1.26,,27,CIN @ NYM
Tyler Glasnow,Los Angeles Dodgers,0.3-0.28,$9600,3.0,0.3,0.28,3.64,1,0,4.83,3.83,2.13,1.95,0.82,1.87,5.58,1.18,,28.8,MIL @ LAD
Trevor Megill,Milwaukee Brewers,0.02-0.02,$5500,0.31,0.02,0.02,2.45,0,0.22,0.41,0.32,0.12,0.11,0.03,0.17,0.22,1.18,,1.7,MIL @ LAD
Alexis Diaz,Los Angeles Dodgers,0.03-0.03,$5500,0.2,0.03,0.03,10.8,0,0.28,0.52,0.87,0.67,0.62,0.28,0.38,0.42,2.43,,1.1,MIL @ LAD
Quinn Priester,Milwaukee Brewers,0.31-0.38,$8200,2.8,0.31,0.38,4.82,1,0,5,5.35,2.98,2.68,0.88,2.03,4.28,1.48,,23,MIL @ LAD
Kyle Freeland,Colorado Rockies,0.23-0.42,$7200,2.69,0.23,0.42,6.09,1,0,5.22,5.57,3.96,3.53,0.76,1.54,3.84,1.36,,19.4,MIN @ COL
Tyler Kinley,Colorado Rockies,0.02-0.02,$5500,0.22,0.02,0.02,6.35,0,0.21,0.38,0.46,0.29,0.27,0.05,0.23,0.26,1.78,,1.2,MIN @ COL
Chris Paddack,Minnesota Twins,0.47-0.24,$7800,3.26,0.47,0.24,5.07,1,0,5.55,5.53,3.57,3.12,0.58,1.26,4.55,1.22,,25.4,MIN @ COL
Jhoan Duran,Minnesota Twins,0.03-0.03,$5500,0.42,0.03,0.03,1.96,0,0.29,0.55,0.39,0.13,0.12,0.01,0.19,0.26,1.05,,2.3,MIN @ COL
Carlos Estevez,Kansas City Royals,0.02-0.03,$5500,0.31,0.02,0.03,2.37,0,0.23,0.44,0.33,0.13,0.12,0.03,0.15,0.19,1.09,,1.7,KC @ MIA
Calvin Faucher,Miami Marlins,0.03-0.03,$5500,0.33,0.03,0.03,3.95,0,0.26,0.49,0.46,0.24,0.22,0.03,0.22,0.27,1.37,,1.8,KC @ MIA
