player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Byron Buxton,Minnesota Twins,$4000,3.23,4.7,0.69,1.02,0.6,0.23,0.04,0.22,0.64,0.14,0.05,0.38,1.45,0.242,0.318,0.488,0.805,12.9,NYY @ MIN
Aaron Judge,New York Yankees,$4800,3.4,4.71,0.81,1.19,0.57,0.29,0.01,0.36,0.88,0.08,0,0.71,1.04,0.305,0.416,0.675,1.091,16.3,NYY @ MIN
Cody Bellinger,New York Yankees,$3400,3.65,4.6,0.69,1.07,0.7,0.18,0.01,0.23,0.68,0.07,0.03,0.4,0.53,0.26,0.33,0.488,0.818,12.4,NYY @ MIN
Ryan McMahon,New York Yankees,$2900,3.38,4.15,0.47,0.81,0.42,0.23,0.05,0.15,0.44,0.01,0.03,0.54,1.16,0.23,0.34,0.465,0.806,9.8,NYY @ MIN
Trent Grisham,New York Yankees,$3200,4.69,4.93,0.81,0.94,0.51,0.15,0,0.35,0.9,0.02,0.01,0.76,1.29,0.233,0.362,0.551,0.913,15,NYY @ MIN
Jazz Chisholm,New York Yankees,$3900,3.0,4.49,0.58,0.97,0.64,0.18,0.02,0.2,0.57,0.14,0.02,0.42,1.2,0.245,0.322,0.464,0.786,11.7,NYY @ MIN
Trevor Larnach,Minnesota Twins,$2900,3.52,4.59,0.53,0.88,0.58,0.21,0.01,0.13,0.55,0.05,0.03,0.46,0.88,0.221,0.312,0.389,0.701,10.2,NYY @ MIN
Royce Lewis,Minnesota Twins,$3000,3.17,4.26,0.58,0.88,0.65,0.16,0.02,0.12,0.33,0.15,0.03,0.3,0.88,0.23,0.295,0.394,0.689,9.5,NYY @ MIN
Kody Clemens,Minnesota Twins,$3100,2.68,4.14,0.4,0.72,0.46,0.17,0,0.13,0.54,0.01,0,0.35,1.35,0.193,0.264,0.36,0.624,8.3,NYY @ MIN
Matt Wallner,Minnesota Twins,$3000,3.53,4.37,0.51,0.76,0.45,0.12,0.02,0.21,0.56,0.05,0.03,0.61,1.3,0.206,0.32,0.43,0.75,10.6,NYY @ MIN
Anthony Volpe,New York Yankees,$2800,3.61,4.26,0.58,0.83,0.44,0.24,0.01,0.16,0.42,0.13,0,0.4,1.17,0.216,0.288,0.413,0.701,10.1,NYY @ MIN
Austin Martin,Minnesota Twins,$2700,3.04,3.81,0.52,0.8,0.64,0.16,0,0.03,0.23,0.13,0.05,0.56,0.54,0.255,0.371,0.349,0.72,8.2,NYY @ MIN
Jasson Dominguez,New York Yankees,$2900,3.41,4.37,0.58,0.84,0.53,0.22,0,0.13,0.44,0.12,0.1,0.41,1.39,0.216,0.297,0.381,0.677,9.9,NYY @ MIN
Austin Wells,New York Yankees,$2900,3.66,4.04,0.56,0.98,0.56,0.22,0.03,0.2,0.56,0.02,0.02,0.3,0.97,0.266,0.326,0.516,0.842,10.6,NYY @ MIN
Brooks Lee,Minnesota Twins,$2600,3.5,4.03,0.46,0.99,0.76,0.18,0.03,0.08,0.56,0.04,0.01,0.21,0.66,0.27,0.313,0.418,0.731,9.1,NYY @ MIN
Ben Rice,New York Yankees,$3000,3.83,4.82,0.66,0.9,0.6,0.14,0,0.2,0.7,0.01,0.02,0.51,1.17,0.217,0.314,0.407,0.721,11.5,NYY @ MIN
Mickey Gasper,Minnesota Twins,$2200,2.5,3.92,0.23,0.61,0.52,0.07,0,0.04,0.3,0.05,0.03,0.29,0.79,0.173,0.242,0.23,0.471,5.5,NYY @ MIN
Luke Keaschall,Minnesota Twins,$3400,3.76,4.48,0.67,1.25,0.78,0.33,0.03,0.13,0.58,0.11,0.04,0.54,0.64,0.324,0.412,0.529,0.942,12.8,NYY @ MIN
Jose Iglesias,San Diego Padres,$2300,3.13,4.16,0.37,0.85,0.67,0.17,0.04,0.01,0.31,0.1,0.03,0.25,0.59,0.226,0.282,0.317,0.6,7.2,SD @ NYM
