player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Tyler Anderson,Los Angeles Angels,0.26-0.46,$8300,2.61,0.26,0.46,4.98,1,0,5.25,5.82,3.22,2.91,1.16,2.19,3.97,1.52,,21.7,LAA @ LAD
Tanner Scott,Los Angeles Dodgers,0.03-0.03,$5500,0.51,0.03,0.03,1.78,0,0.31,0.57,0.4,0.12,0.11,0.04,0.18,0.4,1,,2.8,LAA @ LAD
Luis Severino,Oakland Athletics,0.23-0.42,$7800,3.09,0.23,0.42,4.28,1,0,5.49,5.78,3.04,2.61,0.61,2.01,4.17,1.42,,24.1,OAK @ SF
Mason Miller,Oakland Athletics,0.02-0.02,$5500,0.4,0.02,0.02,3.41,0,0.2,0.37,0.32,0.15,0.14,0.04,0.14,0.45,1.24,,2.2,OAK @ SF
Ryan Walker,San Francisco Giants,0.03-0.03,$5500,0.51,0.03,0.03,3.6,0,0.3,0.56,0.49,0.24,0.22,0.02,0.18,0.54,1.21,,2.8,OAK @ SF
Landen Roupp,San Francisco Giants,0.37-0.22,$5500,5.4,0.37,0.22,2.98,1,0,5.26,4.66,2.09,1.74,0.49,1.79,4.97,1.23,,29.7,OAK @ SF
Chris Martin,Texas Rangers,0.02-0.03,$5500,0.38,0.02,0.03,2.82,0,0.24,0.45,0.36,0.15,0.14,0.04,0.05,0.34,0.91,,2.1,HOU @ TEX
Josh Hader,Houston Astros,0.02-0.03,$5500,0.45,0.02,0.03,3.01,0,0.26,0.48,0.39,0.17,0.16,0.07,0.16,0.49,1.16,,2.5,HOU @ TEX
Tyler Mahle,Texas Rangers,0.27-0.26,$8800,2.61,0.27,0.26,3.76,1,0,4.7,4.39,2.23,1.96,0.42,1.57,3.81,1.27,,23,HOU @ TEX
Ronel Blanco,Houston Astros,0.31-0.34,$8500,3.51,0.31,0.34,4,1,0,5.4,4.32,2.72,2.4,0.61,2.14,5.72,1.2,,29.8,HOU @ TEX
German Marquez,Colorado Rockies,0.14-0.48,$6200,2.65,0.14,0.48,6.36,1,0,4.65,5.28,3.64,3.29,0.86,2.04,3.46,1.58,,16.4,COL @ ARI
Tyler Kinley,Colorado Rockies,0.01-0.01,$5500,0.15,0.01,0.01,6.69,0,0.11,0.21,0.26,0.17,0.16,0.03,0.13,0.21,1.84,,0.8,COL @ ARI
Zac Gallen,Arizona Diamondbacks,0.44-0.16,$10200,3.02,0.44,0.16,3.54,1,0,5.12,4.36,2.26,2.02,0.59,1.24,5.63,1.09,,30.8,COL @ ARI
A.J. Puk,Arizona Diamondbacks,0.04-0.04,$5500,0.62,0.04,0.04,3.25,0,0.38,0.72,0.61,0.28,0.26,0.1,0.24,0.59,1.18,,3.4,COL @ ARI
