player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Aroldis Chapman,Boston Red Sox,0.02-0.03,$5500,0.45,0.02,0.03,3.08,0,0.25,0.46,0.38,0.17,0.16,0.05,0.24,0.5,1.35,,2.5,BOS @ DET
Tanner Houck,Boston Red Sox,0.31-0.31,$6800,3.54,0.31,0.31,4.33,1,0,5.31,5.18,2.86,2.56,0.62,1.65,4.13,1.29,,24.1,BOS @ DET
Jason Foley,Detroit Tigers,0.02-0.03,$5500,0.35,0.02,0.03,3.21,0,0.25,0.47,0.4,0.18,0.17,0.04,0.16,0.29,1.19,,1.9,BOS @ DET
Jackson Jobe,Detroit Tigers,0.3-0.33,$7200,3.31,0.3,0.33,4.79,1,0,5.06,4.87,3.05,2.69,0.7,1.85,4.42,1.33,,23.8,BOS @ DET
Ryan Pressly,Chicago Cubs,0.03-0.04,$5500,0.51,0.03,0.04,4.83,0,0.35,0.65,0.67,0.38,0.35,0.04,0.27,0.56,1.44,,2.8,MIA @ CHC
Colin Rea,Chicago Cubs,0.43-0.12,$7000,3.77,0.43,0.12,3.27,1,0,4.85,4.29,1.93,1.76,0.46,1.12,4.27,1.12,,26.4,MIA @ CHC
Cal Quantrill,Miami Marlins,0.13-0.51,$6400,2.75,0.13,0.51,5.91,1,0,4.77,5.59,3.51,3.13,0.83,2.18,3.57,1.63,,17.6,MIA @ CHC
Calvin Faucher,Miami Marlins,0.01-0.02,$5500,0.25,0.01,0.02,3.03,0,0.15,0.28,0.23,0.1,0.09,0.01,0.14,0.26,1.34,,1.4,MIA @ CHC
Kenley Jansen,Los Angeles Angels,0.01-0.02,$5500,0.24,0.01,0.02,4.08,0,0.16,0.29,0.28,0.14,0.13,0.05,0.09,0.24,1.26,,1.3,LAA @ SD
Yusei Kikuchi,Los Angeles Angels,0.21-0.5,$8100,2.98,0.21,0.5,4.85,1,0,5.1,5.44,3.01,2.75,1.02,2.17,4.91,1.49,,24.1,LAA @ SD
Michael King,San Diego Padres,0.46-0.2,$10400,3.46,0.46,0.2,2.77,1,0,5.56,4.64,1.9,1.71,0.64,1.49,6.56,1.1,,36,LAA @ SD
Robert Suarez,San Diego Padres,0.03-0.04,$5500,0.55,0.03,0.04,1.92,0,0.34,0.64,0.45,0.15,0.14,0.04,0.16,0.43,0.96,,3,LAA @ SD
Michael Wacha,Kansas City Royals,0.23-0.31,$8700,2.82,0.23,0.31,4.44,1,0,5.18,5.07,2.68,2.55,0.71,1.87,4.51,1.34,,24.5,KC @ HOU
Carlos Estevez,Kansas City Royals,0.02-0.03,$5500,0.38,0.02,0.03,2.47,0,0.24,0.44,0.34,0.13,0.12,0.03,0.14,0.34,1.09,,2.1,KC @ HOU
Josh Hader,Houston Astros,0.02-0.03,$5500,0.49,0.02,0.03,2.97,0,0.26,0.49,0.4,0.18,0.16,0.07,0.16,0.53,1.15,,2.7,KC @ HOU
Ryan Gusto,Houston Astros,0.27-0.21,$6700,4.22,0.27,0.21,3.47,1,0,5.12,4.3,2.18,1.97,0.65,1.63,5.15,1.16,,28.3,KC @ HOU
Ryan Helsley,St. Louis Cardinals,0.02-0.02,$5500,0.36,0.02,0.02,2.48,0,0.2,0.37,0.28,0.11,0.1,0.02,0.17,0.37,1.22,,2,STL @ PHI
Jordan Romano,Philadelphia Phillies,0.03-0.03,$5500,0.33,0.03,0.03,7.41,0,0.3,0.56,0.74,0.5,0.46,0.15,0.2,0.43,1.66,,1.8,STL @ PHI
