player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Carlos Estevez,Kansas City Royals,0.02-0.02,$5500,0.25,0.02,0.02,2.68,0,0.2,0.37,0.29,0.12,0.11,0.03,0.12,0.16,1.12,,1.4,KC @ DET
Casey Mize,Detroit Tigers,0.38-0.3,$9500,3.09,0.38,0.3,3.58,1,0,5.37,4.62,2.41,2.13,0.7,1.29,5.15,1.1,,29.4,KC @ DET
Jason Foley,Detroit Tigers,0.03-0.03,$5500,0.36,0.03,0.03,3.28,0,0.3,0.57,0.48,0.22,0.21,0.05,0.2,0.24,1.21,,2,KC @ DET
Ryan Bergert,Kansas City Royals,0.31-0.38,$8000,3.09,0.31,0.38,4.51,1,0,5.08,4.51,2.81,2.55,0.75,2.08,4.58,1.3,,24.7,KC @ DET
Trevor May,Oakland Athletics,0.02-0.02,N/A,N/A,0.02,0.02,3.3,0,0.2,0.37,0.32,0.15,0.14,0.03,0.13,0.17,1.22,,1.3,OAK @ SEA
Andres Munoz,Seattle Mariners,0.03-0.03,$5500,0.47,0.03,0.03,1.43,0,0.3,0.56,0.36,0.1,0.09,0.03,0.26,0.34,1.12,,2.6,OAK @ SEA
Bryan Woo,Seattle Mariners,0.36-0.16,$10600,2.94,0.36,0.16,3.74,1,0,5.62,5.27,2.54,2.34,1,1.27,5.78,1.16,,31.2,OAK @ SEA
Luis Morales,Oakland Athletics,0.12-0.23,$7400,1.86,0.12,0.23,5.34,1,0,3.23,3.27,2.05,1.92,0.53,1.74,2.81,1.55,,13.8,OAK @ SEA
Zack Littell,Cincinnati Reds,0.33-0.33,$8500,2.99,0.33,0.33,4.3,1,0,5.55,5.34,2.88,2.65,0.78,1.22,4.21,1.18,,25.4,CIN @ ARI
Ryne Nelson,Arizona Diamondbacks,0.32-0.31,$8100,3.36,0.32,0.31,4.34,1,0,5.57,5.16,2.84,2.68,0.91,1.56,4.86,1.21,,27.2,CIN @ ARI
Aaron Civale,Chicago White Sox,0.21-0.36,$7700,2.99,0.21,0.36,4.79,1,0,5.21,5.26,3.1,2.77,0.86,1.93,4.33,1.38,,23,MIN @ CHW
Zebby Matthews,Minnesota Twins,0.32-0.24,$8300,3.37,0.32,0.24,4.02,1,0,5.36,4.98,2.73,2.39,0.66,1.39,5.2,1.19,,28,MIN @ CHW
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.25,0.02,0.02,3.04,0,0.21,0.39,0.33,0.15,0.13,0.05,0.14,0.18,1.17,,1.4,CHC @ LAA
Ryan Pressly,Chicago Cubs,0.03-0.03,N/A,N/A,0.03,0.03,4.23,0,0.29,0.54,0.51,0.27,0.25,0.07,0.21,0.26,1.34,,1.8,CHC @ LAA
Aroldis Chapman,Boston Red Sox,0.02-0.02,$5500,0.27,0.02,0.02,1.51,0,0.19,0.35,0.23,0.06,0.06,0.02,0.12,0.17,1.01,,1.5,BOS @ NYY
Max Fried,New York Yankees,0.39-0.31,$9100,3.35,0.39,0.31,4.01,1,0,5.76,5.43,2.95,2.57,0.56,1.65,5.43,1.23,,30.5,BOS @ NYY
David Bednar,New York Yankees,0.03-0.03,$5500,0.36,0.03,0.03,3.13,0,0.31,0.58,0.49,0.22,0.2,0.05,0.19,0.23,1.16,,2,BOS @ NYY
Brayan Bello,Boston Red Sox,0.3-0.44,$8600,2.94,0.3,0.44,4.77,1,0,5.66,5.94,3.31,3,0.91,1.95,4.67,1.39,,25.3,BOS @ NYY
Lance McCullers,Houston Astros,0.21-0.31,$7500,2.79,0.21,0.31,5.07,1,0,4.28,4.21,2.7,2.41,0.84,2.21,4.32,1.5,,20.9,HOU @ BAL
Josh Hader,Houston Astros,0.02-0.03,$5500,0.33,0.02,0.03,2.31,0,0.24,0.45,0.34,0.13,0.12,0.07,0.15,0.23,1.07,,1.8,HOU @ BAL
Felix Bautista,Baltimore Orioles,0.02-0.03,$5500,0.4,0.02,0.03,2.7,0,0.26,0.48,0.38,0.16,0.14,0.04,0.3,0.34,1.41,,2.2,HOU @ BAL
Cade Povich,Baltimore Orioles,0.34-0.24,$8200,3.33,0.34,0.24,4.09,1,0,5.29,4.91,2.69,2.4,0.95,1.65,5.01,1.24,,27.3,HOU @ BAL
Miles Mikolas,St. Louis Cardinals,0.24-0.33,$6800,3.15,0.24,0.33,4.45,1,0,5.07,5.24,2.85,2.51,0.92,1.31,3.57,1.29,,21.4,STL @ TB
Adrian Houser,Tampa Bay Rays,0.32-0.26,$8400,3.4,0.32,0.26,3.43,1,0,5.54,4.77,2.41,2.11,0.52,1.75,4.8,1.18,,28.6,STL @ TB
Yu Darvish,San Diego Padres,0.2-0.44,$7600,3.07,0.2,0.44,4.27,1,0,4.81,4.82,2.45,2.28,0.89,1.95,4.44,1.41,,23.3,LAD @ SD
Blake Snell,Los Angeles Dodgers,0.4-0.24,$10200,3.0,0.4,0.24,2.83,1,0,5.13,3.9,1.78,1.61,0.49,2.38,5.32,1.22,,30.6,LAD @ SD
Alexis Diaz,Los Angeles Dodgers,0.02-0.03,$5500,0.22,0.02,0.03,7.23,0,0.26,0.49,0.63,0.43,0.39,0.17,0.23,0.27,1.77,,1.2,LAD @ SD
Mason Miller,San Diego Padres,0.02-0.03,$5500,0.33,0.02,0.03,3.35,0,0.24,0.44,0.38,0.18,0.16,0.05,0.2,0.29,1.31,,1.8,LAD @ SD
Nathan Eovaldi,Texas Rangers,0.46-0.15,$10500,3.48,0.46,0.15,2.41,1,0,5.69,4.19,1.78,1.53,0.32,1.13,6.23,0.93,,36.5,CLE @ TEX
Chris Martin,Texas Rangers,0.03-0.03,$5500,0.36,0.03,0.03,2.53,0,0.32,0.59,0.46,0.18,0.17,0.07,0.09,0.19,0.93,,2,CLE @ TEX
Emmanuel Clase,Cleveland Guardians,0.02-0.02,$5500,0.22,0.02,0.02,2.84,0,0.18,0.34,0.27,0.12,0.11,0.01,0.08,0.12,1.04,,1.2,CLE @ TEX
Slade Cecconi,Cleveland Guardians,0.17-0.48,$7800,2.81,0.17,0.48,4.94,1,0,5.26,4.99,3.31,2.89,0.89,1.63,4.03,1.26,,21.9,CLE @ TEX
Jeff Hoffman,Toronto Blue Jays,0.03-0.03,$5500,0.33,0.03,0.03,3.86,0,0.27,0.51,0.46,0.24,0.22,0.09,0.16,0.25,1.23,,1.8,TOR @ MIA
Calvin Faucher,Miami Marlins,0.02-0.02,$5500,0.29,0.02,0.02,3.41,0,0.23,0.42,0.37,0.18,0.16,0.04,0.19,0.23,1.31,,1.6,TOR @ MIA
Tyler Kinley,Atlanta Braves,0.02-0.03,$5500,0.29,0.02,0.03,5.24,0,0.25,0.47,0.51,0.3,0.27,0.05,0.27,0.31,1.63,,1.6,NYM @ ATL
Ryan Helsley,New York Mets,0.02-0.03,$5500,0.31,0.02,0.03,3.38,0,0.25,0.46,0.4,0.19,0.17,0.05,0.18,0.24,1.25,,1.7,NYM @ ATL
Joey Wentz,Atlanta Braves,0.27-0.33,$7900,3.37,0.27,0.33,4.21,1,0,5.02,4.28,2.57,2.35,0.68,2.33,5.19,1.32,,26.6,NYM @ ATL
Nolan McLean,New York Mets,0.38-0.3,$8800,3.41,0.38,0.3,4.02,1,0,5.49,4.47,2.7,2.45,0.5,2.3,5.6,1.23,,30,NYM @ ATL
Jose Quintana,Milwaukee Brewers,0.47-0.25,$8700,3.16,0.47,0.25,4,1,0,5.55,5.07,2.74,2.47,0.78,1.97,4.56,1.27,,27.5,SF @ MIL
Trevor Megill,Milwaukee Brewers,0.03-0.03,$5500,0.44,0.03,0.03,2.15,0,0.32,0.6,0.43,0.16,0.14,0.04,0.21,0.28,1.08,,2.4,SF @ MIL
Ryan Walker,San Francisco Giants,0.02-0.02,$5500,0.22,0.02,0.02,3.52,0,0.18,0.33,0.29,0.14,0.13,0.02,0.09,0.15,1.16,,1.2,SF @ MIL
Carson Whisenhunt,San Francisco Giants,0.19-0.44,$7300,2.56,0.19,0.44,6.03,1,0,4.68,5.08,3.47,3.14,1.02,2.09,4.05,1.53,,18.7,SF @ MIL
