Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
118578-52859,P,Jacob,Jacob deGrom,deGrom,35.94444444444444,18,11200,TEX@LAA,TEX,LAA,,,,,,P
118578-135977,P,Garrett,Garrett Crochet,Crochet,42.94736842105263,19,10900,TB@BOS,BOS,TB,,,,,,P
118578-12477,P,Chris,Chris Sale,Sale,39.8,15,10800,ATL@ATH,ATL,ATH,IL,Ribs,,,,P
118578-187194,P,Bryan,Bryan Woo,Woo,37.705882352941174,17,10300,SEA@NYY,SEA,NYY,,,,Yes,,P
118578-117232,P,Michael,Michael King,King,34.3,10,10000,ARI@SD,SD,ARI,IL,Shoulder,,,,P
118578-60633,P,Carlos,Carlos Rodon,Rodon,35.94736842105263,19,10000,SEA@NYY,NYY,SEA,,,,,,P
118578-79951,P,Nick,Nick Pivetta,Pivetta,35.5,18,9900,ARI@SD,SD,ARI,,,,,,P
118578-52185,P,Max,Max Fried,Fried,37.78947368421053,19,9900,SEA@NYY,NYY,SEA,,,,,,P
118578-102408,P,Matthew,Matthew Liberatore,Liberatore,28.705882352941178,17,9800,WSH@STL,STL,WSH,,,,,,P
118578-162445,P,Spencer,Spencer Strider,Strider,32,10,9800,ATL@ATH,ATL,ATH,,,,Yes,,P
118578-52198,P,Lucas,Lucas Giolito,Giolito,30.76923076923077,13,9700,TB@BOS,BOS,TB,,,,,,P
118578-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,37.411764705882355,17,9600,ATL@ATH,ATL,ATH,IL,Elbow,,,,P
118578-17064,P,Sonny,Sonny Gray,Gray,34.5,18,9600,WSH@STL,STL,WSH,,,,,,P
118578-82604,P,Corbin,Corbin Burnes,Burnes,33.72727272727273,11,9600,ARI@SD,ARI,SD,IL,Elbow,,,,P
118578-82621,P,Clarke,Clarke Schmidt,Schmidt,30,14,9600,SEA@NYY,NYY,SEA,IL,Forearm,,,,P
118578-82635,P,MacKenzie,MacKenzie Gore,Gore,37.1578947368421,19,9600,WSH@STL,WSH,STL,,,,,,P
118578-79162,P,Luis,Luis Castillo,Castillo,29.5,18,9600,SEA@NYY,SEA,NYY,,,,,,P
118578-102396,P,Logan,Logan Gilbert,Gilbert,31.636363636363637,11,9600,SEA@NYY,SEA,NYY,,,,,,P
118578-82630,P,Shane,Shane Baz,Baz,30.72222222222222,18,9500,TB@BOS,TB,BOS,,,,,,P
118578-13233,P,Nathan,Nathan Eovaldi,Eovaldi,35.666666666666664,15,9400,TEX@LAA,TEX,LAA,,,,,,P
118578-11328,P,Martin,Martin Perez,Perez,26.75,4,9400,CLE@CWS,CWS,CLE,IL,Elbow,,,,P
