player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Nolan Arenado,St. Louis Cardinals,$2700,3.81,4.44,0.52,1.2,0.81,0.25,0.02,0.15,0.48,0.05,0,0.19,0.44,0.289,0.328,0.472,0.8,10.3,STL @ SF
Matt Chapman,San Francisco Giants,$3400,2.88,4.27,0.55,0.91,0.56,0.26,0.01,0.11,0.36,0.08,0.02,0.51,0.86,0.247,0.342,0.422,0.765,9.8,STL @ SF
Rafael Devers,San Francisco Giants,$4000,3.25,4.49,0.62,0.99,0.52,0.21,0,0.34,0.64,0,0,0.58,1.08,0.255,0.356,0.599,0.954,13,STL @ SF
Willy Adames,San Francisco Giants,$3700,2.51,4.38,0.51,0.92,0.59,0.27,0.02,0.1,0.37,0.04,0.03,0.38,1.16,0.234,0.311,0.404,0.715,9.3,STL @ SF
Lars Nootbaar,St. Louis Cardinals,$2800,3.75,4.33,0.49,1.06,0.68,0.27,0.02,0.13,0.51,0.05,0.01,0.42,0.78,0.282,0.355,0.474,0.829,10.5,STL @ SF
Brendan Donovan,St. Louis Cardinals,$2800,3.36,4.77,0.46,1.07,0.8,0.23,0,0.09,0.51,0.02,0.01,0.33,0.73,0.247,0.305,0.376,0.681,9.4,STL @ SF
Heliot Ramos,San Francisco Giants,$3100,2.65,4.6,0.35,1.05,0.78,0.23,0,0.09,0.36,0.03,0.04,0.24,0.89,0.245,0.291,0.374,0.665,8.2,STL @ SF
Ivan Herrera,St. Louis Cardinals,$3300,3.45,4.66,0.5,1.18,0.77,0.26,0.01,0.18,0.54,0.05,0.03,0.45,0.87,0.29,0.363,0.504,0.867,11.4,STL @ SF
Alec Burleson,St. Louis Cardinals,$2900,4.38,4.55,0.63,1.18,0.77,0.22,0.04,0.22,0.71,0.05,0.01,0.38,0.58,0.29,0.352,0.549,0.901,12.7,STL @ SF
Jordan Walker,St. Louis Cardinals,$2500,2.8,4.1,0.37,0.83,0.64,0.17,0.01,0.05,0.24,0.06,0.04,0.32,1.21,0.225,0.287,0.328,0.615,7,STL @ SF
Casey Schmitt,San Francisco Giants,$2800,2.64,3.94,0.3,0.87,0.65,0.21,0.01,0.05,0.41,0,0,0.35,0.75,0.247,0.317,0.363,0.68,7.4,STL @ SF
Patrick Bailey,San Francisco Giants,$2800,2.0,3.83,0.22,0.82,0.66,0.14,0.01,0.03,0.24,0,0.01,0.24,0.99,0.233,0.288,0.31,0.598,5.6,STL @ SF
Jung Hoo Lee,San Francisco Giants,$3000,3.3,4.05,0.55,1.26,0.92,0.3,0.04,0.04,0.33,0.12,0.05,0.21,0.38,0.335,0.379,0.483,0.863,9.9,STL @ SF
Drew Gilbert,San Francisco Giants,$2900,2.28,3.72,0.37,0.77,0.52,0.21,0.01,0.07,0.3,0.02,0,0.11,0.54,0.219,0.25,0.357,0.607,6.6,STL @ SF
Victor Scott II,St. Louis Cardinals,$2400,2.83,3.88,0.4,0.76,0.65,0.11,0.03,0,0.18,0.14,0.06,0.39,0.86,0.22,0.301,0.278,0.579,6.8,STL @ SF
Pedro Pages,St. Louis Cardinals,$2600,2.88,3.99,0.33,0.88,0.65,0.19,0.02,0.08,0.37,0,0,0.24,1.09,0.243,0.301,0.388,0.689,7.5,STL @ SF
Thomas Saggese,St. Louis Cardinals,$2400,2.92,4.21,0.28,0.96,0.8,0.16,0.01,0.03,0.33,0.05,0.03,0.26,1.07,0.245,0.297,0.327,0.624,7,STL @ SF
Bryce Eldridge,San Francisco Giants,$2700,1.59,4.16,0.26,0.56,0.45,0.13,0,0,0.15,0,0.01,0.23,1.4,0.149,0.208,0.19,0.398,4.3,STL @ SF
Sandy Leon,Atlanta Braves,$2200,1.18,3.77,0.16,0.28,0.28,0.03,0,0,0.14,0,0,0.2,1.53,0.085,0.135,0.098,0.233,2.6,WSH @ ATL
Jurickson Profar,Atlanta Braves,$3800,3.45,4.55,0.74,1.12,0.73,0.27,0.02,0.13,0.62,0.17,0.01,0.62,0.67,0.291,0.392,0.48,0.873,13.1,WSH @ ATL
Marcell Ozuna,Atlanta Braves,$3000,3.27,4,0.53,0.76,0.51,0.13,0,0.16,0.56,0,0,0.6,0.93,0.227,0.349,0.419,0.768,9.8,WSH @ ATL
Josh Bell,Washington Nationals,$2600,3.35,4.35,0.42,0.85,0.63,0.13,0,0.13,0.48,0,0,0.47,0.97,0.222,0.307,0.369,0.675,8.7,WSH @ ATL
Matt Olson,Atlanta Braves,$3800,3.32,4.44,0.7,1.06,0.67,0.19,0.01,0.26,0.65,0,0,0.55,1.34,0.276,0.371,0.548,0.919,12.6,WSH @ ATL
Ozzie Albies,Atlanta Braves,$2900,3.31,4.22,0.59,0.92,0.67,0.19,0.02,0.11,0.34,0.08,0.02,0.43,0.54,0.253,0.334,0.425,0.759,9.6,WSH @ ATL
Ronald Acuna Jr.,Atlanta Braves,$4100,3.24,4.33,0.68,1.01,0.61,0.24,0.01,0.23,0.65,0.06,0,0.7,0.94,0.287,0.414,0.579,0.994,13.3,WSH @ ATL
Ha-Seong Kim,Atlanta Braves,$2700,3.7,4.11,0.59,1.02,0.8,0.18,0.02,0.08,0.33,0.16,0.07,0.4,0.79,0.288,0.37,0.433,0.803,10,WSH @ ATL
Riley Adams,Washington Nationals,$2300,3.52,4.23,0.46,0.85,0.67,0.13,0.01,0.09,0.4,0.02,0.01,0.33,1.54,0.224,0.295,0.349,0.644,8.1,WSH @ ATL
C.J. Abrams,Washington Nationals,$3100,3.42,4.46,0.55,1.06,0.68,0.26,0.04,0.1,0.46,0.23,0.03,0.19,1.06,0.252,0.29,0.409,0.7,10.6,WSH @ ATL
Michael Harris II,Atlanta Braves,$2900,2.76,3.89,0.41,0.83,0.59,0.18,0.03,0.08,0.41,0.09,0.04,0.17,0.87,0.229,0.267,0.369,0.636,8,WSH @ ATL
Jacob Young,Washington Nationals,$2200,3.14,3.68,0.42,0.8,0.71,0.08,0.05,0,0.17,0.17,0.06,0.25,0.7,0.241,0.304,0.303,0.607,6.9,WSH @ ATL
Nasim Nunez,Washington Nationals,$2100,3.19,3.79,0.38,0.72,0.55,0.15,0.02,0.03,0.21,0.14,0.04,0.2,0.81,0.207,0.262,0.297,0.559,6.7,WSH @ ATL
Dylan Crews,Washington Nationals,$2700,2.7,4.01,0.35,0.71,0.57,0.1,0.01,0.05,0.3,0.2,0.03,0.27,1.17,0.193,0.256,0.273,0.529,7.3,WSH @ ATL
James Wood,Washington Nationals,$3200,2.97,4.57,0.47,0.77,0.49,0.14,0.03,0.15,0.35,0.07,0.01,0.63,1.96,0.197,0.317,0.383,0.7,9.5,WSH @ ATL
Nacho Alvarez,Atlanta Braves,$2500,2.72,3.66,0.32,0.84,0.64,0.21,0.01,0.01,0.39,0,0,0.29,0.98,0.256,0.325,0.349,0.674,6.8,WSH @ ATL
Andres Chaparro,Washington Nationals,$2100,2.62,4.12,0.33,0.61,0.41,0.18,0,0.05,0.13,0,0,0.32,1.64,0.164,0.237,0.262,0.499,5.5,WSH @ ATL
Brady House,Washington Nationals,$2300,2.3,3.9,0.25,0.73,0.59,0.1,0.03,0.03,0.18,0.07,0.01,0.12,1.25,0.197,0.23,0.275,0.505,5.3,WSH @ ATL
Manny Machado,San Diego Padres,$3700,2.78,4.3,0.48,0.99,0.64,0.21,0.01,0.18,0.46,0.07,0.07,0.42,0.92,0.26,0.337,0.469,0.806,10.3,MIL @ SD
Christian Yelich,Milwaukee Brewers,$3900,3.08,4.49,0.58,1.12,0.69,0.3,0.02,0.19,0.49,0.14,0.02,0.35,1.26,0.275,0.342,0.521,0.863,12,MIL @ SD
Jake Bauers,Milwaukee Brewers,$2800,3.5,4.38,0.49,0.75,0.42,0.17,0.01,0.16,0.39,0.12,0.06,0.47,1.25,0.203,0.315,0.384,0.699,9.8,MIL @ SD
Ryan O'Hearn,San Diego Padres,$3100,2.87,3.86,0.43,0.84,0.61,0.16,0.01,0.13,0.41,0.06,0.03,0.38,0.77,0.25,0.329,0.435,0.764,8.9,MIL @ SD
Ramon Laureano,San Diego Padres,$3100,3.45,4.08,0.44,0.97,0.59,0.21,0.03,0.23,0.5,0.05,0,0.37,1.09,0.264,0.333,0.541,0.874,10.7,MIL @ SD
Danny Jansen,Milwaukee Brewers,$2600,2.42,4.05,0.25,0.55,0.3,0.19,0,0.08,0.27,0,0.02,0.41,1.21,0.155,0.261,0.281,0.543,6.3,MIL @ SD
Fernando Tatis Jr.,San Diego Padres,$3700,3.0,4.52,0.52,0.96,0.68,0.23,0.02,0.1,0.41,0.21,0.04,0.63,1.03,0.25,0.359,0.421,0.78,11.1,MIL @ SD
Luis Arraez,San Diego Padres,$2700,3.59,4.41,0.45,1.21,0.97,0.24,0.04,0.03,0.22,0.25,0.03,0.3,0.71,0.301,0.344,0.42,0.764,9.7,MIL @ SD
Jake Cronenworth,San Diego Padres,$2700,2.52,3.74,0.29,0.65,0.46,0.14,0,0.09,0.3,0.04,0,0.4,0.97,0.201,0.29,0.337,0.627,6.8,MIL @ SD
Andrew Vaughn,Milwaukee Brewers,$2900,2.59,4.16,0.25,1,0.71,0.18,0,0.13,0.37,0,0,0.21,0.92,0.255,0.294,0.407,0.701,7.5,MIL @ SD
Gavin Sheets,San Diego Padres,$2800,3.04,3.97,0.31,0.88,0.56,0.24,0.01,0.13,0.44,0,0,0.34,1.03,0.249,0.322,0.442,0.764,8.5,MIL @ SD
Freddy Fermin,San Diego Padres,$2500,2.04,3.63,0.23,0.72,0.55,0.16,0,0.03,0.17,0,0,0.22,0.71,0.215,0.273,0.298,0.571,5.1,MIL @ SD
Brice Turang,Milwaukee Brewers,$3500,3.37,4.27,0.57,1.04,0.69,0.23,0.01,0.19,0.44,0.19,0.04,0.5,0.91,0.278,0.362,0.525,0.887,11.8,MIL @ SD
Joey Ortiz,Milwaukee Brewers,$2600,2.69,3.82,0.34,0.9,0.69,0.13,0.01,0.08,0.27,0.07,0.01,0.18,0.59,0.254,0.293,0.37,0.664,7,MIL @ SD
