player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Jose Ramirez,Cleveland Guardians,$3900,3.05,4.36,0.56,1.03,0.62,0.22,0.05,0.17,0.57,0.22,0.07,0.38,0.56,0.262,0.326,0.48,0.806,11.9,CHW @ CLE
Austin Hedges,Cleveland Guardians,$2200,3.59,3.7,0.42,0.64,0.48,0.07,0.02,0.1,0.47,0.03,0,0.44,0.89,0.203,0.306,0.348,0.654,7.9,CHW @ CLE
Andrew Benintendi,Chicago White Sox,$2800,3.46,4.07,0.41,1.07,0.74,0.17,0,0.18,0.63,0,0,0.24,0.62,0.286,0.332,0.485,0.818,9.7,CHW @ CLE
Mike Tauchman,Chicago White Sox,$2700,3.52,4.74,0.49,0.94,0.59,0.34,0.01,0.06,0.4,0,0.01,0.55,1,0.233,0.336,0.378,0.714,9.5,CHW @ CLE
Steven Kwan,Cleveland Guardians,$2900,3.62,4.59,0.6,1.07,0.75,0.24,0.04,0.08,0.36,0.15,0.06,0.43,0.46,0.266,0.34,0.414,0.754,10.5,CHW @ CLE
Lenyn Sosa,Chicago White Sox,$2700,3.59,4.51,0.42,1,0.62,0.25,0,0.18,0.55,0.02,0.03,0.13,1.2,0.236,0.277,0.436,0.713,9.7,CHW @ CLE
Nolan Jones,Cleveland Guardians,$2400,2.58,3.81,0.3,0.63,0.49,0.12,0.03,0.02,0.18,0.13,0.03,0.36,1.09,0.187,0.268,0.262,0.53,6.2,CHW @ CLE
Miguel Vargas,Chicago White Sox,$2900,3.69,4.18,0.62,0.96,0.63,0.24,0.03,0.12,0.4,0.12,0.05,0.48,0.75,0.263,0.351,0.464,0.815,10.7,CHW @ CLE
Brayan Rocchio,Cleveland Guardians,$2500,3.6,3.92,0.41,0.97,0.65,0.24,0.03,0.11,0.44,0.07,0.02,0.24,0.57,0.267,0.313,0.454,0.767,9,CHW @ CLE
David Fry,Cleveland Guardians,$2400,3.88,4.25,0.39,0.79,0.47,0.17,0.03,0.17,0.61,0.02,0,0.31,1.35,0.205,0.271,0.415,0.686,9.3,CHW @ CLE
Kyle Manzardo,Cleveland Guardians,$2800,3.54,4.14,0.38,0.9,0.6,0.19,0,0.18,0.57,0.01,0.01,0.45,1.05,0.249,0.342,0.468,0.81,9.9,CHW @ CLE
Angel Martinez,Cleveland Guardians,$2700,3.19,4.48,0.45,0.9,0.64,0.2,0,0.09,0.38,0.1,0.01,0.32,1.08,0.218,0.278,0.343,0.621,8.6,CHW @ CLE
Jhonkensy Noel,Cleveland Guardians,$2200,2.23,4.03,0.22,0.61,0.47,0.11,0.02,0.03,0.26,0,0.01,0.15,1.28,0.162,0.205,0.234,0.439,4.9,CHW @ CLE
Brooks Baldwin,Chicago White Sox,$2400,3.17,3.96,0.4,0.83,0.57,0.23,0.04,0.04,0.37,0.02,0.03,0.24,0.95,0.231,0.291,0.365,0.656,7.6,CHW @ CLE
Chase Meidroth,Chicago White Sox,$2300,3.61,3.85,0.45,0.94,0.79,0.15,0.05,0.04,0.3,0.03,0.03,0.41,0.58,0.285,0.373,0.417,0.79,8.3,CHW @ CLE
