player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Marcus Semien,Texas Rangers,$2900,3.45,4.4,0.4,1.12,0.85,0.21,0,0.13,0.42,0.09,0.04,0.42,0.86,0.283,0.354,0.453,0.807,10,TEX @ SEA
Jorge Polanco,Seattle Mariners,$2800,3.61,4.05,0.47,0.82,0.48,0.16,0,0.22,0.61,0.03,0.03,0.35,0.71,0.231,0.302,0.474,0.777,10.1,TEX @ SEA
Joc Pederson,Texas Rangers,$2500,3.08,4.18,0.43,0.77,0.58,0.16,0,0.05,0.27,0.04,0,0.57,1.1,0.217,0.33,0.313,0.643,7.7,TEX @ SEA
Corey Seager,Texas Rangers,$3500,3.0,4.51,0.4,1.01,0.5,0.28,0.01,0.22,0.53,0,0,0.45,0.97,0.251,0.329,0.494,0.824,10.5,TEX @ SEA
J.P. Crawford,Seattle Mariners,$2700,3.41,4.6,0.36,0.93,0.65,0.18,0.04,0.08,0.44,0.07,0.06,0.53,0.68,0.235,0.333,0.367,0.7,9.2,TEX @ SEA
Adolis Garcia,Texas Rangers,$2900,3.41,4.29,0.51,0.88,0.56,0.19,0.01,0.19,0.4,0.08,0.04,0.34,1.27,0.229,0.299,0.444,0.744,9.9,TEX @ SEA
Josh Naylor,Seattle Mariners,$3500,3.2,4.27,0.61,1.04,0.64,0.27,0.03,0.16,0.47,0.13,0.05,0.33,0.47,0.267,0.328,0.489,0.817,11.2,TEX @ SEA
Randy Arozarena,Seattle Mariners,$3400,3.35,4.16,0.5,0.9,0.51,0.19,0.05,0.21,0.46,0.14,0.03,0.54,1.21,0.255,0.355,0.526,0.881,11.4,TEX @ SEA
Jonah Heim,Texas Rangers,$2500,2.76,3.74,0.3,0.73,0.46,0.19,0.01,0.11,0.39,0.03,0,0.14,1.03,0.207,0.24,0.37,0.61,6.9,TEX @ SEA
Cal Raleigh,Seattle Mariners,$4400,2.73,4.38,0.69,1.09,0.64,0.22,0,0.24,0.57,0.06,0.03,0.41,1.13,0.278,0.35,0.519,0.869,12,TEX @ SEA
Julio Rodriguez,Seattle Mariners,$3600,3.17,4.49,0.62,1.08,0.76,0.16,0.03,0.18,0.48,0.21,0,0.2,1.02,0.258,0.299,0.456,0.755,11.4,TEX @ SEA
Josh Smith,Texas Rangers,$2900,3.38,4.63,0.46,1.14,0.85,0.28,0.02,0.08,0.37,0.09,0.05,0.35,0.76,0.269,0.329,0.428,0.757,9.8,TEX @ SEA
Josh Jung,Texas Rangers,$2700,2.67,3.85,0.3,0.87,0.62,0.21,0,0.09,0.33,0.03,0,0.2,1.09,0.244,0.286,0.389,0.675,7.2,TEX @ SEA
Dominic Canzone,Seattle Mariners,$2700,3.15,3.94,0.46,0.82,0.53,0.18,0.01,0.13,0.4,0.06,0.01,0.28,1.08,0.228,0.288,0.403,0.691,8.5,TEX @ SEA
Evan Carter,Texas Rangers,$2800,2.21,3.96,0.3,0.67,0.45,0.16,0.03,0.05,0.18,0.09,0.05,0.28,0.8,0.186,0.249,0.292,0.541,6.2,TEX @ SEA
Wyatt Langford,Texas Rangers,$3400,2.88,4.07,0.39,0.89,0.63,0.15,0.01,0.17,0.44,0.12,0.06,0.39,1.05,0.248,0.329,0.455,0.784,9.8,TEX @ SEA
Ben Williamson,Seattle Mariners,$2200,3.64,3.83,0.44,0.89,0.64,0.21,0.03,0.06,0.33,0.08,0.02,0.19,0.69,0.254,0.302,0.398,0.699,8,TEX @ SEA
Cole Young,Seattle Mariners,$2300,2.74,3.71,0.26,0.77,0.59,0.14,0.03,0.06,0.33,0,0,0.21,0.72,0.224,0.272,0.346,0.617,6.3,TEX @ SEA
Jurickson Profar,Atlanta Braves,$2900,3.83,4.65,0.56,0.98,0.65,0.18,0.02,0.17,0.63,0.08,0,0.45,0.86,0.24,0.31,0.438,0.748,11.1,ATL @ CIN
Marcell Ozuna,Atlanta Braves,$3100,3.23,4.21,0.52,0.83,0.54,0.18,0,0.17,0.55,0,0,0.54,0.85,0.232,0.328,0.444,0.773,10,ATL @ CIN
Matt Olson,Atlanta Braves,$3800,3.34,4.54,0.68,1.01,0.51,0.34,0,0.21,0.73,0.01,0,0.59,0.99,0.26,0.359,0.52,0.879,12.7,ATL @ CIN
Ozzie Albies,Atlanta Braves,$2700,3.0,4.1,0.37,0.83,0.63,0.19,0.01,0.06,0.41,0.1,0.01,0.32,0.65,0.227,0.288,0.345,0.633,8.1,ATL @ CIN
Austin Hays,Cincinnati Reds,$3400,2.97,4.25,0.49,1.03,0.73,0.21,0,0.14,0.52,0.06,0.01,0.39,1,0.27,0.339,0.446,0.785,10.1,ATL @ CIN
Jose Trevino,Cincinnati Reds,$2400,3.62,3.8,0.45,0.96,0.61,0.22,0.02,0.12,0.5,0,0.01,0.2,0.68,0.275,0.324,0.448,0.772,8.7,ATL @ CIN
Austin Riley,Atlanta Braves,$3100,2.9,4.43,0.47,0.85,0.59,0.14,0,0.16,0.45,0.04,0.01,0.34,1.21,0.212,0.28,0.377,0.656,9,ATL @ CIN
Jake Fraley,Cincinnati Reds,$2800,3.93,4.14,0.66,0.89,0.56,0.13,0.04,0.21,0.47,0.06,0.04,0.48,0.72,0.247,0.343,0.496,0.839,11,ATL @ CIN
Gavin Lux,Cincinnati Reds,$2600,3.31,4.58,0.44,0.92,0.68,0.21,0.02,0.04,0.36,0.01,0.02,0.57,0.77,0.236,0.339,0.343,0.682,8.6,ATL @ CIN
Tyler Stephenson,Cincinnati Reds,$3000,3.3,3.91,0.51,0.95,0.6,0.26,0,0.14,0.55,0,0,0.37,1.06,0.275,0.355,0.485,0.84,9.9,ATL @ CIN
Eli White,Atlanta Braves,$2400,3.33,3.87,0.46,0.82,0.59,0.18,0.01,0.08,0.43,0.1,0.03,0.13,1.04,0.225,0.256,0.356,0.612,8,ATL @ CIN
Nick Allen,Atlanta Braves,$2300,3.0,3.76,0.33,0.72,0.55,0.18,0.01,0.02,0.25,0.12,0.02,0.36,0.77,0.217,0.299,0.305,0.604,6.9,ATL @ CIN
Michael Harris II,Atlanta Braves,$2600,3.0,3.98,0.44,0.88,0.66,0.19,0,0.07,0.33,0.12,0.06,0.17,0.75,0.236,0.273,0.354,0.626,7.8,ATL @ CIN
Spencer Steer,Cincinnati Reds,$2900,3.34,4.03,0.59,0.9,0.61,0.16,0.02,0.15,0.56,0.04,0.02,0.22,1,0.241,0.29,0.428,0.718,9.7,ATL @ CIN
Matt McLain,Cincinnati Reds,$3000,3.9,4.47,0.77,1.05,0.73,0.18,0.04,0.17,0.46,0.15,0.03,0.34,1.36,0.258,0.317,0.464,0.78,11.7,ATL @ CIN
Elly De La Cruz,Cincinnati Reds,$4200,2.74,4.36,0.64,1.07,0.67,0.24,0.03,0.17,0.58,0.09,0.02,0.33,1.17,0.272,0.334,0.49,0.824,11.5,ATL @ CIN
Noelvi Marte,Cincinnati Reds,$3200,3.38,3.69,0.64,1.04,0.63,0.23,0.04,0.17,0.55,0.08,0.03,0.14,0.69,0.305,0.346,0.558,0.903,10.8,ATL @ CIN
Drake Baldwin,Atlanta Braves,$2900,3.14,4.32,0.43,0.92,0.59,0.2,0.03,0.13,0.43,0,0.01,0.41,0.93,0.242,0.324,0.428,0.752,9.1,ATL @ CIN
