player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Michael Wacha,Kansas City Royals,0.3-0.33,$8300,3.1,0.3,0.33,4.48,1,0,5.43,5.1,2.92,2.7,0.62,1.7,4.66,1.25,,25.7,OAK @ KC
Luis Severino,Oakland Athletics,0.34-0.37,$7600,3.21,0.34,0.37,4.6,1,0,5.64,5.9,3.27,2.88,0.6,1.7,4.1,1.35,,24.4,OAK @ KC
Carlos Estevez,Kansas City Royals,0.02-0.03,$5500,0.38,0.02,0.03,2.09,0,0.26,0.48,0.35,0.12,0.11,0.02,0.17,0.3,1.08,,2.1,OAK @ KC
Mason Miller,Oakland Athletics,0.02-0.03,$5500,0.4,0.02,0.03,3.85,0,0.24,0.45,0.41,0.21,0.19,0.05,0.21,0.44,1.38,,2.2,OAK @ KC
Josh Hader,Houston Astros,0.03-0.03,$5500,0.45,0.03,0.03,2.38,0,0.28,0.53,0.4,0.15,0.14,0.07,0.16,0.39,1.05,,2.5,MIN @ HOU
Chris Paddack,Minnesota Twins,0.29-0.38,$7900,3.22,0.29,0.38,4.55,1,0,5.59,5.56,3.01,2.83,0.95,1.48,4.62,1.26,,25.4,MIN @ HOU
Jhoan Duran,Minnesota Twins,0.02-0.02,$5500,0.33,0.02,0.02,2.07,0,0.21,0.4,0.29,0.1,0.09,0.01,0.13,0.26,1.04,,1.8,MIN @ HOU
Colton Gordon,Houston Astros,0.33-0.27,$7300,3.89,0.33,0.27,3.47,1,0,5.13,4.31,2.25,1.98,0.63,1.68,5.05,1.17,,28.4,MIN @ HOU
Luis Castillo,Seattle Mariners,0.45-0.28,$8800,3.84,0.45,0.28,3.12,1,0,5.88,5.15,2.27,2.04,0.62,1.48,5.77,1.13,,33.8,CLE @ SEA
Andres Munoz,Seattle Mariners,0.03-0.03,$5500,0.49,0.03,0.03,1.6,0,0.29,0.54,0.36,0.1,0.1,0.03,0.22,0.39,1.07,,2.7,CLE @ SEA
Emmanuel Clase,Cleveland Guardians,0.02-0.02,$5500,0.27,0.02,0.02,2.38,0,0.21,0.39,0.29,0.11,0.1,0.01,0.06,0.18,0.91,,1.5,CLE @ SEA
Gavin Williams,Cleveland Guardians,0.29-0.44,$8600,3.0,0.29,0.44,4.37,1,0,5.29,4.86,2.9,2.57,0.8,2.53,4.81,1.4,,25.8,CLE @ SEA
Aroldis Chapman,Boston Red Sox,0.03-0.03,$5500,0.45,0.03,0.03,2.4,0,0.28,0.52,0.4,0.15,0.14,0.04,0.23,0.4,1.19,,2.5,NYY @ BOS
Ryan Yarbrough,New York Yankees,0.26-0.37,$6700,3.25,0.26,0.37,5.61,1,0,4.92,5.38,3.31,3.07,0.84,1.77,4.51,1.45,,21.8,NYY @ BOS
Devin Williams,New York Yankees,0.02-0.02,$5500,0.36,0.02,0.02,4.06,0,0.22,0.41,0.38,0.2,0.18,0.02,0.2,0.39,1.43,,2,NYY @ BOS
Garrett Crochet,Boston Red Sox,0.36-0.27,$10900,3.07,0.36,0.27,4.1,1,0,5.56,4.75,2.83,2.53,0.7,1.81,6.76,1.18,,33.5,NYY @ BOS
Charlie Morton,Baltimore Orioles,0.36-0.28,$6500,4.09,0.36,0.28,4.36,1,0,5.22,4.79,2.74,2.53,0.69,1.75,4.98,1.25,,26.6,LAA @ BAL
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.29,0.02,0.02,3.97,0,0.21,0.39,0.36,0.19,0.17,0.07,0.15,0.27,1.32,,1.6,LAA @ BAL
Felix Bautista,Baltimore Orioles,0.03-0.03,$5500,0.45,0.03,0.03,3.31,0,0.29,0.54,0.47,0.22,0.2,0.05,0.32,0.44,1.44,,2.5,LAA @ BAL
Jack Kochanowicz,Los Angeles Angels,0.24-0.4,$7000,3.04,0.24,0.4,4.64,1,0,5.2,5.29,3.06,2.68,0.72,2.04,3.59,1.41,,21.3,LAA @ BAL
A.J. Puk,Arizona Diamondbacks,0.02-0.03,$5500,0.33,0.02,0.03,3.29,0,0.25,0.46,0.4,0.18,0.17,0.08,0.14,0.28,1.15,,1.8,SD @ ARI
Robert Suarez,San Diego Padres,0.02-0.03,$5500,0.35,0.02,0.03,2.14,0,0.25,0.47,0.34,0.12,0.11,0.02,0.13,0.25,1.01,,1.9,SD @ ARI
Ryne Nelson,Arizona Diamondbacks,0.31-0.19,$6300,3.57,0.31,0.19,4.48,1,0,4.71,4.48,2.63,2.35,0.72,1.51,3.92,1.27,,22.5,SD @ ARI
Stephen Kolek,San Diego Padres,0.21-0.41,$8200,2.71,0.21,0.41,5.3,1,0,5.43,5.78,3.85,3.2,0.61,2.09,4.23,1.45,,22.2,SD @ ARI
Edwin Diaz,New York Mets,0.03-0.03,$5500,0.49,0.03,0.03,2.7,0,0.29,0.54,0.42,0.18,0.16,0.05,0.23,0.47,1.21,,2.7,TB @ NYM
Clay Holmes,New York Mets,0.34-0.27,$9400,3.07,0.34,0.27,3.33,1,0,5.49,4.84,2.18,2.03,0.59,1.58,4.79,1.17,,28.9,TB @ NYM
Pete Fairbanks,Tampa Bay Rays,0.02-0.02,$5500,0.31,0.02,0.02,2.77,0,0.21,0.39,0.31,0.13,0.12,0.01,0.17,0.26,1.23,,1.7,TB @ NYM
Taj Bradley,Tampa Bay Rays,0.27-0.38,$8700,2.99,0.27,0.38,4.25,1,0,5.5,5.34,2.73,2.6,0.92,1.97,4.66,1.33,,26,TB @ NYM
Tanner Scott,Los Angeles Dodgers,0.03-0.03,$5500,0.36,0.03,0.03,3.16,0,0.29,0.53,0.45,0.2,0.19,0.05,0.15,0.28,1.11,,2,SF @ LAD
Logan Webb,San Francisco Giants,0.29-0.36,$10400,2.97,0.29,0.36,3.73,1,0,5.72,5.59,2.62,2.37,0.76,1.75,5.69,1.28,,30.9,SF @ LAD
Ryan Walker,San Francisco Giants,0.02-0.02,$5500,0.29,0.02,0.02,3.58,0,0.21,0.4,0.35,0.17,0.16,0.02,0.1,0.26,1.14,,1.6,SF @ LAD
Yoshinobu Yamamoto,Los Angeles Dodgers,0.35-0.29,$10000,3.24,0.35,0.29,3.14,1,0,5.53,4.64,2.17,1.93,0.59,1.78,5.84,1.16,,32.4,SF @ LAD
Raisel Iglesias,Atlanta Braves,0.03-0.04,$5500,0.4,0.03,0.04,4.82,0,0.35,0.65,0.67,0.38,0.35,0.13,0.15,0.37,1.25,,2.2,COL @ ATL
