player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Andrew McCutchen,Pittsburgh Pirates,$2700,3.3,4.43,0.38,0.86,0.66,0.12,0.02,0.11,0.39,0.03,0.01,0.62,1.09,0.228,0.338,0.369,0.708,8.9,HOU @ PIT
Jose Altuve,Houston Astros,$2900,3.72,4.59,0.64,1.19,0.84,0.3,0.02,0.09,0.51,0.06,0.02,0.26,0.7,0.282,0.333,0.435,0.768,10.8,HOU @ PIT
Tommy Pham,Pittsburgh Pirates,$2300,2.83,3.87,0.31,0.72,0.6,0.13,0,0.03,0.25,0.08,0.03,0.33,0.82,0.21,0.287,0.285,0.572,6.5,HOU @ PIT
Christian Walker,Houston Astros,$2800,4.18,4.37,0.63,1.1,0.75,0.24,0,0.2,0.67,0.01,0,0.37,1.09,0.279,0.344,0.518,0.861,11.7,HOU @ PIT
Victor Caratini,Houston Astros,$2400,3.62,4.26,0.4,0.92,0.6,0.24,0.01,0.11,0.5,0,0.01,0.29,0.78,0.239,0.3,0.403,0.703,8.7,HOU @ PIT
Isiah Kiner-Falefa,Pittsburgh Pirates,$2700,2.96,3.76,0.46,1,0.73,0.24,0.03,0.03,0.35,0.09,0.04,0.13,0.65,0.281,0.312,0.397,0.709,8,HOU @ PIT
Bryan Reynolds,Pittsburgh Pirates,$2800,3.18,4.31,0.41,0.91,0.67,0.17,0.04,0.09,0.37,0.07,0.02,0.45,1.3,0.239,0.318,0.394,0.712,8.9,HOU @ PIT
Mauricio Dubon,Houston Astros,$2300,2.96,3.93,0.3,0.93,0.79,0.12,0.02,0.04,0.3,0.06,0.02,0.21,0.42,0.256,0.301,0.344,0.646,6.8,HOU @ PIT
Nick Solak,Pittsburgh Pirates,$2000,3.8,3.98,0.38,0.82,0.52,0.27,0.01,0.07,0.38,0,0.01,0.29,1.07,0.232,0.296,0.382,0.678,7.6,HOU @ PIT
Isaac Paredes,Houston Astros,$3200,3.66,4.71,0.58,1.06,0.71,0.23,0,0.18,0.76,0.01,0,0.47,0.84,0.253,0.329,0.452,0.781,11.7,HOU @ PIT
