player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.27,0.02,0.02,2.82,0,0.21,0.4,0.32,0.14,0.12,0.06,0.12,0.17,1.1,,1.5,LAA @ OAK
Trevor May,Oakland Athletics,0.03-0.03,N/A,N/A,0.03,0.03,3.3,0,0.29,0.53,0.46,0.21,0.2,0.05,0.19,0.24,1.22,,1.9,LAA @ OAK
Yusei Kikuchi,Los Angeles Angels,0.3-0.46,$9600,2.97,0.3,0.46,4.5,1,0,5.6,5.49,3.01,2.8,1,2.25,5.49,1.38,,28.5,LAA @ OAK
Jack Perkins,Oakland Athletics,0.28-0.21,$6700,2.99,0.28,0.21,3.9,1,0,3.7,3.35,1.71,1.6,0.59,1.53,3.61,1.32,,20,LAA @ OAK
Sean Manaea,New York Mets,0.28-0.39,$8000,3.52,0.28,0.39,4.04,1,0,5.22,4.74,2.61,2.34,0.77,1.71,5.42,1.23,,28.2,SEA @ NYM
Luis Castillo,Seattle Mariners,0.41-0.32,$9500,3.05,0.41,0.32,3.88,1,0,5.63,5.33,2.7,2.42,0.87,1.86,5.06,1.28,,29,SEA @ NYM
Ryan Helsley,New York Mets,0.02-0.03,$5500,0.31,0.02,0.03,3.1,0,0.25,0.46,0.38,0.17,0.16,0.05,0.17,0.23,1.21,,1.7,SEA @ NYM
Andres Munoz,Seattle Mariners,0.02-0.03,$5500,0.4,0.02,0.03,1.46,0,0.25,0.47,0.31,0.08,0.08,0.02,0.23,0.29,1.13,,2.2,SEA @ NYM
Carlos Estevez,Kansas City Royals,0.03-0.03,$5500,0.38,0.03,0.03,2.85,0,0.3,0.56,0.45,0.19,0.18,0.05,0.2,0.26,1.16,,2.1,CHW @ KC
Aaron Civale,Chicago White Sox,0.31-0.38,$7800,3.08,0.31,0.38,4.52,1,0,5.22,4.98,2.92,2.62,0.68,1.86,4.18,1.31,,24,CHW @ KC
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.24,0.02,0.02,4.5,0,0.2,0.37,0.36,0.2,0.18,0.07,0.19,0.2,1.5,,1.3,CHW @ KC
Noah Cameron,Kansas City Royals,0.36-0.32,$9200,3.28,0.36,0.32,3.58,1,0,5.66,4.82,2.57,2.25,0.54,1.42,5.24,1.1,,30.2,CHW @ KC
Alexis Diaz,Los Angeles Dodgers,0.03-0.03,$5500,0.27,0.03,0.03,7.16,0,0.3,0.55,0.71,0.48,0.44,0.21,0.28,0.32,1.79,,1.5,SD @ LAD
Mason Miller,San Diego Padres,0.02-0.02,$5500,0.29,0.02,0.02,3.52,0,0.2,0.38,0.33,0.16,0.15,0.05,0.18,0.26,1.35,,1.6,SD @ LAD
Josh Hader,Houston Astros,0.03-0.04,$5500,0.47,0.03,0.04,2.31,0,0.35,0.65,0.49,0.18,0.17,0.1,0.21,0.33,1.07,,2.6,BAL @ HOU
Framber Valdez,Houston Astros,0.46-0.21,$9900,3.55,0.46,0.21,3.19,1,0,5.7,4.66,2.3,2.02,0.53,1.63,6.31,1.1,,35.1,BAL @ HOU
Felix Bautista,Baltimore Orioles,0.01-0.02,$5500,0.24,0.01,0.02,2.7,0,0.15,0.28,0.22,0.09,0.08,0.02,0.17,0.2,1.41,,1.3,BAL @ HOU
Brandon Young,Baltimore Orioles,0.17-0.47,$7000,2.51,0.17,0.47,6.13,1,0,4.71,5.13,3.52,3.21,0.97,1.93,3.69,1.5,,17.6,BAL @ HOU
Charlie Morton,Detroit Tigers,0.34-0.32,$8400,2.89,0.34,0.32,4.93,1,0,5.27,5.29,3.16,2.88,0.84,2.01,4.63,1.39,,24.3,DET @ MIN
Pierson Ohl,Minnesota Twins,0.25-0.31,$5800,3.57,0.25,0.31,4.45,1,0,4.53,4.49,2.52,2.24,0.76,1.22,3.68,1.26,,20.7,DET @ MIN
Aroldis Chapman,Boston Red Sox,0.03-0.03,$5500,0.42,0.03,0.03,1.57,0,0.29,0.54,0.36,0.1,0.09,0.04,0.19,0.26,1.01,,2.3,MIA @ BOS
Lucas Giolito,Boston Red Sox,0.34-0.29,$8800,3.09,0.34,0.29,4.74,1,0,5.48,5.5,3.24,2.88,0.76,1.77,5.12,1.33,,27.2,MIA @ BOS
Sandy Alcantara,Miami Marlins,0.28-0.39,$7500,2.75,0.28,0.39,5.75,1,0,5.5,6.01,3.88,3.51,0.73,1.88,3.85,1.43,,20.6,MIA @ BOS
Calvin Faucher,Miami Marlins,0.02-0.02,$5500,0.27,0.02,0.02,3.47,0,0.21,0.39,0.34,0.16,0.15,0.03,0.18,0.22,1.33,,1.5,MIA @ BOS
