player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Jason Foley,Detroit Tigers,0.03-0.03,$5500,0.36,0.03,0.03,3.28,0,0.32,0.59,0.51,0.23,0.22,0.05,0.21,0.25,1.21,,2,DET @ MIA
Calvin Faucher,Miami Marlins,0.02-0.02,$5500,0.24,0.02,0.02,3.38,0,0.18,0.34,0.29,0.14,0.13,0.04,0.14,0.17,1.27,,1.3,DET @ MIA
Justin Verlander,San Francisco Giants,0.24-0.45,$8200,3.49,0.24,0.45,4.07,1,0,5.71,5.78,2.77,2.58,0.66,1.77,5.41,1.32,,28.6,LAD @ SF
Tanner Scott,Los Angeles Dodgers,0.03-0.03,$5500,0.29,0.03,0.03,4.06,0,0.28,0.51,0.48,0.25,0.23,0.09,0.15,0.2,1.23,,1.6,LAD @ SF
Ryan Walker,San Francisco Giants,0.02-0.02,$5500,0.25,0.02,0.02,3.57,0,0.22,0.42,0.37,0.18,0.17,0.02,0.11,0.18,1.15,,1.4,LAD @ SF
Yoshinobu Yamamoto,Los Angeles Dodgers,0.42-0.24,$10600,3.17,0.42,0.24,3.2,1,0,5.68,4.95,2.2,2.02,0.51,1.9,6.04,1.21,,33.6,LAD @ SF
Chris Martin,Texas Rangers,0.02-0.03,$5500,0.27,0.02,0.03,2.75,0,0.25,0.46,0.37,0.15,0.14,0.06,0.07,0.14,0.94,,1.5,TEX @ NYM
Jacob deGrom,Texas Rangers,0.37-0.29,$9800,2.91,0.37,0.29,3.76,1,0,5.36,4.88,2.48,2.24,0.75,1.52,5,1.19,,28.5,TEX @ NYM
Ryan Helsley,New York Mets,0.02-0.03,$5500,0.29,0.02,0.03,4.68,0,0.25,0.47,0.47,0.26,0.24,0.06,0.19,0.26,1.42,,1.6,TEX @ NYM
Jonah Tong,New York Mets,0.29-0.44,$9200,3.13,0.29,0.44,4.12,1,0,5.89,5.36,2.94,2.7,1.01,2.15,5.33,1.28,,28.8,TEX @ NYM
Pablo Lopez,Minnesota Twins,0.37-0.28,$9400,3.51,0.37,0.28,3.86,1,0,5.67,5.3,2.62,2.43,0.75,1.17,6.42,1.14,,33,ARI @ MIN
Brandon Pfaadt,Arizona Diamondbacks,0.35-0.39,$7200,3.35,0.35,0.39,4.87,1,0,5.52,5.59,3.21,2.99,0.9,1.42,4.19,1.27,,24.1,ARI @ MIN
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.22,0.02,0.02,2.82,0,0.17,0.32,0.26,0.11,0.1,0.04,0.11,0.15,1.15,,1.2,LAA @ SEA
Luis Castillo,Seattle Mariners,0.42-0.28,$8600,3.69,0.42,0.28,3.21,1,0,5.64,4.8,2.27,2.01,0.64,1.29,5.34,1.08,,31.7,LAA @ SEA
Yusei Kikuchi,Los Angeles Angels,0.26-0.42,$7900,3.04,0.26,0.42,4.55,1,0,5,4.98,2.77,2.53,0.84,2.47,4.52,1.49,,24,LAA @ SEA
Andres Munoz,Seattle Mariners,0.03-0.04,$5500,0.49,0.03,0.04,1.68,0,0.33,0.61,0.41,0.12,0.11,0.03,0.27,0.35,1.11,,2.7,LAA @ SEA
Josh Hader,Houston Astros,0.02-0.03,$5500,0.33,0.02,0.03,2.31,0,0.24,0.44,0.33,0.12,0.11,0.07,0.14,0.22,1.07,,1.8,HOU @ ATL
Alexis Diaz,Atlanta Braves,0.02-0.03,$5500,0.22,0.02,0.03,8.4,0,0.26,0.49,0.69,0.49,0.45,0.16,0.3,0.33,2.04,,1.2,HOU @ ATL
