player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Emmet Sheehan,Los Angeles Dodgers,0.32-0.22,$7900,2.76,0.32,0.22,4.73,1,0,4.4,4.23,2.54,2.31,0.68,1.45,4.04,1.29,,21.8,LAD @ BOS
Miles Mikolas,St. Louis Cardinals,0.16-0.33,$6700,2.94,0.16,0.33,4.5,1,0,4.58,4.67,2.47,2.29,0.72,1.27,3.46,1.3,,19.7,SD @ STL
Nick Pivetta,San Diego Padres,0.4-0.25,$10300,3.08,0.4,0.25,3.49,1,0,5.62,5.03,2.36,2.18,0.61,1.76,5.66,1.21,,31.7,SD @ STL
Ryan Helsley,St. Louis Cardinals,0.02-0.02,$5500,0.27,0.02,0.02,2.93,0,0.21,0.39,0.32,0.14,0.13,0.04,0.15,0.2,1.19,,1.5,SD @ STL
Robert Suarez,San Diego Padres,0.03-0.03,$5500,0.35,0.03,0.03,3.35,0,0.29,0.54,0.46,0.22,0.2,0.02,0.16,0.22,1.16,,1.9,SD @ STL
Michael Wacha,Kansas City Royals,0.34-0.31,$7700,3.39,0.34,0.31,4.62,1,0,5.53,5.03,3.12,2.84,0.77,1.41,4.74,1.16,,26.1,CLE @ KC
Carlos Estevez,Kansas City Royals,0.03-0.03,$5500,0.36,0.03,0.03,2.7,0,0.28,0.52,0.41,0.17,0.16,0.05,0.17,0.23,1.12,,2,CLE @ KC
Emmanuel Clase,Cleveland Guardians,0.02-0.02,$5500,0.25,0.02,0.02,2.42,0,0.22,0.41,0.31,0.12,0.11,0.01,0.08,0.13,0.96,,1.4,CLE @ KC
Gavin Williams,Cleveland Guardians,0.32-0.41,$8700,3.06,0.32,0.41,4.92,1,0,5.42,4.84,3.29,2.96,0.69,2.64,5.14,1.38,,26.6,CLE @ KC
Kyle Freeland,Colorado Rockies,0.26-0.34,$7000,3.03,0.26,0.34,4.75,1,0,5.26,6.02,3.19,2.78,0.87,1.61,3.53,1.45,,21.2,COL @ BAL
Tyler Kinley,Colorado Rockies,0.02-0.02,$5500,0.22,0.02,0.02,5.95,0,0.2,0.37,0.42,0.26,0.24,0.04,0.2,0.24,1.71,,1.2,COL @ BAL
Dean Kremer,Baltimore Orioles,0.32-0.24,$9000,3.21,0.32,0.24,4.09,1,0,5.59,5.28,2.81,2.54,0.79,1.47,5.34,1.21,,28.9,COL @ BAL
Felix Bautista,Baltimore Orioles,0.03-0.03,$5500,0.47,0.03,0.03,2.7,0,0.3,0.56,0.45,0.18,0.17,0.05,0.35,0.4,1.41,,2.6,COL @ BAL
Jose Berrios,Toronto Blue Jays,0.23-0.25,$8400,2.49,0.23,0.25,5.18,1,0,4.86,5.32,3.15,2.8,0.79,1.85,4.05,1.47,,20.9,TOR @ DET
Jeff Hoffman,Toronto Blue Jays,0.03-0.03,$5500,0.29,0.03,0.03,4.39,0,0.26,0.49,0.48,0.26,0.24,0.11,0.13,0.22,1.24,,1.6,TOR @ DET
Jason Foley,Detroit Tigers,0.02-0.03,$5500,0.27,0.02,0.03,3.28,0,0.23,0.44,0.37,0.17,0.16,0.04,0.16,0.18,1.21,,1.5,TOR @ DET
Keider Montero,Detroit Tigers,0.22-0.26,$7200,2.69,0.22,0.26,5.15,1,0,4.67,4.98,3.06,2.67,0.89,1.5,3.63,1.39,,19.4,TOR @ DET
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.25,0.02,0.02,3.28,0,0.22,0.4,0.34,0.16,0.15,0.06,0.13,0.18,1.17,,1.4,SEA @ LAA
Andres Munoz,Seattle Mariners,0.03-0.03,$5500,0.44,0.03,0.03,1.5,0,0.28,0.53,0.35,0.1,0.09,0.02,0.24,0.31,1.11,,2.4,SEA @ LAA
Bryan Woo,Seattle Mariners,0.4-0.22,$10400,3.02,0.4,0.22,3.48,1,0,5.62,5.07,2.46,2.17,0.74,1.35,5.55,1.14,,31.4,SEA @ LAA
Jose Soriano,Los Angeles Angels,0.2-0.31,$8300,3.11,0.2,0.31,3.63,1,0,5.38,5.16,2.59,2.17,0.43,2.18,4.43,1.37,,25.8,SEA @ LAA
Taijuan Walker,Philadelphia Phillies,0.17-0.37,$6600,2.56,0.17,0.37,5.69,1,0,4.17,4.28,2.83,2.64,0.71,1.91,3.43,1.48,,16.9,PHI @ NYY
Jordan Romano,Philadelphia Phillies,0.02-0.02,$5500,0.16,0.02,0.02,6.68,0,0.18,0.34,0.41,0.27,0.25,0.06,0.14,0.17,1.65,,0.9,PHI @ NYY
Devin Williams,New York Yankees,0.03-0.03,$5500,0.4,0.03,0.03,4.18,0,0.32,0.59,0.57,0.3,0.28,0.03,0.25,0.37,1.37,,2.2,PHI @ NYY
Will Warren,New York Yankees,0.39-0.2,$8000,3.89,0.39,0.2,3.56,1,0,5.25,4.22,2.28,2.07,0.6,2,5.8,1.19,,31.1,PHI @ NYY
Ryan Pressly,Chicago Cubs,0.03-0.03,$5500,0.35,0.03,0.03,3.52,0,0.29,0.54,0.47,0.23,0.21,0.04,0.2,0.25,1.25,,1.9,CHC @ CHW
Adrian Houser,Chicago White Sox,0.2-0.37,$8800,2.2,0.2,0.37,5.05,1,0,4.59,4.98,2.96,2.57,0.59,1.78,3.62,1.47,,19.4,CHC @ CHW
Shota Imanaga,Chicago Cubs,0.41-0.26,$9700,2.73,0.41,0.26,4.31,1,0,5.45,5.42,2.84,2.61,0.83,1.27,4.59,1.23,,26.5,CHC @ CHW
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.25,0.02,0.02,4.46,0,0.21,0.39,0.39,0.21,0.19,0.06,0.22,0.24,1.55,,1.4,CHC @ CHW
Nathan Eovaldi,Texas Rangers,0.44-0.21,$10100,3.46,0.44,0.21,2.75,1,0,5.65,4.24,2.07,1.73,0.48,1.18,6.06,0.96,,34.9,ATL @ TEX
Chris Martin,Texas Rangers,0.03-0.03,$5500,0.36,0.03,0.03,2.53,0,0.31,0.58,0.45,0.18,0.16,0.07,0.09,0.19,0.93,,2,ATL @ TEX
Raisel Iglesias,Atlanta Braves,0.02-0.02,$5500,0.18,0.02,0.02,4.53,0,0.19,0.35,0.35,0.19,0.18,0.07,0.08,0.13,1.22,,1,ATL @ TEX
Joey Wentz,Atlanta Braves,0.18-0.38,$6900,2.75,0.18,0.38,4.88,1,0,4.15,3.73,2.56,2.25,0.51,1.91,3.67,1.36,,19,ATL @ TEX
Josh Hader,Houston Astros,0.03-0.03,$5500,0.42,0.03,0.03,2.54,0,0.32,0.59,0.46,0.18,0.17,0.11,0.18,0.28,1.07,,2.3,OAK @ HOU
Jeffrey Springs,Oakland Athletics,0.24-0.37,$8200,2.73,0.24,0.37,4.95,1,0,5.26,5.44,3.12,2.9,0.96,2.04,4.2,1.42,,22.4,OAK @ HOU
Mason Miller,Oakland Athletics,0.02-0.02,$5500,0.25,0.02,0.02,3.66,0,0.18,0.34,0.3,0.15,0.14,0.04,0.17,0.24,1.39,,1.4,OAK @ HOU
Ryan Gusto,Houston Astros,0.29-0.2,$7600,3.32,0.29,0.2,3.49,1,0,4.61,3.75,1.94,1.79,0.6,1.33,4.37,1.1,,25.2,OAK @ HOU
