Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
118836-52859,P,Jacob,Jacob deGrom,deGrom,36.1578947368421,19,11000,ATH@TEX,TEX,ATH,,,,Yes,,P
118836-12477,P,Chris,Chris Sale,Sale,39.8,15,10800,SF@ATL,ATL,SF,IL,Ribs,,,,P
118836-80582,P,Brandon,Brandon Woodruff,Woodruff,43,3,10800,MIL@SEA,MIL,SEA,,,,,,P
118836-85599,P,Framber,Framber Valdez,Valdez,39.10526315789474,19,10700,HOU@ARI,HOU,ARI,,,,Yes,,P
118836-146687,P,Hunter,Hunter Brown,Brown,39.65,20,10600,HOU@ARI,HOU,ARI,,,,,,P
118836-101839,P,Logan,Logan Webb,Webb,37.80952380952381,21,10600,SF@ATL,SF,ATL,,,,,,P
118836-197981,P,Jacob,Jacob Misiorowski,Misiorowski,36.8,5,10400,MIL@SEA,MIL,SEA,,,,Yes,,P
118836-187194,P,Bryan,Bryan Woo,Woo,36.8421052631579,19,10300,MIL@SEA,SEA,MIL,,,,,,P
118836-162445,P,Spencer,Spencer Strider,Strider,35,12,10200,SF@ATL,ATL,SF,,,,,,P
118836-13233,P,Nathan,Nathan Eovaldi,Eovaldi,36.8125,16,10200,ATH@TEX,TEX,ATH,DTD,Back,,,,P
118836-182153,P,Kodai,Kodai Senga,Senga,33.13333333333333,15,10100,LAA@NYM,NYM,LAA,,,,,,P
118836-68488,P,Blake,Blake Snell,Snell,19.5,2,10000,MIN@LAD,LAD,MIN,IL,Shoulder,,,,P
118836-60633,P,Carlos,Carlos Rodon,Rodon,36.285714285714285,21,10000,NYY@TOR,NYY,TOR,,,,,,P
118836-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,34.89473684210526,19,10000,MIN@LAD,LAD,MIN,,,,Yes,,P
118836-66766,P,Adrian,Adrian Houser,Houser,34.1,10,9900,CWS@TB,CWS,TB,,,,,,P
118836-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,MIN@LAD,LAD,MIN,IL,Shoulder,,,,P
118836-63136,P,Matthew,Matthew Boyd,Boyd,35.05263157894737,19,9900,KC@CHC,CHC,KC,,,,Yes,,P
118836-17064,P,Sonny,Sonny Gray,Gray,32.15,20,9800,STL@COL,STL,COL,,,,,,P
118836-83152,P,Pablo,Pablo Lopez,Lopez,31.818181818181817,11,9800,MIN@LAD,MIN,LAD,IL,Shoulder,,,,P
118836-71034,P,Seth,Seth Lugo,Lugo,31.72222222222222,18,9700,KC@CHC,KC,CHC,,,,,,P
118836-53029,P,Robbie,Robbie Ray,Ray,35.666666666666664,21,9700,SF@ATL,SF,ATL,,,,,,P
118836-102396,P,Logan,Logan Gilbert,Gilbert,32.833333333333336,12,9700,MIL@SEA,SEA,MIL,,,,Yes,,P
118836-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,37.411764705882355,17,9600,SF@ATL,ATL,SF,IL,Elbow,,,,P
118836-82604,P,Corbin,Corbin Burnes,Burnes,33.72727272727273,11,9600,HOU@ARI,ARI,HOU,IL,Elbow,,,,P
118836-82621,P,Clarke,Clarke Schmidt,Schmidt,30,14,9600,NYY@TOR,NYY,TOR,IL,Elbow,,,,P
118836-82630,P,Shane,Shane Baz,Baz,29.1,20,9600,CWS@TB,TB,CWS,,,,,,P
118836-52183,P,Tyler,Tyler Glasnow,Glasnow,24.714285714285715,7,9600,MIN@LAD,LAD,MIN,,,,,,P
118836-119414,P,George,George Kirby,Kirby,27.636363636363637,11,9500,MIL@SEA,SEA,MIL,,,,,,P
118836-52185,P,Max,Max Fried,Fried,36.2,20,9500,NYY@TOR,NYY,TOR,,,,,,P
118836-83190,P,Freddy,Freddy Peralta,Peralta,33.95238095238095,21,9500,MIL@SEA,MIL,SEA,,,,,,P
118836-102330,P,Kris,Kris Bubic,Bubic,36.21052631578947,19,9500,KC@CHC,KC,CHC,,,,,,P
118836-119430,P,Joe,Joe Ryan,Ryan,37.35,20,9400,MIN@LAD,MIN,LAD,,,,,,P
118836-11328,P,Martin,Martin Perez,Perez,26.75,4,9400,CWS@TB,CWS,TB,IL,Elbow,,,,P
118836-198885,P,Spencer,Spencer Arrighetti,Arrighetti,22.5,2,9300,HOU@ARI,HOU,ARI,IL,Thumb,,,,P
