Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
118211-101839,P,Logan,Logan Webb,Webb,40.75,16,11000,MIA@SF,SF,MIA,,,,Yes,,P
118211-16960,P,Zack,Zack Wheeler,Wheeler,42.53333333333333,15,10900,PHI@HOU,PHI,HOU,,,,Yes,,P
118211-12477,P,Chris,Chris Sale,Sale,39.8,15,10800,ATL@NYM,ATL,NYM,IL,Ribs,,,,P
118211-53029,P,Robbie,Robbie Ray,Ray,36.875,16,10500,MIA@SF,SF,MIA,,,,,,P
118211-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,35.53333333333333,15,10500,LAD@COL,LAD,COL,,,,Yes,,P
118211-182153,P,Kodai,Kodai Senga,Senga,35.46153846153846,13,10400,ATL@NYM,NYM,ATL,IL,Hamstring,,,,P
118211-17064,P,Sonny,Sonny Gray,Gray,32.86666666666667,15,10300,CHC@STL,STL,CHC,,,,,,P
118211-52183,P,Tyler,Tyler Glasnow,Glasnow,21.2,5,10200,LAD@COL,LAD,COL,IL,Shoulder,,,,P
118211-52185,P,Max,Max Fried,Fried,39.1875,16,10200,NYY@CIN,NYY,CIN,,,,Yes,,P
118211-146687,P,Hunter,Hunter Brown,Brown,42.333333333333336,15,10200,PHI@HOU,HOU,PHI,,,,,,P
118211-83157,P,Ranger,Ranger Suarez,Suarez,39.9,10,10100,PHI@HOU,PHI,HOU,,,,,,P
118211-68488,P,Blake,Blake Snell,Snell,19.5,2,10000,LAD@COL,LAD,COL,IL,Shoulder,,,,P
118211-85599,P,Framber,Framber Valdez,Valdez,38.25,16,10000,PHI@HOU,HOU,PHI,,,,,,P
118211-102396,P,Logan,Logan Gilbert,Gilbert,34.375,8,10000,SEA@MIN,SEA,MIN,,,,,,P
118211-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,35.75,16,9900,ATL@NYM,ATL,NYM,,,,,,P
118211-60633,P,Carlos,Carlos Rodon,Rodon,38.411764705882355,17,9900,NYY@CIN,NYY,CIN,,,,,,P
118211-60647,P,Aaron,Aaron Nola,Nola,24.555555555555557,9,9900,PHI@HOU,PHI,HOU,IL,Ribs,,,,P
118211-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,LAD@COL,LAD,COL,IL,Shoulder,,,,P
118211-83152,P,Pablo,Pablo Lopez,Lopez,31.818181818181817,11,9800,SEA@MIN,MIN,SEA,IL,Shoulder,,,,P
