Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
118011-12477,P,Chris,Chris Sale,Sale,38.57142857142857,14,10800,NYM@ATL,ATL,NYM,,,,Yes,,P
118011-146687,P,Hunter,Hunter Brown,Brown,43.642857142857146,14,10800,HOU@ATH,HOU,ATH,,,,,,P
118011-53029,P,Robbie,Robbie Ray,Ray,37.53333333333333,15,10700,CLE@SF,SF,CLE,,,,,,P
118011-52859,P,Jacob,Jacob deGrom,deGrom,35.07142857142857,14,10500,KC@TEX,TEX,KC,,,,,0,P
118011-17064,P,Sonny,Sonny Gray,Gray,33.285714285714285,14,10400,STL@CWS,STL,CWS,,,,Yes,,P
118011-13233,P,Nathan,Nathan Eovaldi,Eovaldi,37.25,12,10400,KC@TEX,TEX,KC,IL,Triceps,,,0,P
118011-101839,P,Logan,Logan Webb,Webb,39.8,15,10400,CLE@SF,SF,CLE,,,,,,P
118011-182153,P,Kodai,Kodai Senga,Senga,35.46153846153846,13,10400,NYM@ATL,NYM,ATL,IL,Hamstring,,,0,P
118011-60633,P,Carlos,Carlos Rodon,Rodon,38.4,15,10300,LAA@NYY,NYY,LAA,,,,,0,P
118011-85599,P,Framber,Framber Valdez,Valdez,39.07142857142857,14,10300,HOU@ATH,HOU,ATH,,,,Yes,,P
118011-63136,P,Matthew,Matthew Boyd,Boyd,33,14,10300,MIL@CHC,CHC,MIL,,,,,,P
118011-52183,P,Tyler,Tyler Glasnow,Glasnow,21.2,5,10200,SD@LAD,LAD,SD,IL,Shoulder,,,,P
118011-52185,P,Max,Max Fried,Fried,39.53333333333333,15,10100,LAA@NYY,NYY,LAA,,,,,0,P
118011-102330,P,Kris,Kris Bubic,Bubic,38.46153846153846,13,10100,KC@TEX,KC,TEX,,,,Yes,,P
118011-117232,P,Michael,Michael King,King,34.3,10,10000,SD@LAD,SD,LAD,IL,Shoulder,,,,P
118011-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,35.666666666666664,15,10000,NYM@ATL,ATL,NYM,,,,,0,P
118011-68488,P,Blake,Blake Snell,Snell,19.5,2,10000,SD@LAD,LAD,SD,IL,Shoulder,,,,P
118011-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,36,14,10000,SD@LAD,LAD,SD,,,,,,P
118011-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,SD@LAD,LAD,SD,IL,Shoulder,,,,P
118011-82621,P,Clarke,Clarke Schmidt,Schmidt,31.272727272727273,11,9800,LAA@NYY,NYY,LAA,,,,,0,P
118011-83152,P,Pablo,Pablo Lopez,Lopez,31.818181818181817,11,9800,MIN@CIN,MIN,CIN,IL,Shoulder,,,0,P
118011-165512,P,Andrew,Andrew Abbott,Abbott,35.166666666666664,12,9800,MIN@CIN,CIN,MIN,,,,,0,P
118011-79951,P,Nick,Nick Pivetta,Pivetta,34.714285714285715,14,9700,SD@LAD,SD,LAD,,,,,,P
118011-82550,P,Hunter,Hunter Greene,Greene,35.27272727272727,11,9700,MIN@CIN,CIN,MIN,IL,Groin,,,0,P
118011-119430,P,Joe,Joe Ryan,Ryan,35.642857142857146,14,9700,MIN@CIN,MIN,CIN,,,,,0,P
118011-82618,P,David,David Peterson,Peterson,33.785714285714285,14,9700,NYM@ATL,NYM,ATL,,,,,0,P
