player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Luis Gil,New York Yankees,0.41-0.15,$8400,3.18,0.41,0.15,4.05,1,0,5.04,4.45,2.62,2.27,0.52,2.81,4.87,1.44,,26.7,NYY @ MIN
Taj Bradley,Minnesota Twins,0.15-0.43,$7600,2.76,0.15,0.43,5.55,1,0,4.96,5.45,3.39,3.06,0.81,2.11,4.37,1.53,,21,NYY @ MIN
Nick Pivetta,San Diego Padres,0.27-0.45,$10400,2.79,0.27,0.45,4.51,1,0,5.52,5.1,2.97,2.76,1.03,2.02,5.85,1.29,,29,SD @ NYM
Ryan Helsley,New York Mets,0.02-0.03,$5500,0.29,0.02,0.03,4.59,0,0.26,0.48,0.48,0.27,0.24,0.06,0.19,0.26,1.4,,1.6,SD @ NYM
David Peterson,New York Mets,0.39-0.27,$8700,3.43,0.39,0.27,3.4,1,0,5.38,4.93,2.32,2.03,0.5,1.8,5.17,1.25,,29.8,SD @ NYM
Mason Miller,San Diego Padres,0.02-0.03,$5500,0.35,0.02,0.03,2.83,0,0.24,0.45,0.36,0.15,0.14,0.04,0.2,0.3,1.25,,1.9,SD @ NYM
Kevin Gausman,Toronto Blue Jays,0.3-0.41,$10500,2.89,0.3,0.41,4.35,1,0,5.84,5.23,3.17,2.82,1.1,1.38,5.9,1.13,,30.3,TOR @ TB
Jeff Hoffman,Toronto Blue Jays,0.02-0.03,$5500,0.29,0.02,0.03,4.27,0,0.24,0.45,0.43,0.23,0.21,0.1,0.16,0.24,1.31,,1.6,TOR @ TB
Pete Fairbanks,Tampa Bay Rays,0.02-0.03,$5500,0.31,0.02,0.03,3.12,0,0.26,0.48,0.4,0.18,0.17,0.06,0.16,0.2,1.17,,1.7,TOR @ TB
Ian Seymour,Tampa Bay Rays,0.32-0.22,$6600,4.94,0.32,0.22,3.1,1,0,5.13,4.24,2.01,1.77,0.59,1.73,6.24,1.16,,32.6,TOR @ TB
Aroldis Chapman,Boston Red Sox,0.03-0.03,$5500,0.38,0.03,0.03,1.64,0,0.27,0.5,0.33,0.1,0.09,0.03,0.16,0.22,0.98,,2.1,OAK @ BOS
Trevor May,Oakland Athletics,0.02-0.03,N/A,N/A,0.02,0.03,3.3,0,0.23,0.43,0.37,0.17,0.16,0.04,0.16,0.2,1.22,,1.5,OAK @ BOS
