player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Byron Buxton,Minnesota Twins,$4100,3.71,4.64,0.8,1.27,0.69,0.32,0.04,0.29,0.74,0.14,0.03,0.41,1.26,0.307,0.376,0.632,1.008,15.2,CHW @ MIN
Andrew Benintendi,Chicago White Sox,$2800,3.54,4.06,0.49,0.92,0.65,0.1,0,0.23,0.63,0.02,0.01,0.16,0.65,0.242,0.281,0.469,0.75,9.9,CHW @ MIN
Mike Tauchman,Chicago White Sox,$2800,3.96,4.72,0.68,1,0.65,0.22,0.01,0.16,0.54,0,0.02,0.54,0.99,0.247,0.34,0.437,0.776,11.1,CHW @ MIN
Ryan Jeffers,Minnesota Twins,$2700,4.11,4.53,0.55,1.05,0.68,0.27,0.01,0.13,0.58,0,0.02,0.62,0.73,0.274,0.377,0.464,0.841,11.1,CHW @ MIN
Trevor Larnach,Minnesota Twins,$2800,3.82,4.2,0.46,0.95,0.57,0.23,0,0.2,0.61,0,0.04,0.49,0.99,0.262,0.353,0.501,0.854,10.7,CHW @ MIN
Royce Lewis,Minnesota Twins,$2800,3.43,3.97,0.47,0.82,0.48,0.22,0.01,0.15,0.55,0.05,0.02,0.36,0.5,0.229,0.305,0.439,0.744,9.6,CHW @ MIN
Kody Clemens,Minnesota Twins,$2600,3.73,3.86,0.57,0.89,0.55,0.22,0,0.18,0.56,0.01,0,0.19,0.77,0.247,0.295,0.468,0.764,9.7,CHW @ MIN
Lenyn Sosa,Chicago White Sox,$2700,3.52,4.61,0.42,0.98,0.67,0.21,0.01,0.15,0.57,0.02,0.01,0.21,0.79,0.23,0.274,0.403,0.677,9.5,CHW @ MIN
James Outman,Minnesota Twins,$2300,3.04,3.75,0.34,0.58,0.37,0.15,0.02,0.09,0.37,0,0.01,0.41,1.24,0.178,0.275,0.331,0.606,7,CHW @ MIN
Matt Wallner,Minnesota Twins,$3000,4.13,4.42,0.57,0.82,0.43,0.16,0.01,0.28,0.74,0.05,0,0.58,1.19,0.219,0.331,0.511,0.843,12.4,CHW @ MIN
Curtis Mead,Chicago White Sox,$2300,2.78,4.17,0.4,0.81,0.67,0.13,0.02,0.02,0.18,0.06,0.03,0.32,1.05,0.213,0.274,0.286,0.56,6.4,CHW @ MIN
Brooks Lee,Minnesota Twins,$2600,3.0,4.08,0.46,0.86,0.66,0.15,0.01,0.1,0.35,0.03,0.01,0.2,0.64,0.228,0.275,0.366,0.641,7.8,CHW @ MIN
Brooks Baldwin,Chicago White Sox,$2500,3.04,3.83,0.37,0.78,0.53,0.15,0.01,0.12,0.39,0.04,0.02,0.22,1.06,0.221,0.277,0.381,0.658,7.6,CHW @ MIN
Chase Meidroth,Chicago White Sox,$2400,3.58,3.95,0.5,0.94,0.77,0.17,0.02,0.04,0.34,0.09,0.05,0.39,0.52,0.272,0.348,0.381,0.729,8.6,CHW @ MIN
Edgar Quero,Chicago White Sox,$2400,3.46,4.39,0.39,1.07,0.8,0.24,0,0.05,0.37,0,0,0.41,0.67,0.271,0.343,0.379,0.722,8.3,CHW @ MIN
Luke Keaschall,Minnesota Twins,$3100,3.94,4.31,0.76,1.11,0.76,0.25,0.05,0.1,0.41,0.21,0.05,0.52,0.58,0.3,0.387,0.49,0.878,12.2,CHW @ MIN
Kyle Teel,Chicago White Sox,$2700,3.7,4.5,0.5,1.11,0.82,0.2,0.03,0.1,0.38,0.06,0.02,0.5,1.06,0.283,0.363,0.441,0.804,10,CHW @ MIN
Colson Montgomery,Chicago White Sox,$3300,3.36,4.28,0.51,0.98,0.56,0.17,0.01,0.26,0.74,0,0.01,0.3,1.33,0.253,0.307,0.512,0.819,11.1,CHW @ MIN
