player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Jurickson Profar,Atlanta Braves,$3800,3.26,4.56,0.62,1.04,0.58,0.28,0.01,0.2,0.63,0.09,0.01,0.56,0.75,0.266,0.36,0.504,0.863,12.4,CHC @ ATL
Marcell Ozuna,Atlanta Braves,$2900,4.03,4.11,0.6,0.92,0.56,0.19,0.01,0.24,0.66,0,0,0.54,0.92,0.261,0.362,0.546,0.907,11.7,CHC @ ATL
Dansby Swanson,Chicago Cubs,$3200,3.06,4.05,0.42,0.93,0.56,0.19,0.02,0.15,0.63,0.07,0.05,0.31,1,0.257,0.312,0.445,0.757,9.8,CHC @ ATL
Carson Kelly,Chicago Cubs,$2900,3.69,4.27,0.57,1.02,0.7,0.22,0.01,0.13,0.55,0.02,0,0.56,0.64,0.281,0.38,0.467,0.847,10.7,CHC @ ATL
Matt Olson,Atlanta Braves,$3300,3.64,4.44,0.57,0.98,0.58,0.23,0,0.25,0.75,0,0.01,0.44,1.26,0.248,0.331,0.519,0.85,12,CHC @ ATL
Ian Happ,Chicago Cubs,$3500,3.4,4.71,0.67,0.92,0.54,0.19,0.01,0.2,0.65,0.02,0.01,0.65,1.09,0.235,0.343,0.451,0.794,11.9,CHC @ ATL
Ozzie Albies,Atlanta Braves,$3000,3.23,4.22,0.54,1.01,0.74,0.19,0.07,0.08,0.5,0.08,0.05,0.22,0.63,0.261,0.305,0.423,0.729,9.7,CHC @ ATL
Ronald Acuna Jr.,Atlanta Braves,$4000,2.85,4.33,0.6,1.03,0.72,0.17,0,0.21,0.5,0.03,0.04,0.49,1,0.278,0.378,0.512,0.89,11.4,CHC @ ATL
Willi Castro,Chicago Cubs,$2900,3.17,4.16,0.47,0.8,0.56,0.14,0.07,0.07,0.55,0.09,0.03,0.37,1.02,0.216,0.291,0.355,0.646,9.2,CHC @ ATL
Sean Murphy,Atlanta Braves,$2800,2.89,3.78,0.35,0.75,0.39,0.21,0,0.19,0.42,0,0,0.26,1.22,0.216,0.272,0.453,0.725,8.1,CHC @ ATL
Nico Hoerner,Chicago Cubs,$3000,3.1,4.38,0.63,1.01,0.79,0.18,0.04,0.06,0.37,0.11,0.07,0.21,0.46,0.247,0.289,0.373,0.662,9.3,CHC @ ATL
Ha-Seong Kim,Atlanta Braves,$2600,2.88,3.89,0.42,0.8,0.64,0.11,0.05,0.04,0.23,0.16,0.04,0.28,0.83,0.227,0.288,0.338,0.626,7.5,CHC @ ATL
Seiya Suzuki,Chicago Cubs,$3400,3.56,4.6,0.68,0.94,0.47,0.24,0.03,0.22,0.7,0.02,0,0.51,1.21,0.233,0.319,0.48,0.8,12.1,CHC @ ATL
Michael Harris II,Atlanta Braves,$3000,2.87,4,0.48,0.89,0.58,0.25,0.02,0.1,0.38,0.11,0.03,0.13,0.8,0.236,0.266,0.406,0.672,8.6,CHC @ ATL
Michael Busch,Chicago Cubs,$3400,3.41,4.83,0.67,1,0.58,0.27,0.03,0.2,0.64,0.03,0,0.28,1.29,0.222,0.276,0.447,0.722,11.6,CHC @ ATL
Pete Crow-Armstrong,Chicago Cubs,$3500,3.8,4.49,0.71,1.15,0.73,0.16,0.01,0.3,0.72,0.16,0.05,0.22,1.1,0.273,0.311,0.544,0.855,13.3,CHC @ ATL
Nacho Alvarez,Atlanta Braves,$2500,2.84,3.67,0.33,0.8,0.55,0.16,0.01,0.12,0.39,0,0,0.11,0.93,0.23,0.267,0.391,0.658,7.1,CHC @ ATL
Matt Shaw,Chicago Cubs,$2900,3.24,3.94,0.53,0.86,0.65,0.22,0,0.06,0.42,0.17,0.02,0.37,0.8,0.247,0.324,0.381,0.704,9.4,CHC @ ATL
Ketel Marte,Arizona Diamondbacks,$3800,2.89,4.6,0.56,1.21,0.81,0.28,0.05,0.12,0.44,0.03,0.01,0.5,0.76,0.298,0.374,0.488,0.862,11,ARI @ SF
Matt Chapman,San Francisco Giants,$3300,2.7,4.18,0.46,0.75,0.45,0.19,0.02,0.13,0.36,0.05,0.02,0.54,1.03,0.211,0.314,0.393,0.706,8.9,ARI @ SF
Rafael Devers,San Francisco Giants,$3900,3.33,4.51,0.61,1.01,0.54,0.29,0,0.26,0.7,0,0,0.65,1.11,0.266,0.376,0.573,0.948,13,ARI @ SF
Dominic Smith,San Francisco Giants,$3200,2.63,4.29,0.4,1.03,0.84,0.15,0.01,0.06,0.4,0.07,0.02,0.33,0.74,0.264,0.32,0.368,0.688,8.4,ARI @ SF
Willy Adames,San Francisco Giants,$3700,2.73,4.4,0.57,0.94,0.65,0.25,0.01,0.08,0.44,0.06,0,0.55,1.05,0.252,0.359,0.409,0.768,10.1,ARI @ SF
Geraldo Perdomo,Arizona Diamondbacks,$3700,2.89,4.71,0.55,1.15,0.79,0.26,0.02,0.11,0.39,0.1,0.01,0.49,0.63,0.28,0.358,0.443,0.802,10.7,ARI @ SF
Jake McCarthy,Arizona Diamondbacks,$2200,2.91,3.83,0.28,0.81,0.67,0.15,0.02,0.01,0.25,0.1,0.04,0.2,0.82,0.23,0.282,0.299,0.581,6.4,ARI @ SF
Heliot Ramos,San Francisco Giants,$3400,2.79,4.62,0.51,1.01,0.78,0.17,0.02,0.11,0.44,0.05,0.03,0.37,0.91,0.244,0.308,0.394,0.703,9.5,ARI @ SF
Alek Thomas,Arizona Diamondbacks,$2200,3.41,4.05,0.44,0.87,0.67,0.11,0.05,0.07,0.39,0.06,0.01,0.11,1.18,0.224,0.253,0.347,0.6,7.5,ARI @ SF
Gabriel Moreno,Arizona Diamondbacks,$2700,2.85,4.38,0.31,1.03,0.8,0.18,0.01,0.07,0.44,0.01,0,0.18,0.77,0.253,0.29,0.366,0.656,7.7,ARI @ SF
Corbin Carroll,Arizona Diamondbacks,$4100,2.95,4.49,0.54,1.02,0.56,0.31,0.02,0.19,0.67,0.13,0.03,0.4,1.16,0.254,0.318,0.5,0.817,12.1,ARI @ SF
Casey Schmitt,San Francisco Giants,$2600,3.19,3.96,0.33,0.95,0.67,0.2,0,0.14,0.48,0,0,0.21,0.74,0.258,0.299,0.439,0.738,8.3,ARI @ SF
Patrick Bailey,San Francisco Giants,$2400,2.5,3.73,0.26,0.7,0.54,0.13,0.02,0.04,0.29,0.02,0.02,0.32,1.02,0.207,0.276,0.293,0.569,6,ARI @ SF
Luis Matos,San Francisco Giants,$2900,3.03,3.85,0.52,0.9,0.6,0.2,0.01,0.13,0.43,0.03,0.02,0.22,0.71,0.254,0.302,0.434,0.737,8.8,ARI @ SF
Jung Hoo Lee,San Francisco Giants,$3100,2.74,4.07,0.51,1.02,0.76,0.28,0.01,0.02,0.32,0.08,0.04,0.32,0.36,0.274,0.332,0.378,0.711,8.5,ARI @ SF
Blaze Alexander,Arizona Diamondbacks,$2900,2.9,4.16,0.37,0.81,0.55,0.16,0,0.14,0.36,0.06,0.03,0.41,1.43,0.22,0.297,0.386,0.683,8.4,ARI @ SF
Tyler Locklear,Arizona Diamondbacks,$2300,2.83,3.94,0.35,0.65,0.48,0.12,0,0.08,0.23,0.04,0,0.37,1.24,0.189,0.274,0.299,0.573,6.5,ARI @ SF
Adrian Del Castillo,Arizona Diamondbacks,$2200,2.86,4.27,0.36,0.77,0.54,0.17,0.04,0.05,0.27,0,0.02,0.14,1.7,0.191,0.232,0.294,0.525,6.3,ARI @ SF
Freddie Freeman,Los Angeles Dodgers,$3300,3.85,4.52,0.56,1.26,0.81,0.35,0.02,0.17,0.65,0.06,0.02,0.45,0.71,0.32,0.393,0.568,0.961,12.7,COL @ LAD
Mookie Betts,Los Angeles Dodgers,$3200,3.44,4.64,0.62,1.25,0.97,0.26,0.01,0.07,0.45,0.07,0.07,0.49,0.57,0.309,0.39,0.449,0.839,11,COL @ LAD
Max Muncy,Los Angeles Dodgers,$3100,4.42,4.3,0.7,0.98,0.56,0.23,0.01,0.25,0.61,0.05,0.01,0.88,0.75,0.298,0.453,0.622,1.075,13.7,COL @ LAD
Michael Conforto,Los Angeles Dodgers,$2400,3.62,4.19,0.39,0.68,0.46,0.14,0.01,0.13,0.44,0.01,0,0.63,0.91,0.194,0.318,0.362,0.681,8.7,COL @ LAD
Teoscar Hernandez,Los Angeles Dodgers,$3100,4.03,4.41,0.59,1.11,0.64,0.26,0.02,0.25,0.73,0.04,0.04,0.37,0.92,0.276,0.338,0.558,0.896,12.5,COL @ LAD
Shohei Ohtani,Los Angeles Dodgers,$4700,3.66,4.75,0.92,1.2,0.66,0.25,0.01,0.39,0.89,0.09,0.05,0.7,1.05,0.306,0.416,0.696,1.111,17.2,COL @ LAD
Mickey Moniak,Colorado Rockies,$2900,4.0,4.61,0.65,1.02,0.56,0.28,0.06,0.2,0.53,0.07,0.02,0.27,0.82,0.24,0.292,0.492,0.784,11.6,COL @ LAD
