player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Kevin Gausman,Toronto Blue Jays,0.33-0.27,$9400,3.17,0.33,0.27,3.92,1,0,5.76,5.19,2.71,2.51,0.95,1.49,5.37,1.16,,29.8,OAK @ TOR
Jeff Hoffman,Toronto Blue Jays,0.03-0.03,$5500,0.45,0.03,0.03,4.25,0,0.31,0.58,0.55,0.3,0.27,0.1,0.16,0.47,1.23,,2.5,OAK @ TOR
JP Sears,Oakland Athletics,0.31-0.37,$7600,3.07,0.31,0.37,4.62,1,0,5.53,5.66,3.2,2.84,0.82,1.67,3.95,1.32,,23.3,OAK @ TOR
Mason Miller,Oakland Athletics,0.02-0.02,$5500,0.35,0.02,0.02,4.1,0,0.19,0.35,0.33,0.17,0.16,0.05,0.15,0.39,1.38,,1.9,OAK @ TOR
Ryan Pressly,Chicago Cubs,0.03-0.03,$5500,0.4,0.03,0.03,4.27,0,0.28,0.51,0.5,0.27,0.24,0.03,0.22,0.39,1.39,,2.2,CIN @ CHC
Nick Martinez,Cincinnati Reds,0.32-0.43,$8300,3.01,0.32,0.43,4.3,1,0,5.44,5.2,2.95,2.6,0.69,1.51,4.14,1.23,,25,CIN @ CHC
Jameson Taillon,Chicago Cubs,0.39-0.33,$9000,3.06,0.39,0.33,3.68,1,0,5.56,4.95,2.47,2.27,0.85,1.53,4.46,1.17,,27.5,CIN @ CHC
Alexis Diaz,Cincinnati Reds,0.02-0.02,N/A,N/A,0.02,0.02,8.29,0,0.22,0.42,0.58,0.42,0.38,0.15,0.28,0.37,2.07,,1.3,CIN @ CHC
Josh Hader,Houston Astros,0.03-0.03,$5500,0.49,0.03,0.03,2.57,0,0.29,0.53,0.41,0.17,0.15,0.07,0.17,0.46,1.09,,2.7,TB @ HOU
Pete Fairbanks,Tampa Bay Rays,0.02-0.02,$5500,0.33,0.02,0.02,2.76,0,0.21,0.4,0.31,0.13,0.12,0.02,0.18,0.29,1.25,,1.8,TB @ HOU
Hunter Brown,Houston Astros,0.37-0.25,$10900,3.29,0.37,0.25,3.01,1,0,5.75,4.63,2.21,1.92,0.71,1.71,6.56,1.1,,35.9,TB @ HOU
Taj Bradley,Tampa Bay Rays,0.28-0.36,$8500,3.05,0.28,0.36,4.5,1,0,5.32,4.94,3.01,2.66,0.82,1.84,4.89,1.28,,25.9,TB @ HOU
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.29,0.02,0.02,4.32,0,0.2,0.37,0.36,0.19,0.18,0.06,0.14,0.29,1.36,,1.6,LAA @ CLE
