player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Marcell Ozuna,Atlanta Braves,$3400,3.68,4.36,0.63,1.11,0.77,0.19,0.01,0.19,0.78,0,0,0.64,0.83,0.305,0.405,0.532,0.937,12.5,WSH @ ATL
Josh Bell,Washington Nationals,$2600,3.42,4.12,0.44,0.86,0.53,0.25,0,0.13,0.46,0,0,0.36,0.94,0.234,0.308,0.416,0.724,8.9,WSH @ ATL
Matt Olson,Atlanta Braves,$3300,3.52,4.47,0.63,0.96,0.56,0.22,0,0.22,0.62,0,0,0.56,1.01,0.251,0.35,0.486,0.836,11.6,WSH @ ATL
Ozzie Albies,Atlanta Braves,$2900,3.14,4.03,0.51,0.92,0.62,0.21,0.02,0.1,0.4,0.07,0.01,0.35,0.48,0.253,0.32,0.422,0.742,9.1,WSH @ ATL
Alex Verdugo,Atlanta Braves,$2900,3.59,4.69,0.7,1.05,0.72,0.26,0.02,0.09,0.52,0.01,0,0.41,0.82,0.249,0.316,0.398,0.715,10.4,WSH @ ATL
Nathaniel Lowe,Washington Nationals,$3100,3.52,4.46,0.53,1.07,0.72,0.22,0.01,0.18,0.51,0.02,0.01,0.5,0.99,0.274,0.357,0.492,0.849,10.9,WSH @ ATL
Austin Riley,Atlanta Braves,$3300,3.82,4.58,0.62,1.04,0.54,0.27,0.01,0.3,0.69,0,0.01,0.4,1.22,0.253,0.321,0.564,0.885,12.6,WSH @ ATL
Sean Murphy,Atlanta Braves,$3000,3.03,4.14,0.38,0.75,0.46,0.16,0.01,0.18,0.55,0,0,0.42,1.13,0.207,0.289,0.423,0.713,9.1,WSH @ ATL
Luis Garcia,Washington Nationals,$3000,3.3,4.23,0.54,1.15,0.74,0.27,0.03,0.12,0.45,0.09,0.03,0.15,0.77,0.286,0.315,0.463,0.778,9.9,WSH @ ATL
Keibert Ruiz,Washington Nationals,$2900,2.69,4.34,0.34,1.1,0.84,0.25,0.01,0.05,0.43,0.02,0,0.12,0.52,0.261,0.283,0.37,0.654,7.8,WSH @ ATL
Eli White,Atlanta Braves,$2500,3.84,3.92,0.56,0.92,0.57,0.27,0,0.12,0.53,0.04,0.02,0.26,0.96,0.261,0.321,0.454,0.775,9.6,WSH @ ATL
C.J. Abrams,Washington Nationals,$3300,3.42,4.68,0.48,1.16,0.87,0.21,0.01,0.1,0.6,0.29,0.04,0.19,1.07,0.264,0.304,0.393,0.698,11.3,WSH @ ATL
Nick Allen,Atlanta Braves,$2100,3.57,3.8,0.44,0.85,0.69,0.15,0.02,0.05,0.4,0.05,0.04,0.19,0.82,0.241,0.28,0.346,0.626,7.5,WSH @ ATL
Michael Harris II,Atlanta Braves,$3000,3.43,4.25,0.6,1.04,0.75,0.17,0.04,0.14,0.49,0.09,0.03,0.21,0.96,0.266,0.311,0.457,0.768,10.3,WSH @ ATL
Jose Tena,Washington Nationals,$2200,3.73,3.9,0.42,0.88,0.72,0.08,0,0.11,0.41,0.14,0.03,0.17,1.06,0.248,0.289,0.367,0.657,8.2,WSH @ ATL
Jacob Young,Washington Nationals,$2300,3.65,3.79,0.44,0.94,0.72,0.18,0.03,0.04,0.39,0.17,0.06,0.17,0.69,0.269,0.309,0.376,0.685,8.4,WSH @ ATL
Dylan Crews,Washington Nationals,$2800,2.89,4.01,0.39,0.7,0.51,0.15,0.01,0.07,0.35,0.2,0.02,0.32,1.08,0.193,0.261,0.312,0.573,8.1,WSH @ ATL
James Wood,Washington Nationals,$3700,3.03,4.57,0.61,0.99,0.65,0.17,0.02,0.2,0.52,0.11,0.04,0.37,1.43,0.24,0.305,0.453,0.758,11.2,WSH @ ATL
George Springer,Toronto Blue Jays,$3200,3.09,4.22,0.54,0.92,0.67,0.14,0.01,0.14,0.46,0.1,0.03,0.39,0.99,0.247,0.326,0.406,0.733,9.9,TB @ TOR
Travis Jankowski,Tampa Bay Rays,$2300,3.3,4.06,0.38,0.87,0.69,0.14,0.06,0.02,0.25,0.11,0.07,0.31,0.8,0.241,0.313,0.346,0.659,7.6,TB @ TOR
Yandy Diaz,Tampa Bay Rays,$2900,3.31,4.5,0.35,1.14,0.82,0.27,0.02,0.11,0.52,0.01,0.01,0.33,0.54,0.279,0.33,0.453,0.782,9.6,TB @ TOR
Anthony Santander,Toronto Blue Jays,$3000,2.97,4.33,0.42,0.89,0.64,0.14,0,0.16,0.53,0,0.01,0.3,0.67,0.224,0.282,0.398,0.68,8.9,TB @ TOR
Brandon Lowe,Tampa Bay Rays,$2600,4.31,4.61,0.48,1.04,0.67,0.17,0.02,0.26,0.53,0.04,0.02,0.33,1.23,0.249,0.317,0.502,0.818,11.2,TB @ TOR
Danny Jansen,Tampa Bay Rays,$2400,2.75,3.83,0.34,0.71,0.46,0.2,0,0.06,0.29,0,0.01,0.38,0.86,0.209,0.287,0.326,0.614,6.6,TB @ TOR
Vladimir Guerrero Jr.,Toronto Blue Jays,$3300,2.88,4.44,0.43,0.97,0.71,0.18,0.01,0.14,0.5,0,0.02,0.39,0.79,0.248,0.322,0.422,0.744,9.5,TB @ TOR
Bo Bichette,Toronto Blue Jays,$2800,3.07,4.55,0.42,1.14,0.93,0.23,0,0.07,0.36,0.07,0.03,0.18,0.74,0.265,0.294,0.389,0.682,8.6,TB @ TOR
Daulton Varsho,Toronto Blue Jays,$2900,2.79,4.11,0.41,0.72,0.46,0.14,0.01,0.14,0.4,0.07,0.03,0.29,1.24,0.191,0.251,0.351,0.603,8.1,TB @ TOR
Alejandro Kirk,Toronto Blue Jays,$2600,3.0,4,0.4,0.84,0.61,0.18,0.01,0.07,0.38,0,0.03,0.43,0.45,0.241,0.323,0.372,0.695,7.8,TB @ TOR
Taylor Walls,Tampa Bay Rays,$2400,3.25,3.94,0.42,0.69,0.58,0.08,0.01,0.05,0.23,0.19,0.05,0.53,0.9,0.205,0.315,0.289,0.604,7.8,TB @ TOR
Ernie Clement,Toronto Blue Jays,$2400,3.38,3.78,0.4,0.99,0.67,0.2,0.02,0.1,0.4,0.06,0.02,0.14,0.43,0.274,0.304,0.429,0.733,8.1,TB @ TOR
Jonathan Aranda,Tampa Bay Rays,$3100,2.81,4.39,0.41,0.94,0.64,0.22,0.01,0.11,0.47,0,0.01,0.38,0.94,0.238,0.302,0.397,0.698,8.7,TB @ TOR
Addison Barger,Toronto Blue Jays,$2400,3.08,3.89,0.4,0.6,0.38,0.07,0,0.19,0.41,0.01,0.02,0.21,1.16,0.168,0.225,0.356,0.581,7.4,TB @ TOR
Nathan Lukes,Toronto Blue Jays,$2500,3.36,3.66,0.43,0.87,0.56,0.28,0.02,0.07,0.47,0.01,0.01,0.27,0.64,0.267,0.323,0.447,0.77,8.4,TB @ TOR
Junior Caminero,Tampa Bay Rays,$2800,3.14,4.28,0.42,0.91,0.62,0.19,0.01,0.14,0.52,0.02,0.02,0.21,1.07,0.229,0.274,0.397,0.672,8.8,TB @ TOR
Kameron Misner,Tampa Bay Rays,$2500,3.08,4.17,0.39,0.74,0.47,0.22,0,0.1,0.4,0,0.01,0.31,1.56,0.195,0.263,0.344,0.607,7.7,TB @ TOR
Chandler Simpson,Tampa Bay Rays,$2700,3.07,4.72,0.42,0.95,0.71,0.1,0.04,0.11,0.4,0.05,0.04,0.24,0.99,0.217,0.262,0.331,0.593,8.3,TB @ TOR
Dansby Swanson,Chicago Cubs,$3100,3.77,3.91,0.61,0.95,0.5,0.28,0.02,0.19,0.66,0.09,0.04,0.39,0.99,0.274,0.352,0.54,0.892,11.7,MIA @ CHC
Carson Kelly,Chicago Cubs,$3500,2.54,4.24,0.45,0.86,0.58,0.19,0.02,0.1,0.46,0,0.01,0.46,0.55,0.231,0.328,0.384,0.712,8.9,MIA @ CHC
Ian Happ,Chicago Cubs,$3400,4.12,4.68,0.74,1.16,0.66,0.34,0.02,0.19,0.64,0.07,0,0.81,0.9,0.304,0.425,0.565,0.99,14,MIA @ CHC
Kyle Tucker,Chicago Cubs,$4400,3.05,4.57,0.68,1.05,0.62,0.22,0.01,0.24,0.82,0.09,0.02,0.48,0.73,0.262,0.348,0.513,0.861,13.4,MIA @ CHC
Jon Berti,Chicago Cubs,$2300,3.43,3.8,0.44,0.86,0.69,0.18,0.01,0.02,0.34,0.19,0.07,0.19,0.76,0.247,0.293,0.333,0.626,7.9,MIA @ CHC
Nico Hoerner,Chicago Cubs,$2900,3.14,4.02,0.54,0.93,0.73,0.14,0.01,0.08,0.49,0.12,0.04,0.24,0.34,0.255,0.307,0.374,0.681,9.1,MIA @ CHC
Jesus Sanchez,Miami Marlins,$2900,4.21,4.56,0.61,1,0.63,0.18,0.01,0.22,0.65,0.17,0.01,0.38,1.24,0.246,0.316,0.469,0.785,12.2,MIA @ CHC
