player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Jose Altuve,Houston Astros,$3200,4.09,4.5,0.79,1.19,0.84,0.22,0,0.19,0.78,0.09,0.02,0.33,0.5,0.294,0.35,0.506,0.855,13.1,HOU @ ATL
Jurickson Profar,Atlanta Braves,$3800,2.74,4.54,0.61,0.89,0.6,0.16,0.01,0.15,0.43,0.11,0.02,0.5,1.11,0.223,0.313,0.389,0.702,10.4,HOU @ ATL
Christian Walker,Houston Astros,$3100,3.84,4.28,0.59,1.01,0.63,0.23,0.02,0.23,0.69,0.01,0,0.41,1.12,0.266,0.337,0.543,0.88,11.9,HOU @ ATL
Carlos Correa,Houston Astros,$2900,3.9,4.61,0.58,1.12,0.82,0.19,0.02,0.14,0.73,0,0.01,0.47,0.79,0.274,0.347,0.451,0.799,11.3,HOU @ ATL
Matt Olson,Atlanta Braves,$3300,3.42,4.43,0.51,0.99,0.62,0.22,0.03,0.19,0.59,0,0,0.62,1.24,0.262,0.367,0.509,0.876,11.3,HOU @ ATL
Ozzie Albies,Atlanta Braves,$3000,3.13,4.1,0.53,0.93,0.64,0.19,0.03,0.12,0.41,0.09,0.05,0.32,0.67,0.25,0.309,0.429,0.738,9.4,HOU @ ATL
Ronald Acuna Jr.,Atlanta Braves,$3900,2.77,4.32,0.56,0.93,0.73,0.09,0.02,0.16,0.47,0.09,0,0.59,1.06,0.259,0.376,0.445,0.821,10.8,HOU @ ATL
Yordan Alvarez,Houston Astros,$3800,2.76,4.72,0.63,1.03,0.8,0.2,0,0.09,0.51,0.01,0.01,0.59,0.67,0.257,0.355,0.386,0.742,10.5,HOU @ ATL
Jake Fraley,Atlanta Braves,$2500,2.72,3.77,0.32,0.76,0.57,0.17,0.01,0.04,0.21,0.06,0.03,0.38,0.87,0.229,0.32,0.331,0.651,6.8,HOU @ ATL
Jesus Sanchez,Houston Astros,$2700,4.04,4.39,0.66,1.03,0.66,0.22,0.07,0.12,0.56,0.09,0.02,0.28,1.01,0.254,0.307,0.443,0.75,10.9,HOU @ ATL
Ha-Seong Kim,Atlanta Braves,$2600,3.38,3.99,0.55,0.69,0.52,0.11,0.02,0.08,0.34,0.21,0.03,0.39,1.02,0.195,0.276,0.316,0.592,8.8,HOU @ ATL
Jake Meyers,Houston Astros,$2800,3.39,3.95,0.5,1.05,0.81,0.14,0.08,0.05,0.43,0.15,0.05,0.29,0.6,0.295,0.348,0.428,0.776,9.5,HOU @ ATL
Jeremy Pena,Houston Astros,$3200,3.78,4.83,0.76,1.33,0.88,0.41,0.01,0.1,0.62,0.07,0.02,0.19,0.72,0.291,0.321,0.465,0.786,12.1,HOU @ ATL
Michael Harris II,Atlanta Braves,$2900,2.97,3.88,0.45,0.97,0.78,0.16,0.02,0.06,0.37,0.17,0.02,0.19,0.81,0.267,0.309,0.376,0.685,8.6,HOU @ ATL
Yainer Diaz,Houston Astros,$2800,3.5,4.17,0.46,1.07,0.71,0.27,0,0.16,0.62,0.01,0,0.11,0.62,0.27,0.292,0.482,0.774,9.8,HOU @ ATL
Nacho Alvarez,Atlanta Braves,$2500,2.8,3.66,0.34,0.78,0.57,0.18,0,0.06,0.39,0,0.01,0.24,1.24,0.237,0.309,0.357,0.666,7,HOU @ ATL
Drake Baldwin,Atlanta Braves,$2900,3.34,4.21,0.46,1.04,0.77,0.14,0.02,0.17,0.54,0,0.01,0.31,0.72,0.272,0.328,0.467,0.795,9.7,HOU @ ATL
Zachary Cole,Houston Astros,N/A,N/A,4.06,0.41,0.84,0.72,0.13,0.02,0,0.32,0.02,0,0.29,0.9,0.236,0.298,0.295,0.593,6.7,HOU @ ATL
Byron Buxton,Minnesota Twins,$4100,3.22,4.61,0.62,1.13,0.69,0.2,0.03,0.31,0.62,0.16,0.07,0.21,1.39,0.263,0.303,0.56,0.863,13.2,ARI @ MIN
Geraldo Perdomo,Arizona Diamondbacks,$3700,3.24,4.75,0.63,1.07,0.66,0.22,0.05,0.17,0.58,0.1,0.03,0.51,0.74,0.255,0.334,0.459,0.794,12,ARI @ MIN
Trevor Larnach,Minnesota Twins,$2900,3.28,4.39,0.44,1.03,0.79,0.18,0,0.12,0.49,0.04,0.04,0.41,0.96,0.261,0.33,0.416,0.746,9.5,ARI @ MIN
Royce Lewis,Minnesota Twins,$3000,3.77,4.06,0.57,1.02,0.67,0.2,0.03,0.2,0.56,0.15,0.04,0.21,0.7,0.27,0.317,0.523,0.84,11.3,ARI @ MIN
Kody Clemens,Minnesota Twins,$2800,3.5,3.84,0.43,0.82,0.44,0.19,0,0.27,0.55,0.01,0,0.21,0.94,0.227,0.275,0.528,0.803,9.8,ARI @ MIN
Corbin Carroll,Arizona Diamondbacks,$4100,3.07,4.53,0.57,1.13,0.73,0.24,0.03,0.22,0.58,0.17,0.04,0.37,1.14,0.273,0.336,0.531,0.867,12.6,ARI @ MIN
Matt Wallner,Minnesota Twins,$3000,3.47,4.17,0.47,0.8,0.39,0.21,0,0.26,0.52,0.02,0.02,0.44,1.25,0.218,0.309,0.503,0.812,10.4,ARI @ MIN
Austin Martin,Minnesota Twins,$2700,3.89,4.5,0.64,1.04,0.74,0.25,0.04,0.03,0.26,0.19,0.04,0.6,0.87,0.273,0.38,0.39,0.77,10.5,ARI @ MIN
Brooks Lee,Minnesota Twins,$2600,3.08,3.95,0.38,0.9,0.73,0.13,0.02,0.07,0.51,0.03,0.01,0.24,0.55,0.248,0.303,0.368,0.671,8,ARI @ MIN
Mickey Gasper,Minnesota Twins,$2100,2.38,3.72,0.26,0.49,0.39,0.08,0.01,0.03,0.17,0.05,0.02,0.36,0.93,0.148,0.235,0.211,0.446,5,ARI @ MIN
Tim Tawa,Arizona Diamondbacks,$2100,3.48,3.98,0.36,0.74,0.48,0.18,0.02,0.08,0.32,0.09,0,0.25,1.01,0.203,0.259,0.344,0.603,7.3,ARI @ MIN
Luke Keaschall,Minnesota Twins,$3400,2.74,4.28,0.47,1.01,0.77,0.17,0.05,0.04,0.36,0.14,0.03,0.43,0.68,0.271,0.352,0.388,0.74,9.3,ARI @ MIN
Freddie Freeman,Los Angeles Dodgers,$3600,3.03,4.53,0.51,1.28,0.86,0.34,0,0.15,0.44,0.04,0.01,0.33,1.07,0.31,0.363,0.522,0.886,10.9,LAD @ SF
Wilmer Flores,San Francisco Giants,$2700,2.85,4.17,0.32,0.9,0.75,0.08,0,0.12,0.44,0,0.01,0.3,0.66,0.236,0.296,0.369,0.664,7.7,LAD @ SF
Mookie Betts,Los Angeles Dodgers,$3700,2.86,4.64,0.54,1.16,0.82,0.23,0.01,0.11,0.51,0.06,0.01,0.35,0.63,0.281,0.356,0.428,0.784,10.6,LAD @ SF
Michael Conforto,Los Angeles Dodgers,$2600,3.54,4.31,0.44,0.77,0.5,0.13,0.01,0.19,0.43,0.01,0,0.48,1.52,0.206,0.302,0.411,0.714,9.2,LAD @ SF
Teoscar Hernandez,Los Angeles Dodgers,$3300,2.76,4.42,0.45,0.89,0.62,0.16,0.01,0.16,0.51,0.05,0.02,0.23,1.39,0.214,0.259,0.384,0.643,9.1,LAD @ SF
Matt Chapman,San Francisco Giants,$3300,2.79,4.28,0.6,0.84,0.6,0.15,0.01,0.12,0.34,0.04,0.05,0.52,1.1,0.23,0.328,0.386,0.714,9.2,LAD @ SF
Rafael Devers,San Francisco Giants,$3900,2.79,4.5,0.52,0.88,0.51,0.23,0.02,0.19,0.55,0,0,0.61,1.35,0.229,0.338,0.465,0.803,10.9,LAD @ SF
Shohei Ohtani,Los Angeles Dodgers,$4700,3.06,4.75,0.6,1.17,0.69,0.27,0.02,0.28,0.66,0.19,0.03,0.55,1.3,0.285,0.376,0.581,0.957,14.4,LAD @ SF
Willy Adames,San Francisco Giants,$3700,3.19,4.39,0.46,0.98,0.61,0.22,0.02,0.21,0.66,0.02,0.01,0.59,1.15,0.266,0.376,0.529,0.905,11.8,LAD @ SF
Tommy Edman,Los Angeles Dodgers,$3000,2.97,3.97,0.46,1.01,0.73,0.18,0.02,0.11,0.54,0.04,0.02,0.14,0.71,0.267,0.296,0.416,0.713,8.9,LAD @ SF
Ben Rortvedt,Los Angeles Dodgers,$2200,2.68,3.86,0.29,0.59,0.48,0.11,0,0.03,0.28,0,0,0.44,0.79,0.178,0.284,0.245,0.529,5.9,LAD @ SF
Heliot Ramos,San Francisco Giants,$3200,3.03,4.61,0.47,1.15,0.97,0.15,0.03,0.08,0.43,0.08,0.03,0.35,0.86,0.279,0.338,0.409,0.747,9.7,LAD @ SF
Alex Call,Los Angeles Dodgers,$2800,2.64,4.08,0.38,0.92,0.76,0.17,0,0.04,0.22,0.07,0.01,0.38,0.75,0.253,0.326,0.348,0.675,7.4,LAD @ SF
Casey Schmitt,San Francisco Giants,$2600,3.38,4.06,0.38,1.01,0.69,0.19,0.03,0.14,0.51,0,0,0.19,0.94,0.269,0.305,0.458,0.762,8.8,LAD @ SF
Patrick Bailey,San Francisco Giants,$2400,3.04,3.72,0.3,0.89,0.69,0.14,0.02,0.06,0.42,0.01,0.01,0.29,0.91,0.267,0.329,0.384,0.713,7.3,LAD @ SF
Luis Matos,San Francisco Giants,$2800,2.79,3.83,0.4,0.84,0.56,0.16,0.01,0.14,0.47,0.02,0.02,0.11,0.71,0.23,0.255,0.405,0.66,7.8,LAD @ SF
