Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
118134-12477,P,Chris,Chris Sale,Sale,39.8,15,10800,ATL@MIA,ATL,MIA,IL,Ribs,,,,P
118134-197980,P,Paul,Paul Skenes,Skenes,39.5625,16,10800,TEX@PIT,PIT,TEX,,,,,,P
118134-13233,P,Nathan,Nathan Eovaldi,Eovaldi,37.25,12,10400,TEX@PIT,TEX,PIT,IL,Triceps,,,,P
118134-17064,P,Sonny,Sonny Gray,Gray,32.86666666666667,15,10300,CIN@STL,STL,CIN,,,,,,P
118134-63136,P,Matthew,Matthew Boyd,Boyd,32.6,15,10300,SEA@CHC,CHC,SEA,DTD,Shoulder,,,,P
118134-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,35.666666666666664,15,10000,ATL@MIA,ATL,MIA,,,,,,P
118134-102396,P,Logan,Logan Gilbert,Gilbert,35.42857142857143,7,10000,SEA@CHC,SEA,CHC,,,,Yes,,P
118134-83152,P,Pablo,Pablo Lopez,Lopez,31.818181818181817,11,9800,MIL@MIN,MIN,MIL,IL,Shoulder,,,,P
118134-52859,P,Jacob,Jacob deGrom,deGrom,35.6,15,9800,TEX@PIT,TEX,PIT,,,,,,P
118134-82550,P,Hunter,Hunter Greene,Greene,35.27272727272727,11,9700,CIN@STL,CIN,STL,IL,Groin,,,,P
118134-165512,P,Andrew,Andrew Abbott,Abbott,35.166666666666664,12,9700,CIN@STL,CIN,STL,,,,Yes,,P
118134-119414,P,George,George Kirby,Kirby,23,6,9600,SEA@CHC,SEA,CHC,,,,,,P
118134-82604,P,Corbin,Corbin Burnes,Burnes,33.72727272727273,11,9600,ARI@COL,ARI,COL,IL,Elbow,,,,P
118134-53067,P,Chris,Chris Bassitt,Bassitt,30.8,15,9600,CWS@TOR,TOR,CWS,,,,Yes,,P
118134-101881,P,Merrill,Merrill Kelly,Kelly,33.1875,16,9500,ARI@COL,ARI,COL,,,,,,P
118134-11328,P,Martin,Martin Perez,Perez,26.75,4,9400,CWS@TOR,CWS,TOR,IL,Elbow,,,,P
118134-219653,P,Logan,Logan Henderson,Henderson,40,4,9300,MIL@MIN,MIL,MIN,,,,,,P
118134-187194,P,Bryan,Bryan Woo,Woo,35.07142857142857,14,9300,SEA@CHC,SEA,CHC,,,,,,P
118134-83190,P,Freddy,Freddy Peralta,Peralta,32.4375,16,9300,MIL@MIN,MIL,MIN,,,,,,P
