player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Mike Trout,Los Angeles Angels,$3200,3.88,4.62,0.63,0.92,0.59,0.14,0.01,0.22,0.61,0.05,0.02,0.81,1.26,0.244,0.385,0.477,0.862,12.4,LAA @ OAK
Yoan Moncada,Los Angeles Angels,$2700,3.93,4.4,0.45,0.98,0.59,0.23,0.03,0.18,0.45,0,0.01,0.6,1.06,0.267,0.377,0.512,0.889,10.6,LAA @ OAK
Taylor Ward,Los Angeles Angels,$3400,3.88,4.51,0.61,1.05,0.54,0.22,0.03,0.31,0.6,0.02,0.01,0.65,1.1,0.279,0.389,0.618,1.007,13.2,LAA @ OAK
Luis Urias,Oakland Athletics,$2400,3.75,3.83,0.46,0.88,0.62,0.16,0,0.16,0.43,0.01,0.03,0.36,0.33,0.259,0.334,0.464,0.798,9,LAA @ OAK
Luis Rengifo,Los Angeles Angels,$2400,3.58,4.17,0.46,0.97,0.71,0.25,0.02,0.04,0.4,0.09,0,0.25,0.7,0.259,0.31,0.386,0.696,8.6,LAA @ OAK
Jo Adell,Los Angeles Angels,$2900,4.62,4.29,0.63,1.06,0.48,0.28,0.03,0.31,0.84,0.05,0.03,0.3,1.21,0.272,0.326,0.611,0.937,13.4,LAA @ OAK
Brent Rooker,Oakland Athletics,$3700,3.68,4.61,0.63,0.98,0.53,0.16,0.06,0.33,0.75,0.1,0.02,0.39,0.96,0.239,0.311,0.57,0.881,13.6,LAA @ OAK
JJ Bleday,Oakland Athletics,$2600,3.81,4.17,0.45,0.88,0.54,0.18,0.01,0.18,0.52,0.01,0.01,0.5,1.06,0.245,0.343,0.459,0.802,9.9,LAA @ OAK
Shea Langeliers,Oakland Athletics,$3500,4.37,4.72,0.76,1.23,0.69,0.28,0,0.33,0.93,0.03,0.03,0.5,0.83,0.3,0.381,0.627,1.009,15.3,LAA @ OAK
Logan O'Hoppe,Los Angeles Angels,$2700,4.04,4.06,0.44,0.94,0.52,0.22,0.01,0.25,0.65,0.02,0.01,0.29,1.11,0.257,0.323,0.552,0.875,10.9,LAA @ OAK
Zach Neto,Los Angeles Angels,$3400,3.82,4.84,0.66,1.23,0.72,0.31,0.01,0.21,0.61,0.17,0.06,0.31,1.32,0.278,0.332,0.5,0.832,13,LAA @ OAK
Nolan Schanuel,Los Angeles Angels,$3000,3.63,4.73,0.58,1.19,0.87,0.24,0.04,0.09,0.42,0.06,0.03,0.55,0.55,0.29,0.378,0.451,0.829,10.9,LAA @ OAK
Darell Hernaiz,Oakland Athletics,$2800,2.75,4.28,0.38,0.81,0.72,0.1,0,0.03,0.34,0.07,0.04,0.53,0.58,0.224,0.327,0.291,0.618,7.7,LAA @ OAK
Brett Harris,Oakland Athletics,$2200,3.77,3.95,0.44,0.76,0.56,0.11,0,0.12,0.41,0,0.01,0.47,0.79,0.229,0.336,0.381,0.717,8.3,LAA @ OAK
Bryce Teodosio,Los Angeles Angels,$2300,3.35,3.95,0.36,0.93,0.71,0.18,0.01,0.07,0.28,0.12,0.08,0.2,1.06,0.255,0.299,0.378,0.677,7.7,LAA @ OAK
Nick Kurtz,Oakland Athletics,$4000,3.02,4.5,0.58,1.12,0.7,0.26,0.01,0.23,0.51,0.01,0.01,0.61,1.02,0.294,0.39,0.571,0.961,12.1,LAA @ OAK
Willie MacIver,Oakland Athletics,$2300,4.39,4.06,0.56,1,0.62,0.25,0.02,0.15,0.46,0.08,0.04,0.27,0.76,0.273,0.326,0.488,0.813,10.1,LAA @ OAK
Colby Thomas,Oakland Athletics,$2400,4.13,4.39,0.56,0.96,0.59,0.22,0.06,0.12,0.39,0.07,0.04,0.36,1.31,0.241,0.313,0.429,0.742,9.9,LAA @ OAK
Ketel Marte,Arizona Diamondbacks,$4500,3.58,4.85,1.05,1.26,0.81,0.24,0.01,0.26,0.87,0.06,0.02,0.74,0.65,0.314,0.417,0.592,1.008,16.1,ARI @ COL
Lourdes Gurriel,Arizona Diamondbacks,$3600,3.89,4.62,0.92,1.16,0.79,0.24,0.03,0.15,0.89,0.15,0.06,0.32,0.56,0.279,0.338,0.477,0.815,14,ARI @ COL
Mickey Moniak,Colorado Rockies,$3300,3.61,4.51,0.78,1.06,0.67,0.27,0.03,0.15,0.67,0.12,0,0.12,1.24,0.249,0.281,0.447,0.728,11.9,ARI @ COL
Geraldo Perdomo,Arizona Diamondbacks,$4100,4.24,4.96,1.21,1.4,0.94,0.32,0,0.22,0.91,0.17,0.04,0.58,0.57,0.331,0.415,0.584,0.999,17.4,ARI @ COL
Jose Herrera,Arizona Diamondbacks,$2800,2.86,4.07,0.43,0.86,0.65,0.17,0.01,0.06,0.44,0,0,0.44,0.8,0.241,0.323,0.35,0.673,8,ARI @ COL
Alek Thomas,Arizona Diamondbacks,$3100,3.81,4.29,0.76,1,0.63,0.26,0.01,0.13,0.75,0.08,0.03,0.33,0.81,0.258,0.322,0.436,0.758,11.8,ARI @ COL
Tyler Freeman,Colorado Rockies,$3200,3.47,4.62,0.88,1.15,0.93,0.19,0.09,0.01,0.4,0.16,0.03,0.29,0.51,0.271,0.325,0.379,0.704,11.1,ARI @ COL
Corbin Carroll,Arizona Diamondbacks,$4700,3.66,4.74,1.02,1.1,0.65,0.2,0.03,0.3,1.06,0.22,0.04,0.6,1.01,0.272,0.368,0.578,0.946,17.2,ARI @ COL
Brenton Doyle,Colorado Rockies,$3300,2.79,3.95,0.65,0.77,0.49,0.12,0.01,0.17,0.5,0.04,0.04,0.23,1.04,0.211,0.266,0.399,0.665,9.2,ARI @ COL
Hunter Goodman,Colorado Rockies,$3500,3.89,4.4,0.69,1.15,0.67,0.28,0.04,0.25,0.87,0.01,0.01,0.34,1.21,0.291,0.353,0.598,0.952,13.6,ARI @ COL
Blaze Alexander,Arizona Diamondbacks,$3100,4.68,4.18,0.87,1.04,0.58,0.19,0.05,0.28,0.96,0.09,0.03,0.31,1.14,0.279,0.343,0.6,0.943,14.5,ARI @ COL
Jordan Beck,Colorado Rockies,$3400,3.76,4.29,0.83,0.96,0.51,0.31,0.01,0.18,0.73,0.08,0.03,0.46,1.13,0.255,0.341,0.493,0.834,12.8,ARI @ COL
Tyler Locklear,Arizona Diamondbacks,$3000,3.13,4.4,0.47,0.79,0.55,0.11,0.01,0.16,0.57,0.03,0,0.42,1.27,0.204,0.286,0.373,0.659,9.4,ARI @ COL
Adrian Del Castillo,Arizona Diamondbacks,$3000,3.4,4.51,0.61,0.93,0.6,0.29,0.03,0.07,0.81,0,0,0.23,1.39,0.23,0.277,0.379,0.655,10.2,ARI @ COL
Braxton Fulford,Colorado Rockies,$2800,2.43,3.84,0.37,0.82,0.62,0.17,0.01,0.05,0.38,0.03,0.03,0.18,1.19,0.228,0.265,0.33,0.595,6.8,ARI @ COL
Ryan Ritter,Colorado Rockies,$2800,2.43,3.73,0.44,0.77,0.59,0.17,0.03,0.02,0.39,0.02,0.03,0.18,0.99,0.224,0.267,0.322,0.589,6.8,ARI @ COL
Warming Bernabel,Colorado Rockies,$3300,3.33,4.18,0.67,1.05,0.62,0.27,0.04,0.15,0.72,0,0.01,0.17,0.62,0.271,0.308,0.493,0.801,11,ARI @ COL
Kyle Karros,Colorado Rockies,$3200,2.72,4.06,0.53,0.84,0.64,0.17,0.02,0.04,0.55,0,0.02,0.45,0.66,0.238,0.326,0.344,0.67,8.7,ARI @ COL
