player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Felix Bautista,Baltimore Orioles,0.02-0.02,$5500,0.33,0.02,0.02,2.7,0,0.21,0.39,0.31,0.13,0.12,0.03,0.24,0.28,1.41,,1.8,BAL @ NYY
Kyle Bradish,Baltimore Orioles,0.26-0.37,$9300,3.02,0.26,0.37,4.19,1,0,5.15,4.26,2.61,2.4,0.58,2.25,5.56,1.27,,28.1,BAL @ NYY
Trevor May,Oakland Athletics,0.02-0.03,N/A,N/A,0.02,0.03,3.3,0,0.24,0.44,0.38,0.18,0.16,0.04,0.16,0.2,1.22,,1.6,KC @ OAK
Carlos Estevez,Kansas City Royals,0.02-0.03,$5500,0.33,0.02,0.03,2.45,0,0.26,0.49,0.37,0.14,0.13,0.04,0.16,0.21,1.08,,1.8,KC @ OAK
Cole Ragans,Kansas City Royals,0.38-0.2,$9400,3.1,0.38,0.2,3.68,1,0,4.77,4.34,2.19,1.95,0.67,1.66,5.62,1.26,,29.1,KC @ OAK
Brady Basso,Oakland Athletics,0.18-0.34,$5900,2.92,0.18,0.34,4.72,1,0,4.02,4.17,2.3,2.11,0.68,1.75,3.11,1.47,,17.2,KC @ OAK
Aroldis Chapman,Boston Red Sox,0.02-0.03,$5500,0.33,0.02,0.03,1.57,0,0.23,0.44,0.29,0.08,0.08,0.02,0.14,0.19,0.98,,1.8,DET @ BOS
Jose De Leon,Boston Red Sox,0.19-0.25,$5500,2.42,0.19,0.25,5.76,1,0,3.47,3.63,2.46,2.22,0.67,1.41,2.51,1.45,,13.3,DET @ BOS
Chris Paddack,Detroit Tigers,0.33-0.24,$7500,2.49,0.33,0.24,5.01,1,0,4.28,4.5,2.65,2.39,0.63,1.11,3.22,1.31,,18.7,DET @ BOS
Jason Foley,Detroit Tigers,0.03-0.03,$5500,0.31,0.03,0.03,3.28,0,0.27,0.49,0.42,0.2,0.18,0.04,0.18,0.21,1.21,,1.7,DET @ BOS
Charlie Morton,Atlanta Braves,0.39-0.23,$6600,4.0,0.39,0.23,3.88,1,0,4.86,4.44,2.29,2.09,0.46,1.75,4.71,1.27,,26.4,PIT @ ATL
Felipe Vazquez,Pittsburgh Pirates,0.02-0.02,N/A,N/A,0.02,0.02,3.3,0,0.21,0.38,0.33,0.15,0.14,0.04,0.14,0.17,1.22,,1.4,PIT @ ATL
Johan Oviedo,Pittsburgh Pirates,0.2-0.47,$8200,2.78,0.2,0.47,5.38,1,0,4.94,4.64,3.2,2.95,0.77,2.46,4.8,1.44,,22.8,PIT @ ATL
Alexis Diaz,Atlanta Braves,0.03-0.03,$5500,0.29,0.03,0.03,7.51,0,0.29,0.55,0.72,0.5,0.46,0.16,0.35,0.39,1.97,,1.6,PIT @ ATL
Sean Manaea,New York Mets,0.31-0.3,$7400,3.49,0.31,0.3,4.12,1,0,4.96,4.99,2.39,2.27,0.8,1.39,4.89,1.29,,25.8,NYM @ MIA
Ryan Helsley,New York Mets,0.03-0.03,$5500,0.33,0.03,0.03,4.2,0,0.27,0.5,0.48,0.25,0.23,0.06,0.2,0.27,1.36,,1.8,NYM @ MIA
Edward Cabrera,Miami Marlins,0.27-0.32,$7700,3.45,0.27,0.32,3.91,1,0,5.02,4.97,2.41,2.18,0.64,1.85,5,1.36,,26.6,NYM @ MIA
Calvin Faucher,Miami Marlins,0.02-0.03,$5500,0.29,0.02,0.03,3.32,0,0.23,0.43,0.37,0.17,0.16,0.05,0.17,0.21,1.25,,1.6,NYM @ MIA
Clayton Kershaw,Los Angeles Dodgers,0.27-0.28,$7800,3.0,0.27,0.28,3.82,1,0,5.02,4.81,2.42,2.13,0.62,2.12,3.87,1.38,,23.4,LAD @ SEA
Tanner Scott,Los Angeles Dodgers,0.02-0.03,$5500,0.27,0.02,0.03,4.29,0,0.26,0.48,0.46,0.25,0.23,0.08,0.17,0.22,1.32,,1.5,LAD @ SEA
Andres Munoz,Seattle Mariners,0.02-0.03,$5500,0.36,0.02,0.03,1.79,0,0.24,0.45,0.31,0.1,0.09,0.02,0.2,0.26,1.13,,2,LAD @ SEA
Bryce Miller,Seattle Mariners,0.28-0.27,$7100,3.54,0.28,0.27,4.52,1,0,5.1,5.06,2.78,2.56,0.93,2.03,4.82,1.39,,25.1,LAD @ SEA
Patrick Corbin,Texas Rangers,0.29-0.28,$6800,3.69,0.29,0.28,3.25,1,0,5.27,4.75,2.22,1.9,0.66,1.42,3.86,1.17,,25.1,TEX @ CLE
Chris Martin,Texas Rangers,0.03-0.03,$5500,0.31,0.03,0.03,3.05,0,0.28,0.52,0.43,0.19,0.18,0.07,0.09,0.17,1,,1.7,TEX @ CLE
Emmanuel Clase,Cleveland Guardians,0.02-0.02,$5500,0.25,0.02,0.02,2.84,0,0.22,0.41,0.33,0.14,0.13,0.02,0.1,0.15,1.04,,1.4,TEX @ CLE
Logan Allen,Cleveland Guardians,0.32-0.33,$7300,3.99,0.32,0.33,3.54,1,0,5.73,4.94,2.5,2.25,0.46,1.97,4.86,1.21,,29.1,TEX @ CLE
Cristopher Sanchez,Philadelphia Phillies,0.44-0.21,$10300,3.2,0.44,0.21,3.3,1,0,5.77,5.14,2.39,2.12,0.5,1.41,5.74,1.14,,33,MIN @ PHI
Simeon Woods Richardson,Minnesota Twins,0.2-0.43,$7300,2.99,0.2,0.43,5.51,1,0,4.9,5.17,3.36,3,1.02,1.77,4.47,1.41,,21.8,MIN @ PHI
