player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Wilmer Flores,San Francisco Giants,$2700,3.37,4.23,0.48,0.98,0.72,0.19,0.01,0.08,0.51,0,0.02,0.46,0.63,0.263,0.347,0.397,0.744,9.1,SF @ ARI
Ketel Marte,Arizona Diamondbacks,$3700,3.68,4.57,0.85,1.19,0.75,0.28,0.03,0.18,0.7,0.05,0.03,0.56,0.68,0.3,0.388,0.531,0.919,13.6,SF @ ARI
Matt Chapman,San Francisco Giants,$3200,3.81,4.45,0.63,0.86,0.46,0.21,0.03,0.22,0.66,0.05,0.02,0.61,0.95,0.232,0.346,0.5,0.846,12.2,SF @ ARI
Rafael Devers,San Francisco Giants,$4000,3.8,4.67,0.8,1.07,0.6,0.24,0,0.32,0.97,0,0.02,0.68,1.12,0.274,0.381,0.609,0.991,15.2,SF @ ARI
Willy Adames,San Francisco Giants,$3700,3.11,4.56,0.64,1,0.61,0.31,0.01,0.12,0.66,0.07,0.02,0.44,1.26,0.248,0.328,0.428,0.756,11.5,SF @ ARI
Geraldo Perdomo,Arizona Diamondbacks,$3900,3.62,4.68,0.89,1.15,0.69,0.26,0.04,0.17,0.59,0.17,0.03,0.71,0.71,0.292,0.4,0.512,0.911,14.1,SF @ ARI
Jake McCarthy,Arizona Diamondbacks,$2200,3.09,3.8,0.33,0.74,0.62,0.12,0.02,0.02,0.3,0.15,0.06,0.19,0.78,0.216,0.269,0.289,0.558,6.8,SF @ ARI
Heliot Ramos,San Francisco Giants,$3200,3.34,4.79,0.66,1.06,0.82,0.19,0.02,0.1,0.6,0.03,0.03,0.38,0.95,0.25,0.317,0.392,0.709,10.7,SF @ ARI
Alek Thomas,Arizona Diamondbacks,$2300,4.09,4.02,0.53,0.96,0.69,0.16,0.08,0.08,0.54,0.07,0.04,0.18,1.06,0.258,0.301,0.42,0.721,9.4,SF @ ARI
Gabriel Moreno,Arizona Diamondbacks,$3000,3.07,4.35,0.42,1.06,0.75,0.28,0.01,0.05,0.57,0.02,0,0.34,0.64,0.27,0.329,0.398,0.727,9.2,SF @ ARI
Corbin Carroll,Arizona Diamondbacks,$4200,3.31,4.46,0.88,1,0.61,0.23,0.02,0.19,0.73,0.16,0.06,0.57,0.95,0.263,0.363,0.504,0.867,13.9,SF @ ARI
Casey Schmitt,San Francisco Giants,$2600,4.08,4.01,0.51,1.08,0.71,0.19,0.01,0.23,0.56,0,0,0.28,0.9,0.291,0.341,0.553,0.894,10.6,SF @ ARI
Patrick Bailey,San Francisco Giants,$2600,2.85,4.12,0.39,0.89,0.68,0.17,0,0.07,0.38,0,0.02,0.31,1.17,0.238,0.298,0.35,0.648,7.4,SF @ ARI
Jung Hoo Lee,San Francisco Giants,$3000,3.27,4.34,0.55,1.09,0.79,0.3,0.02,0.03,0.5,0.11,0.05,0.26,0.44,0.273,0.32,0.396,0.716,9.8,SF @ ARI
Drew Gilbert,San Francisco Giants,$2700,3.52,3.9,0.52,0.89,0.46,0.31,0.02,0.15,0.53,0.02,0,0.17,0.62,0.246,0.29,0.482,0.772,9.5,SF @ ARI
Blaze Alexander,Arizona Diamondbacks,$2900,3.31,4.13,0.5,0.88,0.55,0.23,0.01,0.12,0.39,0.02,0.01,0.59,1.22,0.253,0.367,0.439,0.806,9.6,SF @ ARI
Adrian Del Castillo,Arizona Diamondbacks,$2200,3.77,4.24,0.49,0.96,0.7,0.2,0.02,0.08,0.4,0,0.02,0.24,1.31,0.245,0.295,0.383,0.678,8.3,SF @ ARI
Tim Tawa,Arizona Diamondbacks,$2400,3.21,3.91,0.44,0.78,0.53,0.13,0.02,0.1,0.35,0.06,0.01,0.29,1.09,0.22,0.284,0.361,0.645,7.7,SF @ ARI
Freddie Freeman,Los Angeles Dodgers,$3600,3.17,4.28,0.58,1.15,0.75,0.33,0.01,0.16,0.54,0.03,0,0.38,1.04,0.299,0.365,0.533,0.898,11.4,PHI @ LAD
Bryce Harper,Philadelphia Phillies,$3800,2.89,4.55,0.49,0.93,0.53,0.24,0.03,0.19,0.47,0.06,0.04,0.58,1.17,0.239,0.341,0.482,0.824,11,PHI @ LAD
J.T. Realmuto,Philadelphia Phillies,$2700,3.52,4.44,0.5,1.01,0.7,0.2,0,0.12,0.38,0.08,0.08,0.42,1.01,0.256,0.332,0.401,0.733,9.5,PHI @ LAD
Miguel Rojas,Los Angeles Dodgers,$2500,3.44,3.94,0.41,0.97,0.72,0.19,0.03,0.07,0.33,0.1,0.02,0.37,0.44,0.277,0.347,0.42,0.768,8.6,PHI @ LAD
Mookie Betts,Los Angeles Dodgers,$3800,2.34,4.5,0.52,1.03,0.76,0.17,0.01,0.13,0.32,0.05,0.01,0.23,0.68,0.247,0.295,0.398,0.693,8.9,PHI @ LAD
Enrique Hernandez,Los Angeles Dodgers,$2400,3.08,3.83,0.33,0.68,0.46,0.09,0.01,0.15,0.46,0,0,0.31,1.22,0.195,0.26,0.363,0.623,7.4,PHI @ LAD
Kyle Schwarber,Philadelphia Phillies,$4300,3.7,4.66,0.64,1.13,0.53,0.23,0.01,0.43,0.8,0.08,0.01,0.67,1.37,0.292,0.406,0.706,1.112,15.9,PHI @ LAD
Max Kepler,Philadelphia Phillies,$2900,3.24,4.22,0.51,0.84,0.51,0.17,0.01,0.16,0.49,0.02,0.02,0.42,0.94,0.225,0.308,0.408,0.715,9.4,PHI @ LAD
Teoscar Hernandez,Los Angeles Dodgers,$3600,3.0,4.39,0.5,1.03,0.65,0.21,0.03,0.2,0.55,0.1,0.03,0.22,1.31,0.251,0.292,0.48,0.772,10.8,PHI @ LAD
Harrison Bader,Philadelphia Phillies,$2900,3.62,4.78,0.55,1.08,0.68,0.29,0.02,0.13,0.38,0.08,0.02,0.41,1.27,0.251,0.327,0.425,0.752,10.5,PHI @ LAD
Shohei Ohtani,Los Angeles Dodgers,$4700,3.06,4.61,0.68,1.09,0.66,0.19,0.01,0.32,0.75,0.14,0.01,0.51,1.17,0.272,0.36,0.587,0.948,14.4,PHI @ LAD
Tommy Edman,Los Angeles Dodgers,$3000,2.63,4.16,0.41,0.83,0.56,0.18,0.01,0.11,0.49,0.02,0.01,0.15,0.79,0.21,0.245,0.346,0.59,7.9,PHI @ LAD
Donnie Walton,Philadelphia Phillies,$2000,2.0,3.89,0.23,0.53,0.45,0.1,0,0,0.17,0,0.03,0.22,0.73,0.148,0.2,0.186,0.385,4,PHI @ LAD
Brandon Marsh,Philadelphia Phillies,$2800,4.21,4.33,0.57,1.03,0.58,0.32,0.01,0.19,0.6,0.04,0.01,0.51,1.17,0.276,0.361,0.537,0.898,11.8,PHI @ LAD
Bryson Stott,Philadelphia Phillies,$2900,3.07,4,0.46,0.81,0.56,0.14,0.02,0.11,0.38,0.11,0.04,0.44,0.78,0.233,0.321,0.387,0.708,8.9,PHI @ LAD
Chuckie Robinson,Los Angeles Dodgers,$2000,2.85,3.72,0.26,0.87,0.8,0.09,0.02,0.02,0.28,0,0,0.14,0.91,0.254,0.288,0.318,0.606,5.7,PHI @ LAD
Andy Pages,Los Angeles Dodgers,$3100,2.68,4.05,0.42,0.92,0.67,0.14,0.01,0.14,0.45,0.02,0.01,0.18,0.86,0.24,0.276,0.404,0.68,8.3,PHI @ LAD
Otto Kemp,Philadelphia Phillies,$2800,3.21,4.11,0.46,0.86,0.55,0.22,0.02,0.12,0.43,0.04,0.01,0.3,1.24,0.236,0.308,0.423,0.731,9,PHI @ LAD
Giancarlo Stanton,New York Yankees,$3500,4.46,4.48,0.74,1.06,0.5,0.17,0.01,0.45,1.02,0,0,0.48,1.38,0.27,0.357,0.686,1.043,15.6,NYY @ MIN
Byron Buxton,Minnesota Twins,$4100,2.63,4.62,0.58,0.99,0.68,0.15,0.05,0.16,0.54,0.11,0.04,0.31,1.63,0.233,0.292,0.423,0.715,10.8,NYY @ MIN
Aaron Judge,New York Yankees,$4900,3.51,4.81,0.93,1.15,0.5,0.24,0.03,0.43,0.92,0.04,0.03,0.77,1.14,0.29,0.408,0.702,1.11,17.2,NYY @ MIN
Cody Bellinger,New York Yankees,$3300,4.12,4.59,0.67,1.1,0.61,0.27,0.02,0.24,0.82,0.12,0.03,0.41,0.71,0.27,0.337,0.532,0.87,13.6,NYY @ MIN
Ryan McMahon,New York Yankees,$2900,3.41,4.04,0.52,0.79,0.48,0.16,0.03,0.17,0.46,0.02,0.01,0.55,1.18,0.231,0.342,0.453,0.795,9.9,NYY @ MIN
Trent Grisham,New York Yankees,$3100,4.35,4.93,0.65,1.06,0.68,0.17,0.01,0.25,0.87,0.02,0,0.64,1.16,0.255,0.357,0.497,0.854,13.5,NYY @ MIN
Jazz Chisholm,New York Yankees,$3800,3.05,4.37,0.51,0.95,0.54,0.25,0.01,0.19,0.61,0.17,0.01,0.41,1.19,0.244,0.322,0.477,0.798,11.6,NYY @ MIN
Trevor Larnach,Minnesota Twins,$2900,3.31,4.51,0.45,0.85,0.51,0.23,0.03,0.13,0.49,0.05,0.01,0.4,1.11,0.214,0.294,0.403,0.697,9.6,NYY @ MIN
Royce Lewis,Minnesota Twins,$3000,2.97,3.96,0.46,0.85,0.6,0.16,0.01,0.13,0.38,0.14,0.05,0.26,0.7,0.235,0.291,0.411,0.701,8.9,NYY @ MIN
Kody Clemens,Minnesota Twins,$3100,2.97,4.29,0.45,0.86,0.58,0.17,0,0.18,0.55,0,0.01,0.26,1.38,0.219,0.271,0.412,0.684,9.2,NYY @ MIN
