player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Carlos Santana,Chicago Cubs,$2700,2.67,4.19,0.4,0.73,0.57,0.13,0.01,0.04,0.25,0.06,0.01,0.51,0.78,0.203,0.305,0.285,0.59,7.2,NYM @ CHC
Justin Turner,Chicago Cubs,$2300,3.04,3.97,0.36,0.84,0.7,0.16,0,0.01,0.33,0.08,0.04,0.34,0.71,0.235,0.301,0.298,0.6,7,NYM @ CHC
Starling Marte,New York Mets,$2500,4.48,4.21,0.67,1.09,0.82,0.18,0.01,0.12,0.55,0.21,0.02,0.21,0.8,0.282,0.326,0.436,0.762,11.2,NYM @ CHC
Francisco Lindor,New York Mets,$3700,3.03,4.76,0.53,1.01,0.63,0.26,0.02,0.15,0.58,0.1,0.02,0.43,0.91,0.238,0.31,0.426,0.736,11.2,NYM @ CHC
Brandon Nimmo,New York Mets,$3000,3.7,4.43,0.61,1.06,0.81,0.15,0.02,0.15,0.61,0.09,0.01,0.35,0.98,0.267,0.332,0.448,0.78,11.1,NYM @ CHC
Dansby Swanson,Chicago Cubs,$3100,2.55,4.08,0.38,0.8,0.53,0.17,0.01,0.08,0.37,0.1,0.02,0.34,1.09,0.219,0.29,0.343,0.633,7.9,NYM @ CHC
Carson Kelly,Chicago Cubs,$2900,3.72,4.3,0.52,1.02,0.67,0.19,0.02,0.19,0.54,0.01,0,0.48,0.61,0.272,0.356,0.498,0.854,10.8,NYM @ CHC
Ian Happ,Chicago Cubs,$3600,2.78,4.52,0.55,0.89,0.6,0.15,0.04,0.12,0.4,0.02,0.02,0.7,1.08,0.237,0.361,0.403,0.764,10,NYM @ CHC
Juan Soto,New York Mets,$4200,3.48,4.65,0.71,1.05,0.62,0.19,0.03,0.27,0.73,0.09,0.03,0.9,0.76,0.286,0.424,0.59,1.013,14.6,NYM @ CHC
Jeff McNeil,New York Mets,$2700,3.59,4.32,0.54,0.93,0.64,0.19,0.01,0.12,0.53,0.03,0.02,0.39,0.53,0.242,0.319,0.393,0.712,9.7,NYM @ CHC
Cedric Mullins,New York Mets,$2600,3.19,3.87,0.42,0.66,0.46,0.12,0,0.12,0.41,0.11,0.02,0.42,0.87,0.196,0.285,0.346,0.63,8.3,NYM @ CHC
Pete Alonso,New York Mets,$3400,3.85,4.54,0.63,1.14,0.66,0.23,0,0.3,0.74,0.01,0,0.42,1,0.284,0.36,0.583,0.943,13.1,NYM @ CHC
Nico Hoerner,Chicago Cubs,$3200,3.59,4.63,0.64,1.28,1,0.23,0.04,0.07,0.39,0.23,0.06,0.31,0.45,0.302,0.357,0.443,0.8,11.5,NYM @ CHC
Seiya Suzuki,Chicago Cubs,$3300,2.97,4.41,0.5,0.81,0.52,0.18,0,0.14,0.52,0.06,0.01,0.5,1.16,0.213,0.314,0.378,0.692,9.8,NYM @ CHC
Brett Baty,New York Mets,$2600,3.85,4.1,0.49,0.92,0.68,0.09,0.01,0.2,0.53,0.02,0.01,0.39,1.04,0.253,0.336,0.461,0.798,10,NYM @ CHC
Francisco Alvarez,New York Mets,$2500,3.72,3.98,0.46,0.88,0.53,0.26,0,0.15,0.47,0,0,0.34,0.89,0.252,0.328,0.467,0.796,9.3,NYM @ CHC
Kevin Alcantara,Chicago Cubs,$2100,2.1,3.75,0.26,0.45,0.38,0.08,0,0.01,0.24,0,0,0.24,1.22,0.135,0.207,0.177,0.384,4.4,NYM @ CHC
Matt Shaw,Chicago Cubs,$2800,2.71,3.86,0.38,0.68,0.47,0.17,0.02,0.07,0.3,0.12,0.01,0.32,0.95,0.196,0.279,0.329,0.607,7.6,NYM @ CHC
Eugenio Suarez,Seattle Mariners,$3500,3.37,4.13,0.59,1,0.54,0.23,0,0.28,0.66,0.01,0.01,0.36,1.08,0.269,0.338,0.573,0.912,11.8,COL @ SEA
Jorge Polanco,Seattle Mariners,$3000,3.57,4.24,0.51,1.09,0.73,0.23,0.01,0.18,0.53,0.05,0.03,0.34,0.53,0.285,0.348,0.504,0.851,10.7,COL @ SEA
J.P. Crawford,Seattle Mariners,$2800,3.54,4.02,0.54,0.98,0.65,0.21,0.01,0.12,0.38,0.08,0.01,0.5,0.71,0.282,0.378,0.457,0.835,9.9,COL @ SEA
Orlando Arcia,Colorado Rockies,$2100,2.9,4.07,0.28,0.77,0.54,0.18,0.03,0.05,0.23,0,0.02,0.24,0.86,0.205,0.261,0.324,0.585,6.1,COL @ SEA
Victor Robles,Seattle Mariners,$2400,2.38,3.91,0.2,0.7,0.61,0.07,0.03,0.03,0.25,0.1,0.03,0.17,0.68,0.195,0.238,0.261,0.499,5.7,COL @ SEA
Josh Naylor,Seattle Mariners,$3500,3.23,4.35,0.45,1.28,0.91,0.21,0.03,0.15,0.48,0.15,0.1,0.41,0.53,0.329,0.389,0.518,0.906,11.3,COL @ SEA
Randy Arozarena,Seattle Mariners,$3400,4.18,4.68,0.79,1.17,0.71,0.24,0.02,0.25,0.7,0.16,0.05,0.48,0.93,0.28,0.355,0.54,0.894,14.2,COL @ SEA
Cal Raleigh,Seattle Mariners,$4500,3.09,4.57,0.73,1.05,0.59,0.15,0.03,0.3,0.72,0.06,0,0.62,0.97,0.273,0.384,0.569,0.953,13.9,COL @ SEA
Julio Rodriguez,Seattle Mariners,$4100,3.07,4.46,0.58,1.08,0.63,0.24,0.01,0.26,0.67,0.13,0.06,0.32,0.9,0.268,0.324,0.537,0.861,12.6,COL @ SEA
Tyler Freeman,Colorado Rockies,$2700,3.59,4.63,0.42,1.2,0.88,0.25,0.01,0.06,0.42,0.18,0.04,0.26,0.58,0.281,0.324,0.387,0.711,9.7,COL @ SEA
Ezequiel Tovar,Colorado Rockies,$2800,3.36,4.52,0.47,1.15,0.8,0.21,0.05,0.12,0.41,0.06,0.02,0.14,1.18,0.269,0.298,0.428,0.726,9.4,COL @ SEA
Brenton Doyle,Colorado Rockies,$2800,3.43,4.18,0.49,1,0.69,0.15,0.03,0.18,0.33,0.08,0.07,0.31,0.97,0.262,0.321,0.47,0.791,9.6,COL @ SEA
Hunter Goodman,Colorado Rockies,$3100,3.42,4.41,0.45,1.06,0.67,0.22,0.01,0.22,0.52,0,0,0.38,1.1,0.27,0.34,0.521,0.86,10.6,COL @ SEA
Leo Rivas,Seattle Mariners,$2300,3.52,3.8,0.41,0.77,0.63,0.11,0.01,0.02,0.29,0.22,0.02,0.46,0.7,0.236,0.337,0.3,0.637,8.1,COL @ SEA
Jordan Beck,Colorado Rockies,$2900,3.28,4.3,0.53,0.96,0.67,0.21,0.06,0.07,0.26,0.13,0.06,0.47,1.15,0.255,0.34,0.414,0.753,9.5,COL @ SEA
Braxton Fulford,Colorado Rockies,$2400,2.96,3.96,0.35,0.85,0.65,0.17,0.02,0.06,0.28,0.06,0.02,0.23,1.11,0.233,0.286,0.348,0.634,7.1,COL @ SEA
Ryan Ritter,Colorado Rockies,$2300,2.13,3.74,0.23,0.7,0.58,0.1,0.01,0.04,0.18,0.04,0.05,0.13,0.9,0.197,0.224,0.27,0.494,4.9,COL @ SEA
Kyle Karros,Colorado Rockies,$2500,2.28,3.85,0.21,0.69,0.49,0.16,0.01,0.05,0.3,0,0.02,0.22,0.99,0.196,0.257,0.294,0.551,5.7,COL @ SEA
Jose Altuve,Houston Astros,$3000,3.83,4.5,0.56,1.1,0.71,0.23,0.01,0.19,0.65,0.06,0.01,0.36,0.63,0.271,0.333,0.484,0.818,11.5,HOU @ OAK
Christian Walker,Houston Astros,$3100,3.32,4.38,0.43,1,0.68,0.17,0.03,0.2,0.58,0.01,0,0.32,1.19,0.253,0.315,0.48,0.795,10.3,HOU @ OAK
Carlos Correa,Houston Astros,$2800,4.29,4.72,0.58,1.18,0.71,0.31,0.01,0.19,0.66,0,0,0.4,0.85,0.28,0.353,0.499,0.852,12,HOU @ OAK
Mauricio Dubon,Houston Astros,$2300,3.52,3.94,0.38,1.07,0.85,0.2,0.01,0.06,0.37,0.05,0,0.22,0.38,0.293,0.333,0.413,0.746,8.1,HOU @ OAK
Isaac Paredes,Houston Astros,$3100,3.84,4.61,0.52,1.11,0.58,0.32,0,0.24,0.63,0,0.01,0.44,0.71,0.273,0.347,0.534,0.881,11.9,HOU @ OAK
Brent Rooker,Oakland Athletics,$3400,3.85,4.53,0.63,1.06,0.67,0.18,0.01,0.29,0.69,0.1,0.01,0.43,1.18,0.262,0.338,0.552,0.89,13.1,HOU @ OAK
Jake Meyers,Houston Astros,$2700,3.81,4.27,0.57,1.14,0.94,0.11,0.04,0.09,0.52,0.13,0.06,0.25,0.71,0.291,0.342,0.422,0.763,10.3,HOU @ OAK
Jeremy Pena,Houston Astros,$3200,3.81,4.83,0.68,1.22,0.83,0.24,0.02,0.17,0.47,0.17,0.06,0.28,0.8,0.278,0.336,0.474,0.81,12.2,HOU @ OAK
Shea Langeliers,Oakland Athletics,$3500,3.06,4.2,0.55,1.03,0.6,0.27,0.02,0.2,0.45,0.05,0.04,0.28,1.11,0.268,0.328,0.528,0.856,10.7,HOU @ OAK
Yainer Diaz,Houston Astros,$2800,3.0,4.16,0.31,0.99,0.73,0.17,0.01,0.14,0.55,0.01,0,0.09,0.69,0.251,0.277,0.422,0.699,8.4,HOU @ OAK
Tyler Soderstrom,Oakland Athletics,$3100,3.35,4.31,0.57,0.87,0.55,0.18,0,0.22,0.5,0.06,0.01,0.35,1.16,0.225,0.29,0.461,0.751,10.4,HOU @ OAK
Lawrence Butler,Oakland Athletics,$3000,4.47,4.64,0.57,1.07,0.74,0.17,0.02,0.23,0.69,0.16,0.02,0.62,1.09,0.273,0.378,0.52,0.898,13.4,HOU @ OAK
Darell Hernaiz,Oakland Athletics,$2400,2.67,3.86,0.35,0.59,0.46,0.06,0.02,0.07,0.32,0.06,0.02,0.32,0.58,0.172,0.25,0.267,0.518,6.4,HOU @ OAK
