player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Wilmer Flores,San Francisco Giants,$2800,3.71,4.5,0.55,1.03,0.69,0.2,0.01,0.16,0.54,0.01,0,0.45,0.87,0.257,0.335,0.443,0.777,10.4,SF @ ARI
Eugenio Suarez,Arizona Diamondbacks,$3500,3.57,4.21,0.78,1.01,0.6,0.19,0.01,0.27,0.64,0.04,0,0.33,1.06,0.267,0.339,0.547,0.886,12.5,SF @ ARI
Ketel Marte,Arizona Diamondbacks,$4100,4.27,4.55,1,1.38,0.73,0.32,0.01,0.38,1,0.03,0.03,0.59,0.69,0.359,0.44,0.756,1.196,17.5,SF @ ARI
Rafael Devers,San Francisco Giants,$3700,3.38,4.61,0.63,0.91,0.48,0.24,0,0.25,0.78,0.01,0.01,0.55,1.34,0.23,0.328,0.499,0.827,12.5,SF @ ARI
Willy Adames,San Francisco Giants,$2900,3.1,4.28,0.51,0.93,0.67,0.18,0.01,0.11,0.36,0.05,0.03,0.37,1.05,0.246,0.322,0.401,0.723,9,SF @ ARI
Lourdes Gurriel,Arizona Diamondbacks,$2700,3.26,4.1,0.52,0.86,0.67,0.09,0.02,0.13,0.44,0.06,0.04,0.27,0.77,0.23,0.288,0.378,0.666,8.8,SF @ ARI
Josh Naylor,Arizona Diamondbacks,$3500,2.86,4.32,0.52,1.14,0.89,0.22,0.02,0.06,0.44,0.12,0.01,0.35,0.64,0.296,0.354,0.422,0.777,10,SF @ ARI
Mike Yastrzemski,San Francisco Giants,$2800,3.79,4.39,0.53,1.07,0.77,0.19,0.02,0.14,0.49,0.06,0,0.46,0.95,0.277,0.359,0.454,0.812,10.6,SF @ ARI
Pavin Smith,Arizona Diamondbacks,$2800,4.36,4.43,0.58,0.86,0.47,0.17,0.01,0.26,0.74,0.01,0,0.67,1.39,0.234,0.353,0.507,0.86,12.2,SF @ ARI
Geraldo Perdomo,Arizona Diamondbacks,$3300,3.45,4.66,0.75,1.06,0.84,0.21,0.01,0.05,0.57,0.12,0.03,0.55,0.53,0.264,0.357,0.369,0.726,11.4,SF @ ARI
