player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Francisco Lindor,New York Mets,$4400,3.43,4.98,0.88,1.17,0.76,0.2,0.03,0.22,0.91,0.16,0.07,0.5,0.64,0.269,0.352,0.493,0.845,15.1,NYM @ COL
Brandon Nimmo,New York Mets,$3600,4.42,4.87,0.96,1.16,0.71,0.23,0.09,0.18,1.19,0.09,0.02,0.52,0.94,0.271,0.351,0.504,0.856,15.9,NYM @ COL
Ryan McMahon,Colorado Rockies,$3200,3.16,4.18,0.55,0.9,0.54,0.25,0.02,0.11,0.54,0.04,0.04,0.5,1.22,0.251,0.345,0.428,0.772,10.1,NYM @ COL
Juan Soto,New York Mets,$4300,3.7,4.75,0.99,1.16,0.72,0.2,0.05,0.23,1.07,0.04,0.01,0.73,0.53,0.293,0.401,0.554,0.955,15.9,NYM @ COL
Jeff McNeil,New York Mets,$3200,3.22,4.2,0.65,0.97,0.62,0.28,0.01,0.1,0.58,0.05,0.01,0.32,0.5,0.256,0.317,0.419,0.737,10.3,NYM @ COL
Pete Alonso,New York Mets,$4500,3.31,4.64,0.9,0.98,0.53,0.21,0,0.29,1.05,0.02,0,0.61,1.07,0.248,0.35,0.536,0.885,14.9,NYM @ COL
Thairo Estrada,Colorado Rockies,$3100,2.94,4.29,0.59,0.99,0.78,0.18,0.01,0.08,0.47,0.02,0,0.32,0.83,0.251,0.309,0.387,0.696,9.1,NYM @ COL
Keston Hiura,Colorado Rockies,$2800,2.46,3.84,0.37,0.69,0.46,0.19,0,0.06,0.45,0,0.02,0.25,1.18,0.198,0.258,0.316,0.575,6.9,NYM @ COL
Sam Hilliard,Colorado Rockies,$3200,3.03,3.95,0.57,0.82,0.54,0.16,0.03,0.13,0.64,0.05,0,0.26,1.27,0.226,0.286,0.402,0.688,9.7,NYM @ COL
Tyrone Taylor,New York Mets,$2900,4.52,4.31,0.84,1.16,0.77,0.21,0.07,0.16,0.8,0.12,0.04,0.19,0.74,0.295,0.335,0.517,0.852,13.1,NYM @ COL
Tyler Freeman,Colorado Rockies,$3000,2.63,3.73,0.48,0.74,0.61,0.08,0.05,0.04,0.4,0.14,0.02,0.27,0.49,0.22,0.276,0.317,0.593,7.9,NYM @ COL
Brett Baty,New York Mets,$3400,3.76,4.53,0.82,1.01,0.62,0.25,0.02,0.19,0.8,0.06,0.01,0.35,0.93,0.245,0.309,0.473,0.782,12.8,NYM @ COL
Jared Young,New York Mets,$2800,3.39,4.42,0.59,0.81,0.47,0.22,0.01,0.15,0.57,0,0.01,0.3,1.16,0.201,0.262,0.382,0.644,9.5,NYM @ COL
Ezequiel Tovar,Colorado Rockies,$3400,3.26,4.51,0.68,1.13,0.78,0.2,0.02,0.17,0.6,0.05,0,0.23,1.3,0.269,0.308,0.46,0.768,11.1,NYM @ COL
Francisco Alvarez,New York Mets,$3000,3.47,4.09,0.59,0.96,0.7,0.2,0,0.12,0.66,0.01,0,0.44,0.87,0.27,0.351,0.44,0.79,10.4,NYM @ COL
Brenton Doyle,Colorado Rockies,$3300,2.97,4.07,0.57,0.81,0.52,0.23,0.02,0.1,0.49,0.13,0.02,0.31,1.1,0.223,0.295,0.396,0.691,9.8,NYM @ COL
