Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
118238-119340,P,Tarik,Tarik Skubal,Skubal,43.3125,16,11000,ATH@DET,DET,ATH,,,,,,P
118238-101839,P,Logan,Logan Webb,Webb,40.35294117647059,17,11000,MIA@SF,SF,MIA,,,,,,P
118238-16960,P,Zack,Zack Wheeler,Wheeler,42.5625,16,10900,PHI@HOU,PHI,HOU,,,,,,P
118238-53029,P,Robbie,Robbie Ray,Ray,36.875,16,10500,MIA@SF,SF,MIA,,,,,,P
118238-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,35.75,16,10500,LAD@COL,LAD,COL,,,,,,P
118238-17064,P,Sonny,Sonny Gray,Gray,32.86666666666667,15,10300,CHC@STL,STL,CHC,,,,,,P
118238-52183,P,Tyler,Tyler Glasnow,Glasnow,21.2,5,10200,LAD@COL,LAD,COL,IL,Shoulder,,,,P
118238-146687,P,Hunter,Hunter Brown,Brown,42.333333333333336,15,10200,PHI@HOU,HOU,PHI,,,,Yes,,P
118238-83157,P,Ranger,Ranger Suarez,Suarez,39.9,10,10100,PHI@HOU,PHI,HOU,,,,,,P
118238-68488,P,Blake,Blake Snell,Snell,19.5,2,10000,LAD@COL,LAD,COL,IL,Shoulder,,,,P
118238-85599,P,Framber,Framber Valdez,Valdez,38.25,16,10000,PHI@HOU,HOU,PHI,,,,,,P
118238-102396,P,Logan,Logan Gilbert,Gilbert,34.375,8,10000,SEA@MIN,SEA,MIN,,,,,,P
118238-60647,P,Aaron,Aaron Nola,Nola,24.555555555555557,9,9900,PHI@HOU,PHI,HOU,IL,Ribs,,,,P
118238-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,LAD@COL,LAD,COL,IL,Shoulder,,,,P
118238-83152,P,Pablo,Pablo Lopez,Lopez,31.818181818181817,11,9800,SEA@MIN,MIN,SEA,IL,Shoulder,,,,P
118238-102330,P,Kris,Kris Bubic,Bubic,38.06666666666667,15,9800,TB@KC,KC,TB,,,,,,P
118238-187194,P,Bryan,Bryan Woo,Woo,36,15,9600,SEA@MIN,SEA,MIN,,,,,,P
118238-118225,P,Cristopher,Cristopher Sanchez,Sanchez,35.333333333333336,15,9600,PHI@HOU,PHI,HOU,,,,Yes,,P
118238-53067,P,Chris,Chris Bassitt,Bassitt,31.375,16,9600,TOR@CLE,TOR,CLE,,,,,,P
118238-119430,P,Joe,Joe Ryan,Ryan,36.1875,16,9500,SEA@MIN,MIN,SEA,,,,,,P
118238-79280,P,Jesus,Jesus Luzardo,Luzardo,33.625,16,9500,PHI@HOU,PHI,HOU,,,,,,P
118238-135647,P,Ryan,Ryan Pepiot,Pepiot,33.1875,16,9400,TB@KC,TB,KC,,,,,,P
118238-198885,P,Spencer,Spencer Arrighetti,Arrighetti,22.5,2,9300,PHI@HOU,HOU,PHI,IL,Thumb,,,,P
118238-85253,P,Casey,Casey Mize,Mize,30.53846153846154,13,9300,ATH@DET,DET,ATH,DTD,Leg,,,,P
118238-79270,P,Cole,Cole Ragans,Ragans,31,10,9300,TB@KC,KC,TB,IL,Shoulder,,,,P
118238-63136,P,Matthew,Matthew Boyd,Boyd,32.875,16,9300,CHC@STL,CHC,STL,,,,,,P
118238-165551,P,Reese,Reese Olson,Olson,31.88888888888889,9,9300,ATH@DET,DET,ATH,IL,Finger,,,,P
118238-102407,P,Shane,Shane McClanahan,McClanahan,0,1,9200,TB@KC,TB,KC,IL,Triceps,,,,P
118238-135343,P,Max,Max Meyer,Meyer,27.833333333333332,12,9200,MIA@SF,MIA,SF,IL,Hip,,,,P
118238-82554,P,Shane,Shane Bieber,Bieber,58,5,9200,TOR@CLE,CLE,TOR,IL,Elbow,,,,P
118238-219697,P,Noah,Noah Cameron,Cameron,30.5,8,9100,TB@KC,KC,TB,,,,,,P
118238-52159,P,Lance,Lance McCullers Jr.,McCullers Jr.,24.428571428571427,7,9000,PHI@HOU,HOU,PHI,IL,Foot,,,,P
118238-38000,P,Kevin,Kevin Gausman,Gausman,29.066666666666666,15,9000,TOR@CLE,TOR,CLE,,,,Yes,,P
