player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Raisel Iglesias,Atlanta Braves,0.03-0.04,$5500,0.53,0.03,0.04,3.52,0,0.35,0.65,0.57,0.28,0.25,0.11,0.14,0.5,1.1,,2.9,WSH @ ATL
Michael Soroka,Washington Nationals,0.17-0.37,$7000,2.57,0.17,0.37,5.7,1,0,4.19,4.52,2.88,2.65,0.61,1.97,3.84,1.55,,18,WSH @ ATL
Kyle Finnegan,Washington Nationals,0.01-0.02,$5500,0.22,0.01,0.02,3.44,0,0.15,0.28,0.24,0.12,0.11,0.02,0.11,0.21,1.28,,1.2,WSH @ ATL
Spencer Schwellenbach,Atlanta Braves,0.38-0.17,$8900,3.28,0.38,0.17,3.45,1,0,4.93,4.44,2.08,1.89,0.51,1.16,5.27,1.14,,29.2,WSH @ ATL
Jose Berrios,Toronto Blue Jays,0.39-0.24,$8800,3.33,0.39,0.24,3.64,1,0,5.45,4.74,2.37,2.21,0.67,1.74,5.17,1.19,,29.3,TB @ TOR
Jeff Hoffman,Toronto Blue Jays,0.03-0.03,$5500,0.47,0.03,0.03,2.79,0,0.27,0.51,0.4,0.17,0.16,0.06,0.11,0.46,1.01,,2.6,TB @ TOR
Pete Fairbanks,Tampa Bay Rays,0.02-0.02,$5500,0.36,0.02,0.02,2.84,0,0.23,0.42,0.34,0.15,0.13,0.02,0.18,0.34,1.23,,2,TB @ TOR
Shane Baz,Tampa Bay Rays,0.23-0.4,$8400,3.0,0.23,0.4,4.78,1,0,5.33,5.39,3.1,2.83,0.97,1.71,5.01,1.33,,25.2,TB @ TOR
Ryan Pressly,Chicago Cubs,0.03-0.04,$5500,0.51,0.03,0.04,4.86,0,0.35,0.65,0.67,0.38,0.35,0.04,0.27,0.56,1.45,,2.8,MIA @ CHC
Calvin Faucher,Miami Marlins,0.01-0.02,$5500,0.25,0.01,0.02,3.03,0,0.15,0.28,0.23,0.1,0.09,0.01,0.14,0.26,1.34,,1.4,MIA @ CHC
Ben Brown,Chicago Cubs,0.49-0.1,$8300,4.17,0.49,0.1,2.56,1,0,5.16,3.95,1.73,1.47,0.39,1.35,6.11,1.03,,34.6,MIA @ CHC
Valente Bellozo,Miami Marlins,0.1-0.53,$7200,2.28,0.1,0.53,6.29,1,0,4.86,5.55,3.76,3.39,1.03,2.04,3.51,1.56,,16.4,MIA @ CHC
Carlos Estevez,Kansas City Royals,0.02-0.03,$5500,0.38,0.02,0.03,2.42,0,0.24,0.45,0.34,0.13,0.12,0.03,0.14,0.34,1.07,,2.1,KC @ HOU
Josh Hader,Houston Astros,0.02-0.03,$5500,0.47,0.02,0.03,2.96,0,0.26,0.48,0.39,0.17,0.16,0.06,0.16,0.51,1.14,,2.6,KC @ HOU
Framber Valdez,Houston Astros,0.25-0.32,$9700,3.3,0.25,0.32,2.96,1,0,5.75,4.73,2.14,1.89,0.5,1.82,5.57,1.14,,32,KC @ HOU
Kris Bubic,Kansas City Royals,0.31-0.28,$10200,3.32,0.31,0.28,2.64,1,0,5.46,4.26,1.82,1.6,0.37,1.54,6.09,1.06,,33.9,KC @ HOU
Max Fried,New York Yankees,0.27-0.33,$10800,2.89,0.27,0.33,2.84,1,0,5.68,4.55,2.11,1.8,0.52,2.01,5.31,1.15,,31.2,NYY @ SEA
Andres Munoz,Seattle Mariners,0.02-0.03,$5500,0.49,0.02,0.03,1.31,0,0.25,0.47,0.3,0.07,0.07,0.03,0.21,0.46,1.09,,2.7,NYY @ SEA
Devin Williams,New York Yankees,0.02-0.03,$5500,0.51,0.02,0.03,4.2,0,0.25,0.46,0.44,0.23,0.22,0.01,0.28,0.66,1.56,,2.8,NYY @ SEA
Bryan Woo,Seattle Mariners,0.31-0.29,$9900,3.05,0.31,0.29,3.32,1,0,5.43,4.81,2.23,2,0.77,1.26,5.37,1.12,,30.2,NYY @ SEA
Robbie Ray,San Francisco Giants,0.25-0.31,$9500,3.09,0.25,0.31,4.13,1,0,4.99,4.42,2.47,2.29,0.71,2.47,6.12,1.38,,29.4,ARI @ SF
A.J. Puk,Arizona Diamondbacks,0.03-0.03,$5500,0.47,0.03,0.03,3.24,0,0.28,0.53,0.45,0.21,0.19,0.07,0.18,0.45,1.18,,2.6,ARI @ SF
Brandon Pfaadt,Arizona Diamondbacks,0.31-0.32,$9400,3.24,0.31,0.32,3.48,1,0,5.52,5.15,2.46,2.14,0.71,1.3,5.51,1.17,,30.5,ARI @ SF
Ryan Walker,San Francisco Giants,0.02-0.02,$5500,0.36,0.02,0.02,3.64,0,0.22,0.41,0.36,0.18,0.16,0.02,0.11,0.39,1.17,,2,ARI @ SF
Tanner Scott,Los Angeles Dodgers,0.03-0.03,$5500,0.53,0.03,0.03,1.78,0,0.32,0.6,0.41,0.13,0.12,0.04,0.19,0.44,1.01,,2.9,OAK @ LAD
Jeffrey Springs,Oakland Athletics,0.22-0.38,$7400,2.96,0.22,0.38,4.97,1,0,4.84,4.92,2.96,2.67,1.03,2.02,4.25,1.43,,21.9,OAK @ LAD
Mason Miller,Oakland Athletics,0.02-0.02,$5500,0.36,0.02,0.02,3.34,0,0.18,0.33,0.29,0.13,0.12,0.04,0.12,0.41,1.23,,2,OAK @ LAD
Landon Knack,Los Angeles Dodgers,0.35-0.22,$7500,3.61,0.35,0.22,3.45,1,0,5,4.22,2.06,1.92,0.86,1.47,4.66,1.14,,27.1,OAK @ LAD
Edwin Diaz,New York Mets,0.03-0.03,$5500,0.6,0.03,0.03,3.46,0,0.31,0.59,0.51,0.25,0.23,0.08,0.24,0.69,1.29,,3.3,PIT @ NYM
Mitch Keller,Pittsburgh Pirates,0.23-0.4,$8100,3.01,0.23,0.4,4.46,1,0,5.36,5.53,2.87,2.66,0.79,1.93,4.51,1.39,,24.4,PIT @ NYM
David Bednar,Pittsburgh Pirates,0.02-0.02,$5500,0.24,0.02,0.02,5.04,0,0.18,0.34,0.36,0.21,0.19,0.04,0.13,0.24,1.43,,1.3,PIT @ NYM
