player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Logan Webb,San Francisco Giants,0.36-0.23,$10400,3.09,0.36,0.23,3.82,1,0,5.84,5.27,2.75,2.48,0.59,1.46,5.91,1.15,,32.1,SF @ ARI
A.J. Puk,Arizona Diamondbacks,0.02-0.02,$5500,0.27,0.02,0.02,3.33,0,0.22,0.41,0.35,0.16,0.15,0.08,0.11,0.19,1.13,,1.5,SF @ ARI
Ryne Nelson,Arizona Diamondbacks,0.17-0.31,$8300,2.61,0.17,0.31,4.4,1,0,4.54,4.24,2.48,2.22,0.61,1.53,4.08,1.27,,21.7,SF @ ARI
Ryan Walker,San Francisco Giants,0.03-0.03,$5500,0.35,0.03,0.03,4.03,0,0.28,0.52,0.49,0.25,0.23,0.03,0.14,0.27,1.2,,1.9,SF @ ARI
Max Scherzer,Toronto Blue Jays,0.12-0.33,$7300,2.11,0.12,0.33,5.18,1,0,3.86,3.9,2.37,2.22,0.74,1.55,2.95,1.41,,15.4,NYY @ TOR
Carlos Rodon,New York Yankees,0.46-0.21,$10200,3.35,0.46,0.21,3.63,1,0,5.53,4.52,2.5,2.23,0.76,1.97,6.51,1.17,,34.2,NYY @ TOR
Jeff Hoffman,Toronto Blue Jays,0.02-0.02,$5500,0.24,0.02,0.02,4.36,0,0.2,0.37,0.36,0.2,0.18,0.08,0.11,0.21,1.27,,1.3,NYY @ TOR
Devin Williams,New York Yankees,0.03-0.03,$5500,0.42,0.03,0.03,3.97,0,0.3,0.56,0.52,0.27,0.25,0.02,0.24,0.4,1.36,,2.3,NYY @ TOR
Zack Wheeler,Philadelphia Phillies,0.38-0.3,$11000,3.48,0.38,0.3,3.27,1,0,5.85,4.79,2.46,2.12,0.61,1.43,7.48,1.06,,38.3,SD @ PHI
Jordan Romano,Philadelphia Phillies,0.03-0.03,$5500,0.29,0.03,0.03,7.12,0,0.31,0.57,0.73,0.49,0.45,0.12,0.26,0.34,1.72,,1.6,SD @ PHI
Robert Suarez,San Diego Padres,0.02-0.02,$5500,0.24,0.02,0.02,3.64,0,0.19,0.36,0.32,0.16,0.14,0.02,0.12,0.18,1.23,,1.3,SD @ PHI
Matt Waldron,San Diego Padres,0.25-0.38,$6800,2.96,0.25,0.38,5.13,1,0,4.82,5.06,2.99,2.74,0.86,1.56,3.74,1.37,,20.1,SD @ PHI
Michael Wacha,Kansas City Royals,0.24-0.35,$8600,2.77,0.24,0.35,4.29,1,0,5.41,5.47,2.75,2.58,0.77,1.85,4.08,1.35,,23.8,KC @ SEA
Carlos Estevez,Kansas City Royals,0.02-0.02,$5500,0.31,0.02,0.02,2.16,0,0.22,0.41,0.3,0.11,0.1,0.03,0.15,0.21,1.09,,1.7,KC @ SEA
Andres Munoz,Seattle Mariners,0.03-0.03,$5500,0.45,0.03,0.03,1.38,0,0.28,0.52,0.34,0.09,0.08,0.02,0.22,0.32,1.07,,2.5,KC @ SEA
George Kirby,Seattle Mariners,0.3-0.23,$8200,3.41,0.3,0.23,3.27,1,0,5.1,4.57,2.12,1.86,0.76,1.01,4.88,1.09,,28,KC @ SEA
Patrick Corbin,Texas Rangers,0.26-0.37,$7200,3.1,0.26,0.37,4.59,1,0,5.33,5.1,3.24,2.71,0.64,1.69,3.82,1.27,,22.3,BAL @ TEX
Chris Martin,Texas Rangers,0.03-0.03,$5500,0.33,0.03,0.03,2.65,0,0.28,0.51,0.4,0.17,0.15,0.08,0.06,0.18,0.89,,1.8,BAL @ TEX
Trevor Rogers,Baltimore Orioles,0.36-0.26,$7300,3.49,0.36,0.26,4.52,1,0,5.3,4.9,3,2.66,0.69,1.63,4.57,1.23,,25.5,BAL @ TEX
Felix Bautista,Baltimore Orioles,0.02-0.02,$5500,0.33,0.02,0.02,2.93,0,0.22,0.42,0.34,0.15,0.14,0.04,0.24,0.29,1.39,,1.8,BAL @ TEX
Aroldis Chapman,Boston Red Sox,0.03-0.03,$5500,0.44,0.03,0.03,1.88,0,0.29,0.54,0.38,0.12,0.11,0.04,0.2,0.31,1.07,,2.4,CIN @ BOS
Garrett Crochet,Boston Red Sox,0.33-0.27,$11200,3.24,0.33,0.27,3.12,1,0,5.64,4.37,2.28,1.95,0.53,1.7,6.96,1.07,,36.3,CIN @ BOS
Alexis Diaz,Cincinnati Reds,0.02-0.02,N/A,N/A,0.02,0.02,10.21,0,0.21,0.39,0.64,0.48,0.45,0.19,0.28,0.33,2.35,,0.9,CIN @ BOS
Chase Burns,Cincinnati Reds,0.31-0.33,$8800,2.84,0.31,0.33,4.51,1,0,5.22,4.76,2.83,2.61,0.9,1.7,4.56,1.24,,25,CIN @ BOS
