player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.24,0.02,0.02,2.82,0,0.18,0.33,0.27,0.11,0.1,0.05,0.12,0.16,1.15,,1.3,LAA @ MIL
Yusei Kikuchi,Los Angeles Angels,0.3-0.37,$7600,3.16,0.3,0.37,4.87,1,0,5.13,5.02,3.07,2.78,0.71,2.09,4.61,1.39,,24,LAA @ MIL
Trevor Megill,Milwaukee Brewers,0.03-0.03,$5500,0.42,0.03,0.03,2.57,0,0.32,0.6,0.46,0.19,0.17,0.04,0.22,0.29,1.14,,2.3,LAA @ MIL
Quinn Priester,Milwaukee Brewers,0.39-0.29,$8600,3.48,0.39,0.29,3.48,1,0,5.57,4.93,2.44,2.16,0.53,1.49,5.06,1.15,,29.9,LAA @ MIL
Max Fried,New York Yankees,0.54-0.13,$9800,3.33,0.54,0.13,3.4,1,0,5.78,5.3,2.46,2.18,0.5,1.69,5.54,1.21,,32.6,NYY @ BAL
David Bednar,New York Yankees,0.03-0.03,$5500,0.36,0.03,0.03,2.99,0,0.31,0.57,0.47,0.21,0.19,0.05,0.18,0.22,1.13,,2,NYY @ BAL
Felix Bautista,Baltimore Orioles,0.02-0.02,$5500,0.31,0.02,0.02,2.7,0,0.19,0.36,0.28,0.12,0.11,0.03,0.22,0.26,1.41,,1.7,NYY @ BAL
Cade Povich,Baltimore Orioles,0.12-0.52,$7200,3.08,0.12,0.52,5.93,1,0,5.06,5.66,3.68,3.34,1.03,2.1,4.97,1.53,,22.2,NYY @ BAL
Tanner Scott,Los Angeles Dodgers,0.03-0.03,$5500,0.33,0.03,0.03,4.28,0,0.3,0.56,0.54,0.29,0.27,0.11,0.18,0.24,1.29,,1.8,SF @ LAD
Logan Webb,San Francisco Giants,0.24-0.38,$9500,3.2,0.24,0.38,3.89,1,0,5.74,5.59,2.68,2.48,0.82,1.65,5.71,1.26,,30.4,SF @ LAD
Ryan Walker,San Francisco Giants,0.02-0.02,$5500,0.24,0.02,0.02,3.57,0,0.2,0.37,0.33,0.16,0.15,0.02,0.1,0.17,1.16,,1.3,SF @ LAD
Yoshinobu Yamamoto,Los Angeles Dodgers,0.38-0.22,$10500,3.52,0.38,0.22,2.62,1,0,5.93,4.39,1.9,1.73,0.53,1.69,6.61,1.02,,37,SF @ LAD
Colin Rea,Chicago Cubs,0.31-0.3,$7000,3.16,0.31,0.3,4.09,1,0,4.76,4.42,2.35,2.16,0.68,1.23,3.55,1.19,,22.1,CHC @ CIN
Hunter Greene,Cincinnati Reds,0.31-0.35,$10100,3.09,0.31,0.35,3.94,1,0,5.62,4.8,2.64,2.46,0.86,1.66,6.05,1.15,,31.2,CHC @ CIN
