player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Chris Martin,Texas Rangers,0.02-0.02,$5500,0.25,0.02,0.02,2.53,0,0.22,0.4,0.31,0.12,0.11,0.05,0.06,0.13,0.93,,1.4,TEX @ OAK
Trevor May,Oakland Athletics,0.03-0.03,N/A,N/A,0.03,0.03,3.3,0,0.28,0.53,0.45,0.21,0.19,0.05,0.19,0.24,1.22,,1.9,TEX @ OAK
Jeffrey Springs,Oakland Athletics,0.38-0.26,$8400,3.32,0.38,0.26,4.14,1,0,5.38,5.4,2.69,2.48,0.83,1.78,5.04,1.33,,27.9,TEX @ OAK
Jack Leiter,Texas Rangers,0.24-0.41,$7600,3.16,0.24,0.41,4.63,1,0,4.99,4.88,2.87,2.56,0.94,2.27,4.65,1.43,,24,TEX @ OAK
Aroldis Chapman,Boston Red Sox,0.02-0.02,$5500,0.29,0.02,0.02,1.45,0,0.2,0.38,0.25,0.07,0.06,0.02,0.13,0.18,0.99,,1.6,PIT @ BOS
Felipe Vazquez,Pittsburgh Pirates,0.03-0.03,N/A,N/A,0.03,0.03,3.3,0,0.3,0.55,0.47,0.22,0.2,0.05,0.2,0.25,1.22,,2,PIT @ BOS
Paul Skenes,Pittsburgh Pirates,0.43-0.25,$10700,3.2,0.43,0.25,3.3,1,0,5.74,4.94,2.5,2.1,0.46,1.56,6.14,1.13,,34.2,PIT @ BOS
Payton Tolle,Boston Red Sox,0.23-0.41,N/A,N/A,0.23,0.41,5.54,1,0,5.02,5.17,3.53,3.09,0.82,1.82,4.28,1.39,,21.4,PIT @ BOS
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.2,0.02,0.02,3.09,0,0.17,0.31,0.26,0.12,0.11,0.05,0.1,0.14,1.17,,1.1,LAA @ HOU
Tyler Anderson,Los Angeles Angels,0.17-0.43,$7100,2.85,0.17,0.43,5.7,1,0,5.05,5.16,3.46,3.2,0.96,2.17,4.14,1.45,,20.2,LAA @ HOU
Josh Hader,Houston Astros,0.03-0.04,$5500,0.45,0.03,0.04,2.31,0,0.33,0.62,0.46,0.17,0.16,0.1,0.2,0.31,1.07,,2.5,LAA @ HOU
Cristian Javier,Houston Astros,0.35-0.19,$7800,3.56,0.35,0.19,3.47,1,0,4.79,4.11,2.05,1.85,0.44,1.61,5.07,1.19,,27.8,LAA @ HOU
