Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
117511-119340,P,Tarik,Tarik Skubal,Skubal,43.54545454545455,11,11200,DET@KC,DET,KC,,,,Yes,,P
117511-135977,P,Garrett,Garrett Crochet,Crochet,41.083333333333336,12,10800,BOS@ATL,BOS,ATL,,,,,0,P
117511-79280,P,Jesus,Jesus Luzardo,Luzardo,40.18181818181818,11,10800,MIL@PHI,PHI,MIL,,,,Yes,,P
117511-146687,P,Hunter,Hunter Brown,Brown,43,11,10700,TB@HOU,HOU,TB,,,,,0,P
117511-16960,P,Zack,Zack Wheeler,Wheeler,42.25,12,10600,MIL@PHI,PHI,MIL,,,,,,P
117511-53029,P,Robbie,Robbie Ray,Ray,37.54545454545455,11,10600,SF@MIA,SF,MIA,,,,Yes,,P
117511-102330,P,Kris,Kris Bubic,Bubic,40.36363636363637,11,10600,DET@KC,KC,DET,,,,,0,P
117511-85599,P,Framber,Framber Valdez,Valdez,36.5,12,10500,TB@HOU,HOU,TB,,,,,0,P
117511-52859,P,Jacob,Jacob deGrom,deGrom,33.18181818181818,11,10500,STL@TEX,TEX,STL,,,,,0,P
117511-13233,P,Nathan,Nathan Eovaldi,Eovaldi,37.25,12,10400,STL@TEX,TEX,STL,DTD,Triceps,,,0,P
117511-101839,P,Logan,Logan Webb,Webb,38.75,12,10200,SF@MIA,SF,MIA,,,,,,P
117511-182153,P,Kodai,Kodai Senga,Senga,34.2,10,10200,COL@NYM,NYM,COL,,,,Yes,,P
117511-118225,P,Cristopher,Cristopher Sanchez,Sanchez,33.63636363636363,11,10100,MIL@PHI,PHI,MIL,,,,,,P
117511-12477,P,Chris,Chris Sale,Sale,35.833333333333336,12,9900,BOS@ATL,ATL,BOS,,,,,,P
117511-82618,P,David,David Peterson,Peterson,32.63636363636363,11,9900,COL@NYM,NYM,COL,,,,,0,P
117511-60647,P,Aaron,Aaron Nola,Nola,24.555555555555557,9,9900,MIL@PHI,PHI,MIL,IL,Ankle,,,,P
117511-83190,P,Freddy,Freddy Peralta,Peralta,31.25,12,9900,MIL@PHI,MIL,PHI,,,,,,P
117511-85253,P,Casey,Casey Mize,Mize,32,9,9800,DET@KC,DET,KC,,,,,,P
117511-79270,P,Cole,Cole Ragans,Ragans,33.77777777777778,9,9800,DET@KC,KC,DET,IL,Groin,,,0,P
117511-83157,P,Ranger,Ranger Suarez,Suarez,38.8,5,9600,MIL@PHI,PHI,MIL,,,,,,P
117511-17064,P,Sonny,Sonny Gray,Gray,32.18181818181818,11,9500,STL@TEX,STL,TEX,,,,Yes,,P
117511-79232,P,Clay,Clay Holmes,Holmes,30.454545454545453,11,9500,COL@NYM,NYM,COL,,,,,0,P
117511-102294,P,Grayson,Grayson Rodriguez,Rodriguez,35.6,20,9500,CWS@BAL,BAL,CWS,IL,Lat,,,,P
117511-219697,P,Noah,Noah Cameron,Cameron,36,4,9400,DET@KC,KC,DET,,,,,0,P
117511-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,32.45454545454545,11,9400,BOS@ATL,ATL,BOS,,,,Yes,,P
117511-11328,P,Martin,Martin Perez,Perez,26.75,4,9400,CWS@BAL,CWS,BAL,IL,Elbow,,,,P
117511-198885,P,Spencer,Spencer Arrighetti,Arrighetti,22.5,2,9300,TB@HOU,HOU,TB,IL,Thumb,,,0,P
117511-219653,P,Logan,Logan Henderson,Henderson,40,4,9300,MIL@PHI,MIL,PHI,,,,,,P
117511-165551,P,Reese,Reese Olson,Olson,31.88888888888889,9,9300,DET@KC,DET,KC,IL,Finger,,,,P
117511-102407,P,Shane,Shane McClanahan,McClanahan,0,1,9200,TB@HOU,TB,HOU,IL,Triceps,,,,P
117511-102408,P,Matthew,Matthew Liberatore,Liberatore,31,11,9200,STL@TEX,STL,TEX,,,,,,P
117511-82554,P,Shane,Shane Bieber,Bieber,58,5,9200,LAA@CLE,CLE,LAA,IL,Elbow,,,,P
117511-68491,P,Reynaldo,Reynaldo Lopez,Lopez,9,1,9200,BOS@ATL,ATL,BOS,IL,Shoulder,,,,P
117511-79246,P,Jack,Jack Flaherty,Flaherty,31.454545454545453,11,9100,DET@KC,DET,KC,,,,,,P
117511-21099,P,Jose,Jose Quintana,Quintana,29.333333333333332,6,9000,MIL@PHI,MIL,PHI,IL,Shoulder,,,,P
117511-82582,P,Griffin,Griffin Canning,Canning,26.363636363636363,11,9000,COL@NYM,NYM,COL,,,,,0,P
117511-80582,P,Brandon,Brandon Woodruff,Woodruff,,0,9000,MIL@PHI,MIL,PHI,IL,Ankle,,,,P
