player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Jason Foley,Detroit Tigers,0.02-0.03,$5500,0.31,0.02,0.03,3.28,0,0.26,0.48,0.41,0.19,0.17,0.04,0.17,0.2,1.21,,1.7,SEA @ DET
Mitch Keller,Pittsburgh Pirates,0.29-0.33,$8900,3.11,0.29,0.33,3.79,1,0,5.69,5.21,2.68,2.4,0.66,1.63,4.72,1.2,,27.7,PIT @ MIN
David Bednar,Pittsburgh Pirates,0.02-0.03,$5500,0.27,0.02,0.03,3.09,0,0.23,0.43,0.36,0.16,0.15,0.03,0.14,0.17,1.15,,1.5,PIT @ MIN
Jhoan Duran,Minnesota Twins,0.03-0.03,$5500,0.38,0.03,0.03,1.81,0,0.27,0.5,0.34,0.11,0.1,0.01,0.17,0.24,1.04,,2.1,PIT @ MIN
Simeon Woods Richardson,Minnesota Twins,0.28-0.25,$8000,3.33,0.28,0.25,3.83,1,0,5.13,4.66,2.4,2.18,0.68,1.49,4.75,1.2,,26.6,PIT @ MIN
Aroldis Chapman,Boston Red Sox,0.02-0.03,$5500,0.35,0.02,0.03,1.6,0,0.26,0.48,0.32,0.09,0.09,0.03,0.16,0.22,1,,1.9,TB @ BOS
Pete Fairbanks,Tampa Bay Rays,0.02-0.03,$5500,0.31,0.02,0.03,2.87,0,0.24,0.45,0.36,0.16,0.14,0.02,0.18,0.22,1.22,,1.7,TB @ BOS
Ryan Pepiot,Tampa Bay Rays,0.32-0.28,$9400,2.82,0.32,0.28,4.58,1,0,5.34,4.8,2.94,2.72,0.83,1.88,4.96,1.25,,26.5,TB @ BOS
Brayan Bello,Boston Red Sox,0.26-0.29,$8700,2.62,0.26,0.29,4.51,1,0,5.08,4.66,2.72,2.55,0.59,1.84,3.96,1.28,,22.8,TB @ BOS
Nathan Eovaldi,Texas Rangers,0.25-0.34,$9900,2.94,0.25,0.34,2.93,1,0,4.97,4.07,1.91,1.62,0.39,1.29,5.17,1.08,,29.1,TEX @ HOU
Chris Martin,Texas Rangers,0.02-0.03,$5500,0.25,0.02,0.03,2.39,0,0.23,0.43,0.33,0.13,0.12,0.05,0.06,0.13,0.9,,1.4,TEX @ HOU
Josh Hader,Houston Astros,0.03-0.03,$5500,0.35,0.03,0.03,2.72,0,0.27,0.5,0.39,0.16,0.15,0.1,0.12,0.21,1.04,,1.9,TEX @ HOU
Hunter Brown,Houston Astros,0.39-0.28,$10800,3.27,0.39,0.28,2.99,1,0,5.78,4.79,2.21,1.92,0.54,1.62,6.39,1.11,,35.3,TEX @ HOU
Freddy Peralta,Milwaukee Brewers,0.45-0.22,$9700,3.62,0.45,0.22,3.41,1,0,5.66,4.54,2.41,2.15,0.64,1.84,6.51,1.13,,35.1,WSH @ MIL
Kyle Finnegan,Washington Nationals,0.02-0.02,$5500,0.2,0.02,0.02,3.2,0,0.16,0.3,0.25,0.11,0.11,0.02,0.11,0.13,1.2,,1.1,WSH @ MIL
Trevor Megill,Milwaukee Brewers,0.03-0.04,$5500,0.47,0.03,0.04,2.45,0,0.34,0.63,0.48,0.19,0.17,0.04,0.27,0.34,1.18,,2.6,WSH @ MIL
Jake Irvin,Washington Nationals,0.23-0.43,$7400,2.84,0.23,0.43,5.82,1,0,5.42,6.03,3.82,3.51,1.16,2.01,4.19,1.48,,21,WSH @ MIL
