player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
George Springer,Toronto Blue Jays,$3200,2.81,4.22,0.48,0.91,0.67,0.15,0.01,0.11,0.37,0.09,0.03,0.34,0.91,0.241,0.314,0.38,0.694,9,TB @ TOR
Travis Jankowski,Tampa Bay Rays,$2300,3.04,4.05,0.4,0.78,0.64,0.12,0.03,0.04,0.2,0.07,0.01,0.33,0.76,0.22,0.3,0.318,0.618,7,TB @ TOR
Anthony Santander,Toronto Blue Jays,$3000,2.7,4.33,0.39,0.87,0.64,0.15,0,0.13,0.44,0,0.01,0.28,0.81,0.218,0.273,0.364,0.637,8.1,TB @ TOR
Brandon Lowe,Tampa Bay Rays,$2700,4.59,4.61,0.54,1.12,0.7,0.21,0.04,0.26,0.69,0.03,0.02,0.34,1.08,0.269,0.333,0.538,0.871,12.4,TB @ TOR
Danny Jansen,Tampa Bay Rays,$2400,3.0,3.83,0.34,0.75,0.44,0.21,0.03,0.08,0.35,0,0.01,0.35,0.78,0.215,0.287,0.369,0.656,7.2,TB @ TOR
Vladimir Guerrero Jr.,Toronto Blue Jays,$3200,3.13,4.44,0.47,1.05,0.73,0.23,0.01,0.15,0.49,0.01,0.02,0.38,0.73,0.266,0.334,0.463,0.797,10,TB @ TOR
Bo Bichette,Toronto Blue Jays,$2800,3.64,4.55,0.48,1.25,0.96,0.28,0.01,0.11,0.51,0.04,0.03,0.2,0.88,0.294,0.329,0.463,0.793,10.2,TB @ TOR
Daulton Varsho,Toronto Blue Jays,$2900,3.07,4.1,0.34,0.79,0.46,0.19,0.01,0.18,0.48,0.09,0.01,0.25,1.27,0.208,0.261,0.414,0.675,8.9,TB @ TOR
Alejandro Kirk,Toronto Blue Jays,$2600,3.27,3.99,0.43,0.92,0.66,0.19,0.01,0.09,0.43,0,0.03,0.43,0.45,0.264,0.343,0.416,0.759,8.5,TB @ TOR
Taylor Walls,Tampa Bay Rays,$2400,3.29,3.94,0.4,0.71,0.59,0.09,0,0.07,0.24,0.17,0.05,0.5,0.97,0.21,0.313,0.307,0.62,7.9,TB @ TOR
Ernie Clement,Toronto Blue Jays,$2400,3.58,3.77,0.48,1.06,0.78,0.14,0.01,0.13,0.41,0.07,0,0.1,0.58,0.295,0.32,0.45,0.77,8.6,TB @ TOR
Jonathan Aranda,Tampa Bay Rays,$3100,2.84,4.39,0.39,0.86,0.56,0.19,0.01,0.15,0.46,0,0.01,0.41,1.24,0.219,0.291,0.403,0.695,8.8,TB @ TOR
Addison Barger,Toronto Blue Jays,$2400,2.5,3.88,0.27,0.58,0.39,0.12,0,0.09,0.37,0.02,0.02,0.22,1.24,0.163,0.219,0.275,0.494,6,TB @ TOR
Nathan Lukes,Toronto Blue Jays,$2500,3.48,3.66,0.4,0.87,0.56,0.27,0.03,0.08,0.5,0.02,0.01,0.3,0.63,0.27,0.333,0.466,0.799,8.7,TB @ TOR
Jose Caballero,Tampa Bay Rays,$2500,2.92,4.17,0.33,0.71,0.52,0.13,0.01,0.06,0.21,0.22,0.1,0.26,1.17,0.186,0.25,0.272,0.522,7.3,TB @ TOR
Junior Caminero,Tampa Bay Rays,$2800,2.89,4.5,0.4,0.9,0.71,0.14,0.02,0.07,0.52,0.03,0.01,0.2,1.07,0.214,0.26,0.319,0.579,8.1,TB @ TOR
Kameron Misner,Tampa Bay Rays,$2500,3.08,4.28,0.32,0.79,0.52,0.21,0,0.11,0.4,0,0.04,0.29,1.6,0.203,0.271,0.354,0.625,7.7,TB @ TOR
Chandler Simpson,Tampa Bay Rays,$2700,3.67,4.72,0.61,1.12,0.86,0.13,0.02,0.11,0.5,0.05,0.05,0.28,0.91,0.259,0.315,0.38,0.694,9.9,TB @ TOR
Jason Heyward,San Diego Padres,$2300,3.65,3.95,0.31,0.78,0.48,0.16,0,0.17,0.49,0.01,0.01,0.33,0.69,0.223,0.298,0.425,0.724,8.4,LAA @ SD
Manny Machado,San Diego Padres,$3400,3.65,4.51,0.63,1.28,0.84,0.26,0.08,0.17,0.51,0.09,0.05,0.38,0.61,0.317,0.38,0.566,0.946,12.4,LAA @ SD
