player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
DJ LeMahieu,New York Yankees,$2600,2.54,4.14,0.38,0.7,0.53,0.15,0.01,0.04,0.31,0,0.01,0.34,0.7,0.191,0.271,0.276,0.547,6.6,NYY @ KC
Paul Goldschmidt,New York Yankees,$3100,3.94,4.81,0.76,1.28,1,0.22,0.02,0.13,0.67,0.08,0.01,0.23,0.75,0.289,0.328,0.459,0.787,12.2,NYY @ KC
Salvador Perez,Kansas City Royals,$2800,3.0,4.1,0.46,0.82,0.64,0.13,0.02,0.09,0.57,0,0.01,0.24,1,0.221,0.279,0.354,0.633,8.4,NYY @ KC
Aaron Judge,New York Yankees,$5000,3.14,4.59,0.82,1.25,0.69,0.25,0.02,0.33,0.8,0.12,0,0.54,1.06,0.317,0.403,0.657,1.061,15.7,NYY @ KC
Cody Bellinger,New York Yankees,$3300,3.88,4.48,0.67,1.17,0.76,0.28,0.02,0.18,0.58,0.22,0.02,0.26,0.6,0.283,0.335,0.512,0.847,12.8,NYY @ KC
Trent Grisham,New York Yankees,$3000,3.23,4.7,0.5,0.75,0.46,0.18,0.01,0.13,0.6,0.01,0.01,0.59,1.1,0.187,0.292,0.348,0.641,9.7,NYY @ KC
Jonathan India,Kansas City Royals,$2900,3.45,4.54,0.5,1,0.71,0.22,0.02,0.09,0.51,0.04,0.03,0.56,0.84,0.261,0.35,0.408,0.758,10,NYY @ KC
Kyle Isbel,Kansas City Royals,$2300,2.83,3.65,0.32,0.8,0.59,0.18,0,0.06,0.35,0.04,0,0.12,0.76,0.228,0.255,0.332,0.587,6.5,NYY @ KC
Bobby Witt Jr.,Kansas City Royals,$3800,3.16,4.43,0.6,0.99,0.61,0.2,0.03,0.18,0.47,0.28,0.04,0.42,0.89,0.25,0.321,0.456,0.777,12,NYY @ KC
Drew Waters,Kansas City Royals,$2400,2.71,3.76,0.35,0.72,0.55,0.16,0.02,0.03,0.3,0.06,0.03,0.23,1.26,0.207,0.26,0.301,0.561,6.5,NYY @ KC
Vinnie Pasquantino,Kansas City Royals,$2900,3.83,4.21,0.53,1,0.62,0.19,0,0.22,0.76,0,0,0.29,0.72,0.262,0.324,0.49,0.814,11.1,NYY @ KC
Maikel Garcia,Kansas City Royals,$3000,3.63,4.32,0.56,1.05,0.69,0.27,0.06,0.1,0.5,0.16,0.1,0.33,0.52,0.265,0.32,0.459,0.78,10.9,NYY @ KC
Oswald Peraza,New York Yankees,$2300,3.09,3.92,0.35,0.6,0.37,0.14,0,0.09,0.45,0,0.01,0.42,1.05,0.177,0.275,0.303,0.577,7.1,NYY @ KC
Anthony Volpe,New York Yankees,$3000,3.33,4.37,0.56,0.97,0.64,0.25,0.05,0.11,0.39,0.09,0.01,0.35,0.81,0.246,0.31,0.437,0.746,10,NYY @ KC
Nick Loftin,Kansas City Royals,$2500,2.56,3.87,0.26,0.76,0.62,0.12,0,0.06,0.27,0.09,0.02,0.25,0.72,0.216,0.273,0.311,0.583,6.4,NYY @ KC
Jasson Dominguez,New York Yankees,$2800,3.36,4.25,0.58,0.83,0.5,0.23,0.02,0.1,0.53,0.06,0.01,0.35,1.26,0.215,0.284,0.367,0.65,9.4,NYY @ KC
J.C. Escarra,New York Yankees,$2200,3.27,4.03,0.42,0.85,0.71,0.13,0,0.04,0.29,0.02,0.02,0.4,0.68,0.24,0.323,0.318,0.641,7.2,NYY @ KC
Jac Caglianone,Kansas City Royals,$2400,3.13,3.98,0.37,0.84,0.7,0.13,0,0.05,0.43,0,0.01,0.41,1.01,0.237,0.319,0.331,0.65,7.5,NYY @ KC
