player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Aroldis Chapman,Boston Red Sox,0.02-0.02,$5500,0.29,0.02,0.02,1.66,0,0.2,0.37,0.25,0.07,0.07,0.03,0.13,0.18,1.04,,1.6,HOU @ BOS
Josh Hader,Houston Astros,0.03-0.03,$5500,0.4,0.03,0.03,2.46,0,0.3,0.56,0.43,0.17,0.15,0.1,0.17,0.27,1.06,,2.2,HOU @ BOS
Trevor May,Oakland Athletics,0.03-0.03,N/A,N/A,0.03,0.03,3.3,0,0.27,0.51,0.44,0.2,0.19,0.05,0.18,0.23,1.22,,1.8,ARI @ OAK
A.J. Puk,Arizona Diamondbacks,0.02-0.02,$5500,0.25,0.02,0.02,3.34,0,0.22,0.42,0.36,0.17,0.16,0.09,0.11,0.16,1.12,,1.4,ARI @ OAK
Robbie Ray,San Francisco Giants,0.28-0.42,$9000,3.12,0.28,0.42,4.27,1,0,5.37,5.08,2.78,2.55,0.56,2.31,5.53,1.38,,28.1,SF @ NYM
Ryan Helsley,New York Mets,0.03-0.03,$5500,0.38,0.03,0.03,2.86,0,0.29,0.54,0.44,0.19,0.17,0.05,0.2,0.27,1.17,,2.1,SF @ NYM
David Peterson,New York Mets,0.37-0.32,$9500,3.2,0.37,0.32,3.25,1,0,5.47,4.79,2.31,1.97,0.51,2.04,5.3,1.25,,30.4,SF @ NYM
Ryan Walker,San Francisco Giants,0.02-0.02,$5500,0.24,0.02,0.02,3.79,0,0.21,0.39,0.35,0.18,0.16,0.03,0.11,0.18,1.2,,1.3,SF @ NYM
Kevin Gausman,Toronto Blue Jays,0.36-0.17,$9300,3.44,0.36,0.17,3.55,1,0,5.79,4.99,2.51,2.28,0.81,1.43,5.69,1.11,,32,KC @ TOR
Michael Wacha,Kansas City Royals,0.15-0.39,$7900,2.75,0.15,0.39,5.13,1,0,5.11,5.26,3.13,2.92,0.83,1.93,4.31,1.41,,21.7,KC @ TOR
Carlos Estevez,Kansas City Royals,0.02-0.02,$5500,0.25,0.02,0.02,2.5,0,0.2,0.38,0.29,0.11,0.1,0.03,0.12,0.16,1.09,,1.4,KC @ TOR
