player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Drew Rasmussen,Tampa Bay Rays,0.24-0.38,$8900,2.69,0.24,0.38,3.81,1,0,4.89,4.81,2.25,2.07,0.69,1.36,4.22,1.26,,23.9,TB @ NYM
Tylor Megill,New York Mets,0.4-0.25,$8800,4.01,0.4,0.25,2.93,1,0,5.57,4.32,2,1.81,0.55,1.95,6.49,1.12,,35.3,TB @ NYM
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.31,0.02,0.02,3.98,0,0.22,0.41,0.38,0.2,0.18,0.07,0.16,0.28,1.32,,1.7,LAA @ BAL
Tyler Anderson,Los Angeles Angels,0.24-0.41,$7800,3.26,0.24,0.41,4.49,1,0,5.54,5.45,3.1,2.77,0.8,2.02,4.7,1.35,,25.4,LAA @ BAL
Felix Bautista,Baltimore Orioles,0.03-0.03,$5500,0.44,0.03,0.03,3.22,0,0.28,0.52,0.44,0.2,0.19,0.05,0.3,0.42,1.42,,2.4,LAA @ BAL
Tomoyuki Sugano,Baltimore Orioles,0.4-0.27,$7700,3.45,0.4,0.27,4.29,1,0,5.56,5.64,2.96,2.65,0.75,1.29,4.57,1.25,,26.6,LAA @ BAL
Raisel Iglesias,Atlanta Braves,0.03-0.04,$5500,0.38,0.03,0.04,4.7,0,0.34,0.63,0.64,0.36,0.33,0.12,0.14,0.35,1.24,,2.1,COL @ ATL
Tyler Kinley,Colorado Rockies,0.02-0.02,$5500,0.2,0.02,0.02,7.25,0,0.16,0.3,0.39,0.26,0.24,0.03,0.2,0.27,1.95,,1.1,COL @ ATL
Spencer Strider,Atlanta Braves,0.41-0.13,$9200,3.37,0.41,0.13,3.99,1,0,5.46,4.74,2.74,2.42,0.83,1.76,5.91,1.19,,31,COL @ ATL
Chase Dollander,Colorado Rockies,0.09-0.45,$7200,2.35,0.09,0.45,6.53,1,0,4.63,5.06,3.68,3.36,0.95,2.2,3.97,1.57,,16.9,COL @ ATL
