Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
120845-135977,P,Garrett,Garrett Crochet,Crochet,43.483870967741936,31,11000,BOS@TOR,BOS,TOR,,,,,,P
120845-12477,P,Chris,Chris Sale,Sale,40.15,20,10800,WSH@ATL,ATL,WSH,,,,,,P
120845-187194,P,Bryan,Bryan Woo,Woo,38.36666666666667,30,10800,COL@SEA,SEA,COL,DTD,Pectoral,,,,P
120845-13233,P,Nathan,Nathan Eovaldi,Eovaldi,37.45454545454545,22,10700,MIN@TEX,TEX,MIN,IL,Shoulder,,,,P
120845-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,37.275862068965516,29,10500,LAD@ARI,LAD,ARI,,,,,,P
120845-146687,P,Hunter,Hunter Brown,Brown,38.733333333333334,30,10400,HOU@ATH,HOU,ATH,,,,,,P
120845-83190,P,Freddy,Freddy Peralta,Peralta,35.15625,32,10300,MIL@SD,MIL,SD,,,,,,P
120845-52183,P,Tyler,Tyler Glasnow,Glasnow,31,17,10200,LAD@ARI,LAD,ARI,,,,,,P
120845-79091,P,Dylan,Dylan Cease,Cease,30.258064516129032,31,10200,MIL@SD,SD,MIL,,,,,,P
120845-68488,P,Blake,Blake Snell,Snell,36.8,10,10100,LAD@ARI,LAD,ARI,,,,,,P
120845-222820,P,Nolan,Nolan McLean,McLean,41.142857142857146,7,10100,NYM@CHC,NYM,CHC,,,,,,P
120845-102396,P,Logan,Logan Gilbert,Gilbert,33.583333333333336,24,10100,COL@SEA,SEA,COL,,,,,,P
120845-80582,P,Brandon,Brandon Woodruff,Woodruff,36.666666666666664,12,10000,MIL@SD,MIL,SD,IL,Lat,,,,P
120845-60633,P,Carlos,Carlos Rodon,Rodon,35.625,32,10000,CWS@NYY,NYY,CWS,,,,,,P
120845-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,LAD@ARI,LAD,ARI,IL,Shoulder,,,,P
120845-85599,P,Framber,Framber Valdez,Valdez,33.43333333333333,30,9900,HOU@ATH,HOU,ATH,,,,,,P
120845-82554,P,Shane,Shane Bieber,Bieber,32.666666666666664,6,9800,BOS@TOR,TOR,BOS,,,,,,P
120845-52185,P,Max,Max Fried,Fried,35.87096774193548,31,9800,CWS@NYY,NYY,CWS,,,,,,P
120845-101839,P,Logan,Logan Webb,Webb,36.71875,32,9800,STL@SF,SF,STL,,,,Yes,,P
120845-119414,P,George,George Kirby,Kirby,30.954545454545453,22,9700,COL@SEA,SEA,COL,,,,,,P
120845-38000,P,Kevin,Kevin Gausman,Gausman,33.3,30,9700,BOS@TOR,TOR,BOS,,,,Yes,,P
120845-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,37.411764705882355,17,9600,WSH@ATL,ATL,WSH,IL,Elbow,,,,P
120845-82604,P,Corbin,Corbin Burnes,Burnes,33.72727272727273,11,9600,LAD@ARI,ARI,LAD,IL,Elbow,,,,P
120845-82621,P,Clarke,Clarke Schmidt,Schmidt,30,14,9600,CWS@NYY,NYY,CWS,IL,Elbow,,,,P
120845-85251,P,Zac,Zac Gallen,Gallen,28.84375,32,9600,LAD@ARI,ARI,LAD,,,,,,P
120845-52859,P,Jacob,Jacob deGrom,deGrom,34.275862068965516,29,9600,MIN@TEX,TEX,MIN,,,,,,P
120845-102330,P,Kris,Kris Bubic,Bubic,34.5,20,9600,KC@LAA,KC,LAA,IL,Shoulder,,,,P
120845-119430,P,Joe,Joe Ryan,Ryan,33.46666666666667,30,9500,MIN@TEX,MIN,TEX,,,,,,P
120845-83152,P,Pablo,Pablo Lopez,Lopez,30.214285714285715,14,9500,MIN@TEX,MIN,TEX,IL,Forearm,,,,P
120845-79951,P,Nick,Nick Pivetta,Pivetta,35.225806451612904,31,9400,MIL@SD,SD,MIL,,,,,,P
120845-193326,P,Jacob,Jacob Lopez,Lopez,26.714285714285715,21,9400,HOU@ATH,ATH,HOU,IL,Elbow,,,,P
120845-198702,P,Shota,Shota Imanaga,Imanaga,29.375,24,9300,NYM@CHC,CHC,NYM,,,,,,P
120845-198872,P,Hurston,Hurston Waldrep,Waldrep,32.44444444444444,9,9300,WSH@ATL,ATL,WSH,,,,Yes,,P
120845-219653,P,Logan,Logan Henderson,Henderson,36.4,5,9300,MIL@SD,MIL,SD,IL,Elbow,,,,P
120845-162445,P,Spencer,Spencer Strider,Strider,29.136363636363637,22,9300,WSH@ATL,ATL,WSH,,,,,,P
120845-68491,P,Reynaldo,Reynaldo Lopez,Lopez,9,1,9200,WSH@ATL,ATL,WSH,IL,Shoulder,,,,P
120845-118206,P,Luis,Luis Gil,Gil,25.22222222222222,9,9200,CWS@NYY,NYY,CWS,,,,Yes,,P
120845-187967,P,Emmet,Emmet Sheehan,Sheehan,32.42857142857143,14,9200,LAD@ARI,LAD,ARI,,,,,,P
120845-222822,P,Brandon,Brandon Sproat,Sproat,26.666666666666668,3,9200,NYM@CHC,NYM,CHC,,,,,,P
120845-63136,P,Matthew,Matthew Boyd,Boyd,31.2,30,9200,NYM@CHC,CHC,NYM,,,,,,P
