player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Mike Trout,Los Angeles Angels,$3700,3.57,4.75,0.81,1.05,0.65,0.21,0,0.24,0.77,0,0.04,0.56,1.16,0.255,0.35,0.493,0.842,13.2,LAA @ COL
Yoan Moncada,Los Angeles Angels,$3400,3.82,4.64,0.77,1.08,0.62,0.29,0.05,0.16,0.77,0,0.01,0.57,1.1,0.273,0.371,0.508,0.879,13,LAA @ COL
Taylor Ward,Los Angeles Angels,$3800,3.61,4.53,0.73,1.07,0.56,0.27,0.01,0.27,0.96,0.03,0,0.39,1.22,0.262,0.327,0.542,0.869,13.7,LAA @ COL
Jo Adell,Los Angeles Angels,$3600,3.94,4.42,0.96,1.09,0.67,0.21,0.02,0.24,1.01,0.04,0.01,0.26,1.01,0.271,0.323,0.521,0.844,14.2,LAA @ COL
Mickey Moniak,Colorado Rockies,$3600,3.83,4.52,0.8,1.22,0.86,0.19,0.04,0.19,1.03,0.08,0.03,0.26,0.77,0.291,0.333,0.506,0.838,13.8,LAA @ COL
Tyler Freeman,Colorado Rockies,$3200,3.47,4.63,0.85,1.23,0.93,0.26,0.03,0.03,0.51,0.1,0.04,0.32,0.52,0.287,0.338,0.387,0.725,11.1,LAA @ COL
Ezequiel Tovar,Colorado Rockies,$3300,3.39,4.19,0.75,1.11,0.75,0.24,0.04,0.11,0.67,0.1,0.01,0.15,1.17,0.282,0.31,0.454,0.764,11.2,LAA @ COL
Logan O'Hoppe,Los Angeles Angels,$3000,3.87,4.19,0.72,0.89,0.44,0.21,0.04,0.22,0.76,0.01,0,0.32,0.91,0.233,0.293,0.49,0.782,11.6,LAA @ COL
Nolan Schanuel,Los Angeles Angels,$3400,4.03,4.86,0.9,1.37,1.05,0.27,0.01,0.11,0.85,0.03,0.03,0.42,0.41,0.319,0.382,0.475,0.856,13.7,LAA @ COL
Hunter Goodman,Colorado Rockies,$3700,4.08,4.41,0.85,1.28,0.82,0.19,0.04,0.3,1.07,0,0.03,0.29,0.93,0.32,0.371,0.628,0.999,15.1,LAA @ COL
Jordan Beck,Colorado Rockies,$3400,3.18,4.3,0.78,0.89,0.6,0.15,0.01,0.16,0.57,0.14,0.01,0.23,1.04,0.222,0.268,0.392,0.66,10.8,LAA @ COL
Bryce Teodosio,Los Angeles Angels,$2800,2.61,3.97,0.57,0.66,0.48,0.15,0.04,0.02,0.32,0.12,0.03,0.19,1.17,0.183,0.232,0.275,0.506,7.3,LAA @ COL
Blaine Crim,Colorado Rockies,$2600,2.73,4.08,0.38,0.8,0.65,0.12,0.01,0.07,0.47,0,0.01,0.21,1.49,0.214,0.254,0.319,0.572,7.1,LAA @ COL
Ryan Ritter,Colorado Rockies,$2800,3.32,3.74,0.52,0.96,0.63,0.28,0.04,0.05,0.54,0.07,0.02,0.18,0.98,0.279,0.324,0.436,0.76,9.3,LAA @ COL
Christian Moore,Los Angeles Angels,$3000,4.87,4.3,0.92,1.08,0.63,0.19,0.05,0.25,0.99,0.03,0,0.49,1.03,0.288,0.374,0.571,0.945,14.6,LAA @ COL
Yanquiel Fernandez,Colorado Rockies,$2900,3.21,3.85,0.55,0.82,0.54,0.15,0.01,0.16,0.67,0,0.01,0.16,0.95,0.23,0.277,0.428,0.705,9.3,LAA @ COL
Kyle Karros,Colorado Rockies,$2900,2.45,3.97,0.36,0.78,0.57,0.18,0.01,0.03,0.5,0,0.03,0.26,0.91,0.219,0.281,0.302,0.583,7.1,LAA @ COL
Denzer Guzman,Los Angeles Angels,$3100,2.32,4.08,0.43,0.63,0.35,0.18,0.03,0.11,0.42,0,0,0.18,1.93,0.17,0.215,0.338,0.553,7.2,LAA @ COL
Freddie Freeman,Los Angeles Dodgers,$3600,3.39,4.43,0.56,1.28,0.85,0.33,0,0.19,0.61,0.05,0.03,0.36,0.97,0.318,0.378,0.565,0.942,12.2,SF @ LAD
Miguel Rojas,Los Angeles Dodgers,$2600,3.69,3.87,0.45,0.93,0.6,0.22,0.03,0.09,0.58,0.08,0.03,0.35,0.52,0.275,0.348,0.442,0.79,9.6,SF @ LAD
Mookie Betts,Los Angeles Dodgers,$3800,2.42,4.54,0.41,0.93,0.64,0.23,0.01,0.07,0.38,0.02,0,0.59,0.64,0.246,0.366,0.368,0.733,9.2,SF @ LAD
Max Muncy,Los Angeles Dodgers,$3100,3.55,4.32,0.54,0.88,0.5,0.23,0.02,0.17,0.48,0.04,0.01,0.63,0.95,0.249,0.378,0.482,0.86,11,SF @ LAD
Michael Conforto,Los Angeles Dodgers,$2600,3.04,4.09,0.37,0.76,0.52,0.21,0,0.08,0.35,0,0,0.52,1.03,0.216,0.32,0.358,0.679,7.9,SF @ LAD
Teoscar Hernandez,Los Angeles Dodgers,$3600,2.47,4.21,0.37,0.96,0.66,0.24,0.01,0.1,0.47,0.08,0.05,0.25,1.08,0.248,0.3,0.407,0.707,8.9,SF @ LAD
Matt Chapman,San Francisco Giants,$3200,3.84,4.41,0.63,0.87,0.54,0.14,0.01,0.23,0.54,0.12,0.03,0.73,1.06,0.243,0.378,0.488,0.865,12.3,SF @ LAD
