player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Yandy Diaz,Tampa Bay Rays,$3100,3.77,4.54,0.54,1.18,0.77,0.28,0,0.18,0.63,0.01,0.02,0.45,0.65,0.302,0.376,0.524,0.9,11.7,TB @ SF
Matt Chapman,San Francisco Giants,$3100,3.29,4,0.46,0.78,0.54,0.09,0.01,0.19,0.53,0.09,0.01,0.53,1.2,0.234,0.348,0.451,0.799,10.2,TB @ SF
Rafael Devers,San Francisco Giants,$3700,3.73,4.45,0.58,0.9,0.43,0.19,0.01,0.36,0.87,0,0,0.63,1.24,0.242,0.357,0.605,0.963,13.8,TB @ SF
Dominic Smith,San Francisco Giants,$2400,3.46,4.23,0.34,0.92,0.67,0.2,0.01,0.09,0.3,0.09,0.01,0.37,0.85,0.243,0.317,0.384,0.701,8.3,TB @ SF
Willy Adames,San Francisco Giants,$2900,3.31,4.12,0.43,0.74,0.44,0.22,0,0.15,0.48,0.05,0.04,0.52,1.08,0.21,0.322,0.418,0.741,9.6,TB @ SF
Brandon Lowe,Tampa Bay Rays,$3000,3.4,4.65,0.5,1.05,0.63,0.26,0.02,0.16,0.54,0.02,0.01,0.28,1.21,0.246,0.3,0.433,0.733,10.2,TB @ SF
Ha-Seong Kim,Tampa Bay Rays,$2600,2.96,3.98,0.49,0.72,0.52,0.15,0.03,0.04,0.23,0.1,0.03,0.44,0.97,0.208,0.308,0.312,0.621,7.7,TB @ SF
Josh Lowe,Tampa Bay Rays,$2900,3.66,4.43,0.6,1.1,0.78,0.23,0.05,0.07,0.38,0.17,0.02,0.4,0.91,0.281,0.35,0.431,0.782,10.6,TB @ SF
Heliot Ramos,San Francisco Giants,$2900,3.31,4.56,0.59,0.87,0.6,0.16,0.06,0.1,0.35,0.11,0.04,0.39,1.01,0.214,0.288,0.368,0.656,9.6,TB @ SF
Casey Schmitt,San Francisco Giants,$2600,2.77,4.34,0.3,0.88,0.64,0.19,0.01,0.11,0.33,0,0.01,0.2,1.15,0.216,0.253,0.36,0.614,7.2,TB @ SF
Patrick Bailey,San Francisco Giants,$2300,3.04,3.78,0.3,0.67,0.39,0.23,0,0.1,0.37,0,0.01,0.31,1.06,0.2,0.268,0.377,0.646,7,TB @ SF
Junior Caminero,Tampa Bay Rays,$3700,2.65,4.32,0.52,0.98,0.67,0.25,0,0.13,0.45,0.07,0.01,0.33,0.96,0.25,0.312,0.431,0.743,9.8,TB @ SF
Jung Hoo Lee,San Francisco Giants,$2900,2.45,3.89,0.35,0.83,0.56,0.26,0.03,0.02,0.19,0.1,0.06,0.3,0.36,0.233,0.296,0.35,0.645,7.1,TB @ SF
Drew Gilbert,San Francisco Giants,$2100,2.43,3.67,0.3,0.57,0.46,0.1,0.02,0,0.2,0.08,0.05,0.23,1.01,0.167,0.226,0.216,0.443,5.1,TB @ SF
Hunter Feduccia,Tampa Bay Rays,$2100,3.76,4.09,0.38,0.68,0.46,0.12,0.07,0.05,0.34,0.1,0,0.49,1.2,0.193,0.293,0.313,0.607,7.9,TB @ SF
Jake Mangum,Tampa Bay Rays,$2700,2.96,4.21,0.46,1.1,0.98,0.12,0.04,0.01,0.25,0.09,0.06,0.25,0.64,0.289,0.346,0.368,0.713,8,TB @ SF
Chandler Simpson,Tampa Bay Rays,$2900,3.38,4.76,0.55,1.26,1.1,0.14,0,0.06,0.39,0.14,0.08,0.24,0.55,0.287,0.333,0.373,0.706,9.8,TB @ SF
Tristan Peters,Tampa Bay Rays,$2000,2.35,3.87,0.23,0.63,0.53,0.1,0,0.05,0.19,0,0.01,0.17,1.45,0.182,0.221,0.264,0.485,4.7,TB @ SF
Ketel Marte,Arizona Diamondbacks,$4600,3.8,4.76,1.15,1.48,0.91,0.35,0.01,0.29,0.94,0.07,0.01,0.56,0.54,0.355,0.434,0.669,1.102,17.5,ARI @ COL
Kyle Farmer,Colorado Rockies,$2600,3.65,3.8,0.51,0.87,0.54,0.22,0.02,0.14,0.69,0,0.01,0.16,0.72,0.249,0.29,0.456,0.747,9.5,ARI @ COL
Lourdes Gurriel,Arizona Diamondbacks,$3500,3.51,4.54,0.82,1.07,0.73,0.25,0.02,0.12,0.61,0.18,0.03,0.34,0.49,0.261,0.323,0.433,0.756,12.3,ARI @ COL
Geraldo Perdomo,Arizona Diamondbacks,$4100,3.17,4.87,0.95,1.24,0.94,0.25,0.01,0.1,0.68,0.06,0.05,0.51,0.64,0.29,0.366,0.438,0.804,13,ARI @ COL
Jose Herrera,Arizona Diamondbacks,$2700,2.67,3.98,0.47,0.76,0.67,0.08,0.01,0.04,0.38,0,0,0.41,0.71,0.219,0.303,0.291,0.594,7.2,ARI @ COL
Alek Thomas,Arizona Diamondbacks,$3100,3.55,4.2,0.71,1.04,0.75,0.19,0.02,0.12,0.77,0.04,0.01,0.23,0.81,0.267,0.31,0.434,0.744,11,ARI @ COL
Tyler Freeman,Colorado Rockies,$3200,3.59,4.58,0.87,1.07,0.76,0.22,0.1,0.04,0.57,0.18,0.02,0.17,0.45,0.25,0.285,0.392,0.677,11.5,ARI @ COL
Corbin Carroll,Arizona Diamondbacks,$4700,3.81,4.65,0.96,1.2,0.62,0.27,0.03,0.35,1.1,0.23,0.03,0.48,0.83,0.293,0.376,0.652,1.028,17.9,ARI @ COL
Ezequiel Tovar,Colorado Rockies,$3400,3.59,4.46,0.76,1.05,0.63,0.31,0.07,0.12,0.64,0.12,0.05,0.22,0.88,0.261,0.313,0.483,0.796,12.2,ARI @ COL
Brenton Doyle,Colorado Rockies,$3300,3.45,4.13,0.77,1,0.69,0.17,0.02,0.16,0.69,0.05,0.06,0.31,0.97,0.267,0.326,0.46,0.786,11.4,ARI @ COL
Hunter Goodman,Colorado Rockies,$3500,3.71,4.35,0.69,1.11,0.64,0.27,0.05,0.23,0.84,0.01,0.01,0.28,1.15,0.281,0.335,0.575,0.91,13,ARI @ COL
Blaze Alexander,Arizona Diamondbacks,$3100,4.58,4.09,0.86,1.05,0.63,0.18,0.04,0.25,0.99,0.1,0.01,0.28,0.95,0.282,0.342,0.571,0.912,14.2,ARI @ COL
Jordan Beck,Colorado Rockies,$3400,3.74,4.24,0.83,1.02,0.59,0.29,0.03,0.16,0.74,0.1,0.04,0.36,1.12,0.267,0.336,0.493,0.83,12.7,ARI @ COL
Tyler Locklear,Arizona Diamondbacks,$3000,2.3,4.32,0.41,0.58,0.49,0.05,0,0.08,0.41,0.02,0.02,0.4,1.36,0.155,0.244,0.242,0.486,6.9,ARI @ COL
Aaron Schunk,Colorado Rockies,$2500,1.96,3.69,0.25,0.48,0.35,0.1,0.01,0.04,0.33,0,0,0.23,1.08,0.147,0.201,0.224,0.425,4.9,ARI @ COL
Adrian Del Castillo,Arizona Diamondbacks,$3000,3.4,4.43,0.52,0.96,0.52,0.35,0.05,0.08,0.81,0,0,0.22,1.36,0.239,0.277,0.428,0.705,10.2,ARI @ COL
Braxton Fulford,Colorado Rockies,$2800,3.07,3.91,0.48,0.96,0.71,0.17,0.03,0.08,0.5,0.05,0.05,0.21,1.06,0.265,0.305,0.41,0.715,8.6,ARI @ COL
Kyle Karros,Colorado Rockies,$3300,2.45,4.02,0.53,0.85,0.67,0.14,0.02,0.06,0.4,0,0.02,0.38,0.69,0.239,0.316,0.347,0.664,8.1,ARI @ COL
Carlos Santana,Cleveland Guardians,$2900,2.72,4.16,0.39,0.77,0.57,0.19,0.01,0.04,0.34,0.09,0.02,0.46,0.76,0.216,0.306,0.315,0.621,7.9,ATL @ CLE
Jurickson Profar,Atlanta Braves,$3200,3.62,4.84,0.56,1,0.72,0.23,0,0.1,0.62,0.14,0.08,0.65,0.77,0.244,0.353,0.388,0.741,11.6,ATL @ CLE
Marcell Ozuna,Atlanta Braves,$3200,3.31,4.51,0.52,0.87,0.58,0.15,0.01,0.18,0.5,0,0,0.72,1.19,0.235,0.365,0.443,0.808,10.6,ATL @ CLE
Jose Ramirez,Cleveland Guardians,$4100,3.41,4.38,0.62,1.16,0.69,0.28,0.01,0.24,0.7,0.22,0.11,0.45,0.61,0.306,0.383,0.596,0.979,14,ATL @ CLE
Matt Olson,Atlanta Braves,$3400,3.32,4.73,0.57,0.87,0.59,0.15,0.02,0.17,0.62,0.01,0.01,0.74,1.5,0.22,0.346,0.416,0.762,11.3,ATL @ CLE
Ozzie Albies,Atlanta Braves,$2700,3.26,4.4,0.55,0.93,0.77,0.17,0.01,0.04,0.32,0.09,0.04,0.44,0.79,0.239,0.324,0.338,0.662,8.8,ATL @ CLE
Ronald Acuna Jr.,Atlanta Braves,$4000,3.4,4.62,0.65,1.08,0.67,0.2,0.02,0.23,0.61,0.09,0.04,0.81,1.14,0.29,0.426,0.552,0.978,13.6,ATL @ CLE
Sean Murphy,Atlanta Braves,$2900,3.93,4.17,0.45,0.89,0.47,0.23,0,0.27,0.67,0,0,0.5,1.29,0.251,0.344,0.564,0.909,11.4,ATL @ CLE
Steven Kwan,Cleveland Guardians,$2900,3.69,4.6,0.55,1.15,0.89,0.2,0.01,0.08,0.41,0.21,0.02,0.37,0.48,0.281,0.347,0.406,0.753,10.7,ATL @ CLE
Nick Allen,Atlanta Braves,$2200,3.09,3.95,0.43,0.62,0.54,0.07,0.02,0.02,0.2,0.12,0.01,0.45,0.95,0.182,0.288,0.243,0.531,6.8,ATL @ CLE
Gabriel Arias,Cleveland Guardians,$2500,3.2,4.05,0.46,0.78,0.52,0.12,0.03,0.14,0.35,0.04,0.03,0.26,1.12,0.208,0.262,0.375,0.637,8,ATL @ CLE
Michael Harris II,Atlanta Braves,$2800,3.57,4.28,0.62,1.12,0.88,0.2,0,0.08,0.56,0.1,0.04,0.15,0.89,0.279,0.315,0.405,0.719,10,ATL @ CLE
Bo Naylor,Cleveland Guardians,$2700,3.04,3.82,0.37,0.66,0.37,0.17,0.02,0.14,0.43,0.01,0.03,0.43,1.07,0.203,0.301,0.401,0.702,8.2,ATL @ CLE
Brayan Rocchio,Cleveland Guardians,$2400,2.79,3.71,0.3,0.86,0.67,0.15,0.03,0.04,0.27,0.07,0.03,0.21,0.67,0.247,0.294,0.348,0.642,6.7,ATL @ CLE
Kyle Manzardo,Cleveland Guardians,$3000,4.1,4.27,0.54,1.05,0.62,0.24,0.03,0.25,0.68,0.01,0,0.48,0.99,0.287,0.371,0.598,0.969,12.3,ATL @ CLE
Daniel Schneemann,Cleveland Guardians,$2700,4.3,4.49,0.57,0.86,0.47,0.22,0.03,0.2,0.59,0.07,0.01,0.63,1.1,0.226,0.336,0.479,0.815,11.6,ATL @ CLE
Nacho Alvarez,Atlanta Braves,$2200,2.68,4.06,0.25,0.65,0.56,0.07,0.01,0.05,0.33,0,0,0.37,1.45,0.181,0.256,0.263,0.519,5.9,ATL @ CLE
CJ Kayfus,Cleveland Guardians,$2300,3.04,3.94,0.35,0.88,0.63,0.2,0.05,0.06,0.3,0.01,0,0.17,1.38,0.242,0.278,0.383,0.661,7,ATL @ CLE
