player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Dansby Swanson,Chicago Cubs,$2900,3.17,3.91,0.46,0.86,0.58,0.18,0.01,0.15,0.48,0.03,0.01,0.31,1.06,0.248,0.315,0.446,0.761,9.2,CHC @ STL
Carson Kelly,Chicago Cubs,$2800,3.86,4.36,0.53,1.07,0.76,0.22,0,0.16,0.51,0,0,0.54,0.73,0.287,0.383,0.494,0.877,10.8,CHC @ STL
Ian Happ,Chicago Cubs,$3100,3.55,4.25,0.58,0.91,0.54,0.19,0.03,0.19,0.59,0.05,0,0.43,0.83,0.243,0.327,0.469,0.796,11,CHC @ STL
Kyle Tucker,Chicago Cubs,$3900,2.72,4.69,0.57,1.05,0.73,0.24,0.03,0.09,0.44,0.04,0.03,0.61,0.75,0.265,0.371,0.416,0.787,10.6,CHC @ STL
Willi Castro,Chicago Cubs,$2800,2.89,4.14,0.47,0.83,0.66,0.12,0.02,0.08,0.28,0.11,0.06,0.37,0.93,0.224,0.295,0.338,0.633,8.1,CHC @ STL
Nico Hoerner,Chicago Cubs,$2700,3.22,4.03,0.5,0.99,0.77,0.2,0.07,0.02,0.33,0.12,0.03,0.21,0.33,0.268,0.321,0.393,0.715,8.7,CHC @ STL
Lars Nootbaar,St. Louis Cardinals,$2800,3.46,4.22,0.42,0.94,0.66,0.15,0.02,0.15,0.46,0.07,0.05,0.41,0.73,0.256,0.337,0.44,0.778,9.7,CHC @ STL
Brendan Donovan,St. Louis Cardinals,$2900,3.38,4.55,0.52,1.18,0.88,0.22,0.02,0.1,0.4,0.02,0.02,0.33,0.59,0.287,0.352,0.436,0.788,9.8,CHC @ STL
Seiya Suzuki,Chicago Cubs,$3500,2.86,4.58,0.47,1.05,0.74,0.2,0.01,0.17,0.49,0.02,0,0.36,1.17,0.249,0.306,0.436,0.743,10,CHC @ STL
Nolan Gorman,St. Louis Cardinals,$2800,3.46,4,0.52,0.87,0.55,0.16,0.02,0.2,0.47,0,0,0.34,1.17,0.245,0.319,0.493,0.811,9.7,CHC @ STL
Ivan Herrera,St. Louis Cardinals,$3000,3.1,4.44,0.43,0.95,0.6,0.21,0.03,0.15,0.41,0.03,0.02,0.32,0.93,0.237,0.301,0.431,0.732,9.3,CHC @ STL
Alec Burleson,St. Louis Cardinals,$2900,3.21,4.33,0.45,0.96,0.67,0.16,0.02,0.13,0.51,0.06,0,0.32,0.61,0.242,0.298,0.403,0.701,9.3,CHC @ STL
Michael Busch,Chicago Cubs,$3200,3.56,4.8,0.68,1.1,0.73,0.24,0.02,0.19,0.57,0.02,0.02,0.33,1.18,0.249,0.298,0.462,0.76,11.4,CHC @ STL
Jordan Walker,St. Louis Cardinals,$2400,3.21,3.89,0.42,0.97,0.71,0.22,0.02,0.08,0.31,0.04,0.04,0.13,1.01,0.262,0.288,0.416,0.704,7.7,CHC @ STL
Masyn Winn,St. Louis Cardinals,$2700,3.44,4.11,0.51,1.03,0.68,0.27,0.02,0.11,0.41,0.04,0.02,0.22,0.56,0.271,0.321,0.461,0.782,9.3,CHC @ STL
Pete Crow-Armstrong,Chicago Cubs,$4000,3.38,4.47,0.59,1.21,0.76,0.25,0.03,0.26,0.66,0.23,0.04,0.18,1,0.287,0.324,0.565,0.889,13.5,CHC @ STL
Victor Scott II,St. Louis Cardinals,$2500,2.68,3.66,0.38,0.72,0.58,0.1,0.03,0.05,0.27,0.11,0.07,0.21,0.83,0.213,0.26,0.318,0.578,6.7,CHC @ STL
Pedro Pages,St. Louis Cardinals,$2400,2.96,3.77,0.34,0.81,0.51,0.24,0.01,0.1,0.33,0,0.04,0.16,0.91,0.229,0.272,0.398,0.67,7.1,CHC @ STL
Ketel Marte,Arizona Diamondbacks,$3800,3.84,4.57,0.95,1.34,0.92,0.26,0.02,0.22,0.64,0.03,0,0.65,0.57,0.345,0.439,0.61,1.048,14.6,COL @ ARI
Kyle Farmer,Colorado Rockies,$2200,3.82,3.79,0.51,0.83,0.53,0.18,0.03,0.12,0.47,0,0.01,0.2,0.76,0.237,0.288,0.421,0.709,8.4,COL @ ARI
Lourdes Gurriel,Arizona Diamondbacks,$3000,3.47,4.35,0.62,1.05,0.71,0.22,0.02,0.13,0.49,0.12,0.06,0.24,0.52,0.26,0.305,0.428,0.732,10.4,COL @ ARI
Geraldo Perdomo,Arizona Diamondbacks,$3400,3.47,4.46,0.76,1.09,0.8,0.23,0.01,0.12,0.43,0.11,0.02,0.58,0.64,0.287,0.384,0.464,0.848,11.8,COL @ ARI
Jake McCarthy,Arizona Diamondbacks,$2400,3.54,4.13,0.49,0.91,0.71,0.14,0.05,0.05,0.39,0.08,0.04,0.31,0.63,0.249,0.317,0.376,0.693,8.5,COL @ ARI
Jose Herrera,Arizona Diamondbacks,$2200,2.55,3.79,0.26,0.68,0.54,0.14,0.01,0.01,0.28,0,0,0.35,0.68,0.202,0.279,0.269,0.549,5.6,COL @ ARI
Alek Thomas,Arizona Diamondbacks,$2600,3.81,3.9,0.48,0.99,0.63,0.26,0.02,0.12,0.53,0.11,0.05,0.2,0.76,0.275,0.32,0.471,0.791,9.9,COL @ ARI
Tyler Freeman,Colorado Rockies,$2700,4.0,4.68,0.69,1.17,0.9,0.22,0.08,0.02,0.42,0.18,0.03,0.3,0.41,0.274,0.328,0.393,0.721,10.8,COL @ ARI
Corbin Carroll,Arizona Diamondbacks,$4300,3.58,4.68,0.73,1.09,0.62,0.26,0,0.28,0.87,0.24,0.03,0.56,0.93,0.271,0.363,0.561,0.924,15.4,COL @ ARI
Ezequiel Tovar,Colorado Rockies,$2600,4.42,4.57,0.6,1.2,0.75,0.37,0.07,0.08,0.49,0.1,0.06,0.28,0.95,0.292,0.351,0.489,0.84,11.5,COL @ ARI
Brenton Doyle,Colorado Rockies,$2600,3.73,4.12,0.53,0.88,0.65,0.15,0.01,0.12,0.53,0.13,0.03,0.29,1.16,0.235,0.29,0.389,0.679,9.7,COL @ ARI
Hunter Goodman,Colorado Rockies,$3000,4.27,4.46,0.7,1.15,0.68,0.28,0.03,0.24,0.72,0,0,0.34,1.2,0.285,0.346,0.575,0.921,12.8,COL @ ARI
Blaze Alexander,Arizona Diamondbacks,$2500,3.32,4.01,0.43,0.74,0.49,0.16,0.02,0.09,0.52,0.04,0.01,0.35,1.2,0.206,0.278,0.349,0.628,8.3,COL @ ARI
Jordan Beck,Colorado Rockies,$2900,4.03,4.35,0.7,1.11,0.69,0.28,0.04,0.14,0.58,0.1,0.01,0.33,1.06,0.281,0.34,0.492,0.831,11.7,COL @ ARI
Tyler Locklear,Arizona Diamondbacks,$2600,3.77,4.24,0.53,0.85,0.59,0.15,0.01,0.14,0.61,0,0.02,0.43,1.11,0.232,0.323,0.408,0.731,9.8,COL @ ARI
Braxton Fulford,Colorado Rockies,$2400,3.0,3.9,0.35,0.77,0.48,0.24,0.04,0.06,0.39,0.03,0.03,0.15,1.41,0.211,0.246,0.358,0.604,7.2,COL @ ARI
Warming Bernabel,Colorado Rockies,$2900,3.28,4.23,0.52,1.11,0.73,0.32,0.02,0.09,0.52,0,0.02,0.19,0.87,0.282,0.32,0.46,0.78,9.5,COL @ ARI
Carlos Santana,Cleveland Guardians,$2800,3.39,4.37,0.61,0.92,0.7,0.15,0.02,0.11,0.33,0.05,0.04,0.48,0.74,0.244,0.335,0.398,0.733,9.5,CLE @ CHW
Jose Ramirez,Cleveland Guardians,$3900,3.74,4.59,0.71,1.23,0.75,0.19,0.06,0.24,0.83,0.25,0.05,0.36,0.56,0.292,0.349,0.542,0.89,14.6,CLE @ CHW
Michael Taylor,Chicago White Sox,$2600,3.96,3.83,0.5,0.74,0.4,0.15,0.04,0.2,0.62,0.12,0.04,0.3,1.3,0.21,0.273,0.454,0.727,10.3,CLE @ CHW
Andrew Benintendi,Chicago White Sox,$2900,3.24,4.28,0.45,0.94,0.6,0.22,0.01,0.13,0.59,0.02,0.01,0.34,0.77,0.245,0.301,0.417,0.718,9.4,CLE @ CHW
Mike Tauchman,Chicago White Sox,$3000,3.83,4.61,0.58,1.02,0.64,0.28,0.01,0.14,0.52,0.02,0.01,0.76,1.21,0.269,0.392,0.471,0.864,11.5,CLE @ CHW
Josh Rojas,Chicago White Sox,$2300,3.0,3.72,0.29,0.76,0.68,0.08,0.01,0.02,0.24,0.15,0.04,0.4,1,0.235,0.33,0.302,0.633,6.9,CLE @ CHW
Luis Robert,Chicago White Sox,$3100,2.94,4.17,0.46,0.78,0.55,0.16,0.03,0.07,0.37,0.2,0.03,0.46,1.4,0.215,0.304,0.348,0.653,9.1,CLE @ CHW
Steven Kwan,Cleveland Guardians,$2900,4.14,4.82,0.73,1.16,0.81,0.25,0.07,0.07,0.47,0.14,0.04,0.57,0.42,0.279,0.366,0.433,0.799,12,CLE @ CHW
Gabriel Arias,Cleveland Guardians,$2400,3.88,4.15,0.4,0.99,0.62,0.24,0.05,0.11,0.4,0.06,0.03,0.28,1.25,0.264,0.33,0.451,0.781,9.3,CLE @ CHW
Lenyn Sosa,Chicago White Sox,$2800,2.82,4.06,0.4,0.94,0.72,0.18,0.01,0.08,0.35,0.03,0,0.28,1.17,0.251,0.309,0.385,0.694,7.9,CLE @ CHW
Miguel Vargas,Chicago White Sox,$2900,3.79,4.39,0.59,1.01,0.66,0.25,0.02,0.13,0.54,0.08,0.01,0.46,0.82,0.26,0.343,0.446,0.789,11,CLE @ CHW
Bo Naylor,Cleveland Guardians,$2600,3.85,4.26,0.42,0.73,0.41,0.11,0.01,0.23,0.66,0.01,0.02,0.49,1.08,0.196,0.291,0.422,0.713,10,CLE @ CHW
Brayan Rocchio,Cleveland Guardians,$2400,3.62,3.93,0.42,0.87,0.56,0.25,0.04,0.06,0.5,0.09,0.03,0.19,0.69,0.243,0.292,0.399,0.691,8.7,CLE @ CHW
Kyle Manzardo,Cleveland Guardians,$3000,4.07,4.48,0.55,1,0.52,0.27,0.01,0.27,0.63,0.01,0.01,0.49,1.11,0.255,0.344,0.556,0.9,12.2,CLE @ CHW
Daniel Schneemann,Cleveland Guardians,$2700,4.78,4.7,0.62,1.03,0.64,0.23,0.04,0.18,0.67,0.13,0.04,0.63,1.27,0.257,0.36,0.478,0.838,12.9,CLE @ CHW
Edgar Quero,Chicago White Sox,$2600,3.08,4.5,0.35,0.93,0.69,0.19,0,0.06,0.45,0,0,0.44,1,0.233,0.31,0.333,0.644,8,CLE @ CHW
Colson Montgomery,Chicago White Sox,$3200,2.78,3.94,0.42,0.73,0.41,0.16,0.02,0.19,0.56,0,0.01,0.32,1.24,0.205,0.269,0.437,0.706,8.9,CLE @ CHW
CJ Kayfus,Cleveland Guardians,$2100,3.48,4.04,0.42,0.89,0.67,0.21,0.01,0.04,0.34,0,0.01,0.27,1.23,0.246,0.304,0.352,0.656,7.3,CLE @ CHW
Gio Urshela,Oakland Athletics,$2300,3.61,4.15,0.4,0.89,0.68,0.16,0.01,0.09,0.55,0,0,0.3,0.75,0.235,0.29,0.363,0.653,8.3,OAK @ BAL
Tyler O'Neill,Baltimore Orioles,$3000,3.53,4.26,0.54,0.82,0.56,0.13,0.02,0.17,0.5,0.11,0.02,0.55,1.03,0.227,0.336,0.429,0.765,10.6,OAK @ BAL
Luis Urias,Oakland Athletics,$2400,3.79,4.04,0.56,0.85,0.67,0.1,0.03,0.1,0.43,0.01,0.01,0.5,0.44,0.249,0.348,0.399,0.747,9.1,OAK @ BAL
Dylan Carlson,Baltimore Orioles,$2400,2.67,3.82,0.39,0.66,0.52,0.1,0.04,0.03,0.26,0.08,0.02,0.24,1.05,0.189,0.249,0.276,0.525,6.4,OAK @ BAL
Brent Rooker,Oakland Athletics,$3400,4.71,4.71,0.83,1.26,0.75,0.28,0.06,0.3,0.93,0.09,0.05,0.41,1.14,0.303,0.375,0.646,1.021,16,OAK @ BAL
Adley Rutschman,Baltimore Orioles,$2800,4.21,4.38,0.58,1.04,0.63,0.29,0,0.17,0.64,0,0.02,0.62,0.61,0.285,0.394,0.517,0.91,11.8,OAK @ BAL
JJ Bleday,Oakland Athletics,$2700,5.15,4.6,0.72,1.04,0.61,0.19,0.01,0.28,0.81,0.02,0.01,0.67,1.02,0.27,0.384,0.561,0.945,13.9,OAK @ BAL
Shea Langeliers,Oakland Athletics,$3300,4.48,4.93,0.73,1.22,0.76,0.2,0.02,0.32,0.94,0.08,0.03,0.36,0.89,0.27,0.329,0.557,0.886,14.8,OAK @ BAL
Gunnar Henderson,Baltimore Orioles,$3400,3.35,4.49,0.56,0.92,0.57,0.24,0.03,0.15,0.71,0.08,0.02,0.47,1.05,0.232,0.315,0.433,0.748,11.4,OAK @ BAL
Jordan Westburg,Baltimore Orioles,$3100,3.26,4.6,0.48,1.07,0.71,0.28,0.01,0.11,0.58,0.02,0.01,0.35,0.82,0.258,0.32,0.419,0.738,10.1,OAK @ BAL
Colton Cowser,Baltimore Orioles,$2900,4.17,4.15,0.58,0.96,0.55,0.22,0.06,0.2,0.65,0.15,0.02,0.35,1.25,0.26,0.331,0.533,0.864,12.1,OAK @ BAL
Tyler Soderstrom,Oakland Athletics,$3100,4.06,4.48,0.68,1.09,0.75,0.19,0.02,0.23,0.64,0.05,0,0.46,1.14,0.277,0.359,0.538,0.897,12.6,OAK @ BAL
Lawrence Butler,Oakland Athletics,$3000,3.93,4.26,0.62,1.05,0.74,0.18,0.04,0.15,0.55,0.14,0.03,0.47,1.08,0.283,0.368,0.489,0.858,11.8,OAK @ BAL
Jackson Holliday,Baltimore Orioles,$3100,3.48,4.71,0.67,1.11,0.9,0.16,0.05,0.08,0.43,0.14,0.06,0.34,1.11,0.26,0.321,0.396,0.717,10.8,OAK @ BAL
Darell Hernaiz,Oakland Athletics,$2700,3.41,4.37,0.61,0.88,0.66,0.18,0.04,0.06,0.39,0.06,0.01,0.45,1.22,0.23,0.314,0.358,0.672,9.2,OAK @ BAL
