Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
119366-119340,P,Tarik,Tarik Skubal,Skubal,43.69565217391305,23,11000,DET@CWS,DET,CWS,,,,,,P
119366-135977,P,Garrett,Garrett Crochet,Crochet,44.391304347826086,23,11000,BOS@HOU,BOS,HOU,,,,Yes,,P
119366-197980,P,Paul,Paul Skenes,Skenes,38.625,24,10700,PIT@MIL,PIT,MIL,,,,,,P
119366-13233,P,Nathan,Nathan Eovaldi,Eovaldi,38.05263157894737,19,10500,ARI@TEX,TEX,ARI,,,,Yes,,P
119366-60633,P,Carlos,Carlos Rodon,Rodon,35.25,24,10300,MIN@NYY,NYY,MIN,,,,,,P
119366-85599,P,Framber,Framber Valdez,Valdez,37.30434782608695,23,10300,BOS@HOU,HOU,BOS,,,,,,P
119366-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,36.13636363636363,22,10300,LAD@LAA,LAD,LAA,,,,Yes,,P
119366-119430,P,Joe,Joe Ryan,Ryan,35.91304347826087,23,10200,MIN@NYY,MIN,NYY,,,,,,P
119366-52183,P,Tyler,Tyler Glasnow,Glasnow,28.90909090909091,11,10200,LAD@LAA,LAD,LAA,,,,,,P
119366-101839,P,Logan,Logan Webb,Webb,37.583333333333336,24,10200,SD@SF,SF,SD,,,,Yes,,P
119366-79951,P,Nick,Nick Pivetta,Pivetta,35.26086956521739,23,10000,SD@SF,SD,SF,,,,,,P
119366-68488,P,Blake,Blake Snell,Snell,30,4,10000,LAD@LAA,LAD,LAA,,,,,,P
119366-80582,P,Brandon,Brandon Woodruff,Woodruff,43,6,9900,PIT@MIL,MIL,PIT,,,,,,P
119366-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,LAD@LAA,LAD,LAA,IL,Shoulder,,,,P
119366-83152,P,Pablo,Pablo Lopez,Lopez,31.818181818181817,11,9800,MIN@NYY,MIN,NYY,IL,Shoulder,,,,P
119366-83190,P,Freddy,Freddy Peralta,Peralta,33.208333333333336,24,9800,PIT@MIL,MIL,PIT,,,,,,P
119366-197981,P,Jacob,Jacob Misiorowski,Misiorowski,34.714285714285715,7,9800,PIT@MIL,MIL,PIT,IL,Lower leg,,,,P
