player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Max Fried,New York Yankees,0.44-0.29,$10200,3.19,0.44,0.29,3.54,1,0,5.88,5.03,2.56,2.31,0.58,1.48,5.7,1.11,,32.5,NYY @ CIN
Devin Williams,New York Yankees,0.03-0.03,$5500,0.44,0.03,0.03,3.94,0,0.3,0.56,0.52,0.27,0.25,0.02,0.25,0.44,1.36,,2.4,NYY @ CIN
Brady Singer,Cincinnati Reds,0.22-0.38,$7800,2.83,0.22,0.38,4.57,1,0,4.7,4.44,2.57,2.39,0.67,1.68,4.11,1.3,,22.1,NYY @ CIN
Alexis Diaz,Cincinnati Reds,0.02-0.02,$5500,0.16,0.02,0.02,9.87,0,0.2,0.37,0.58,0.44,0.41,0.17,0.26,0.31,2.3,,0.9,NYY @ CIN
Andres Munoz,Seattle Mariners,0.02-0.02,$5500,0.36,0.02,0.02,1.45,0,0.23,0.43,0.28,0.08,0.07,0.02,0.16,0.26,1.03,,2,SEA @ MIN
Joe Ryan,Minnesota Twins,0.2-0.3,$9500,2.89,0.2,0.3,4,1,0,4.81,4.4,2.4,2.14,0.77,1.4,5.6,1.21,,27.5,SEA @ MIN
Jhoan Duran,Minnesota Twins,0.03-0.03,$5500,0.4,0.03,0.03,2.28,0,0.27,0.5,0.37,0.14,0.13,0.01,0.18,0.3,1.09,,2.2,SEA @ MIN
George Kirby,Seattle Mariners,0.34-0.25,$8700,3.18,0.34,0.25,4.28,1,0,5.55,5.09,2.89,2.64,0.98,1.9,5.06,1.26,,27.7,SEA @ MIN
Michael Wacha,Kansas City Royals,0.3-0.31,$8500,3.26,0.3,0.31,3.85,1,0,5.51,4.85,2.57,2.35,0.56,1.62,4.77,1.18,,27.7,TB @ KC
Carlos Estevez,Kansas City Royals,0.02-0.02,$5500,0.31,0.02,0.02,2.22,0,0.22,0.41,0.3,0.11,0.1,0.03,0.15,0.23,1.1,,1.7,TB @ KC
Pete Fairbanks,Tampa Bay Rays,0.03-0.03,$5500,0.4,0.03,0.03,2.53,0,0.28,0.52,0.4,0.16,0.15,0.01,0.23,0.31,1.21,,2.2,TB @ KC
Drew Rasmussen,Tampa Bay Rays,0.3-0.32,$8300,3.23,0.3,0.32,3.76,1,0,5.1,4.41,2.35,2.13,0.5,1.34,4.71,1.13,,26.8,TB @ KC
Logan Webb,San Francisco Giants,0.5-0.19,$11000,3.33,0.5,0.19,2.28,1,0,6.11,4.8,1.74,1.55,0.29,1.45,5.72,1.02,,36.6,MIA @ SF
Edward Cabrera,Miami Marlins,0.18-0.46,$7900,2.89,0.18,0.46,4.43,1,0,4.77,4.64,2.63,2.35,0.51,1.96,4.38,1.38,,22.8,MIA @ SF
Calvin Faucher,Miami Marlins,0.02-0.02,$5500,0.25,0.02,0.02,3.38,0,0.18,0.33,0.29,0.13,0.12,0.02,0.14,0.2,1.29,,1.4,MIA @ SF
Ryan Walker,San Francisco Giants,0.03-0.03,$5500,0.4,0.03,0.03,3.71,0,0.32,0.6,0.54,0.27,0.25,0.04,0.15,0.33,1.15,,2.2,MIA @ SF
Raisel Iglesias,Atlanta Braves,0.02-0.02,$5500,0.2,0.02,0.02,4.66,0,0.19,0.35,0.35,0.2,0.18,0.07,0.07,0.16,1.22,,1.1,ATL @ NYM
Edwin Diaz,New York Mets,0.03-0.03,$5500,0.49,0.03,0.03,2.46,0,0.31,0.58,0.44,0.17,0.16,0.05,0.23,0.42,1.16,,2.7,ATL @ NYM
Clay Holmes,New York Mets,0.43-0.23,$9000,3.18,0.43,0.23,3.67,1,0,5.49,4.91,2.61,2.23,0.68,1.95,4.75,1.25,,28.6,ATL @ NYM
Didier Fuentes,Atlanta Braves,0.23-0.49,$6300,3.22,0.23,0.49,5.64,1,0,5.1,5.69,3.49,3.19,1.24,1.88,4.12,1.49,,20.3,ATL @ NYM
Zack Wheeler,Philadelphia Phillies,0.31-0.32,$10900,3.2,0.31,0.32,3.79,1,0,5.83,5.05,2.7,2.45,0.73,1.5,6.9,1.12,,34.9,PHI @ HOU
Josh Hader,Houston Astros,0.02-0.03,$5500,0.35,0.02,0.03,2.32,0,0.24,0.46,0.34,0.13,0.12,0.07,0.12,0.26,1,,1.9,PHI @ HOU
Jordan Romano,Philadelphia Phillies,0.02-0.03,$5500,0.25,0.02,0.03,6.52,0,0.25,0.47,0.57,0.37,0.34,0.09,0.21,0.29,1.65,,1.4,PHI @ HOU
Colton Gordon,Houston Astros,0.31-0.27,$8100,3.67,0.31,0.27,3.69,1,0,5.53,4.89,2.54,2.26,0.92,1.26,5.42,1.11,,29.7,PHI @ HOU
Tanner Scott,Los Angeles Dodgers,0.03-0.04,$5500,0.44,0.03,0.04,3.14,0,0.37,0.69,0.57,0.26,0.24,0.08,0.15,0.28,1.06,,2.4,LAD @ COL
Tyler Kinley,Colorado Rockies,0.01-0.01,$5500,0.15,0.01,0.01,6.7,0,0.13,0.24,0.3,0.2,0.18,0.02,0.16,0.2,1.89,,0.8,LAD @ COL
Yoshinobu Yamamoto,Los Angeles Dodgers,0.51-0.18,$10500,2.99,0.51,0.18,4.05,1,0,5.69,4.8,2.85,2.56,0.5,1.74,5.65,1.15,,31.4,LAD @ COL
Chase Dollander,Colorado Rockies,0.12-0.43,$6800,2.1,0.12,0.43,6.74,1,0,4.24,4.71,3.53,3.17,0.83,1.59,3.1,1.49,,14.3,LAD @ COL
Ryan Pressly,Chicago Cubs,0.02-0.03,$5500,0.31,0.02,0.03,3.79,0,0.26,0.48,0.43,0.22,0.2,0.03,0.17,0.26,1.27,,1.7,CHC @ STL
Matt Boyd,Chicago Cubs,0.3-0.35,$9300,2.83,0.3,0.35,4.08,1,0,5.38,5.22,2.66,2.44,0.78,1.52,4.64,1.25,,26.3,CHC @ STL
Erick Fedde,St. Louis Cardinals,0.31-0.32,$7400,3.54,0.31,0.32,3.99,1,0,5.33,4.96,2.61,2.36,0.66,1.96,4.6,1.3,,26.2,CHC @ STL
Ryan Helsley,St. Louis Cardinals,0.02-0.03,$5500,0.33,0.02,0.03,3.14,0,0.24,0.45,0.38,0.17,0.16,0.05,0.18,0.28,1.23,,1.8,CHC @ STL
