Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
120123-146687,P,Hunter,Hunter Brown,Brown,38.407407407407405,27,10800,NYY@HOU,HOU,NYY,,,,,0,P
120123-197980,P,Paul,Paul Skenes,Skenes,38.357142857142854,28,10600,LAD@PIT,PIT,LAD,,,,Yes,,P
120123-52185,P,Max,Max Fried,Fried,34.785714285714285,28,10200,NYY@HOU,NYY,HOU,,,,,0,P
120123-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,35.96153846153846,26,10100,LAD@PIT,LAD,PIT,,,,,0,P
120123-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,LAD@PIT,LAD,PIT,IL,Shoulder,,,0,P
120123-83152,P,Pablo,Pablo Lopez,Lopez,31.818181818181817,11,9800,CWS@MIN,MIN,CWS,IL,Shoulder,,,0,P
120123-85599,P,Framber,Framber Valdez,Valdez,35.48148148148148,27,9800,NYY@HOU,HOU,NYY,,,,,0,P
120123-232379,P,Parker,Parker Messick,Messick,32,3,9800,CLE@TB,CLE,TB,,,,,0,P
120123-82440,P,Shohei,Shohei Ohtani,Ohtani,17.272727272727273,136,9700,LAD@PIT,LAD,PIT,,,,,1,P
120123-119430,P,Joe,Joe Ryan,Ryan,35.96296296296296,27,9700,CWS@MIN,MIN,CWS,,,,,0,P
120123-82621,P,Clarke,Clarke Schmidt,Schmidt,30,14,9600,NYY@HOU,NYY,HOU,IL,Elbow,,,0,P
120123-102330,P,Kris,Kris Bubic,Bubic,34.5,20,9600,LAA@KC,KC,LAA,IL,Shoulder,,,0,P
120123-60633,P,Carlos,Carlos Rodon,Rodon,35.42857142857143,28,9500,NYY@HOU,NYY,HOU,,,,Yes,,P
120123-209173,P,Zebby,Zebby Matthews,Matthews,27.153846153846153,13,9300,CWS@MIN,MIN,CWS,,,,,0,P
120123-79270,P,Cole,Cole Ragans,Ragans,31,10,9300,LAA@KC,KC,LAA,IL,Shoulder,,,0,P
120123-102407,P,Shane,Shane McClanahan,McClanahan,0,1,9200,CLE@TB,TB,CLE,IL,Triceps,,,0,P
120123-219697,P,Noah,Noah Cameron,Cameron,28.31578947368421,19,9200,LAA@KC,KC,LAA,,,,Yes,,P
120123-119361,P,Drew,Drew Rasmussen,Rasmussen,26.59259259259259,27,9200,CLE@TB,TB,CLE,,,,,0,P
120123-52183,P,Tyler,Tyler Glasnow,Glasnow,28.357142857142858,14,9200,LAD@PIT,LAD,PIT,,,,,0,P
120123-228790,P,Cam,Cam Schlittler,Schlittler,32.111111111111114,9,9100,NYY@HOU,NYY,HOU,,,,,0,P
120123-102001,P,Yusei,Yusei Kikuchi,Kikuchi,28.862068965517242,29,9100,LAA@KC,LAA,KC,,,,,0,P
120123-16956,P,Gerrit,Gerrit Cole,Cole,32,22,9000,NYY@HOU,NYY,HOU,IL,Elbow,,,0,P
120123-146725,P,Jared,Jared Jones,Jones,30.59090909090909,22,8900,LAD@PIT,PIT,LAD,IL,Elbow,,,0,P
120123-170527,P,Jason,Jason Alexander,Alexander,20.142857142857142,14,8900,NYY@HOU,HOU,NYY,,,,,0,P
120123-68488,P,Blake,Blake Snell,Snell,31.714285714285715,7,8800,LAD@PIT,LAD,PIT,,,,Yes,,P
120123-198912,P,Will,Will Warren,Warren,25.82758620689655,29,8700,NYY@HOU,NYY,HOU,,,,,0,P
120123-5427,P,Clayton,Clayton Kershaw,Kershaw,24.38888888888889,18,8700,LAD@PIT,LAD,PIT,,,,,0,P
120123-118206,P,Luis,Luis Gil,Gil,25.166666666666668,6,8600,NYY@HOU,NYY,HOU,,,,,0,P
120123-164521,P,Brandon,Brandon Walter,Walter,31.88888888888889,9,8600,NYY@HOU,HOU,NYY,IL,Elbow,,,0,P
