Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
119486-119340,P,Tarik,Tarik Skubal,Skubal,42.916666666666664,24,11000,DET@MIN,DET,MIN,,,,,,P
119486-135977,P,Garrett,Garrett Crochet,Crochet,43.041666666666664,24,11000,MIA@BOS,BOS,MIA,,,,,,P
119486-12477,P,Chris,Chris Sale,Sale,39.8,15,10800,ATL@CLE,ATL,CLE,IL,Ribs,,,,P
119486-82607,P,Trevor,Trevor Rogers,Rogers,38.27272727272727,11,10600,BAL@HOU,BAL,HOU,,,,,,P
119486-13233,P,Nathan,Nathan Eovaldi,Eovaldi,36.6,20,10500,TEX@TOR,TEX,TOR,,,,,,P
119486-60633,P,Carlos,Carlos Rodon,Rodon,35.56,25,10500,NYY@STL,NYY,STL,,,,,,P
119486-52859,P,Jacob,Jacob deGrom,deGrom,35.56521739130435,23,10400,TEX@TOR,TEX,TOR,,,,Yes,,P
119486-198625,P,Yoshinobu,Yoshinobu Yamamoto,Yamamoto,35.17391304347826,23,10300,SD@LAD,LAD,SD,,,,,,P
119486-146687,P,Hunter,Hunter Brown,Brown,38.5,24,10300,BAL@HOU,HOU,BAL,,,,,,P
119486-119414,P,George,George Kirby,Kirby,33.333333333333336,15,10200,SEA@NYM,SEA,NYM,,,,,,P
119486-187194,P,Bryan,Bryan Woo,Woo,37.26086956521739,23,10200,SEA@NYM,SEA,NYM,,,,,,P
119486-52183,P,Tyler,Tyler Glasnow,Glasnow,28.90909090909091,11,10200,SD@LAD,LAD,SD,,,,,,P
119486-101839,P,Logan,Logan Webb,Webb,36.72,25,10200,TB@SF,SF,TB,,,,,,P
119486-119430,P,Joe,Joe Ryan,Ryan,36.416666666666664,24,10000,DET@MIN,MIN,DET,,,,,,P
119486-68488,P,Blake,Blake Snell,Snell,30,4,10000,SD@LAD,LAD,SD,,,,,,P
119486-185606,P,Gavin,Gavin Stone,Stone,28.4,25,9900,SD@LAD,LAD,SD,IL,Shoulder,,,,P
119486-85599,P,Framber,Framber Valdez,Valdez,37.30434782608695,23,9900,BAL@HOU,HOU,BAL,,,,Yes,,P
119486-53029,P,Robbie,Robbie Ray,Ray,34.68,25,9900,TB@SF,SF,TB,,,,,,P
119486-83152,P,Pablo,Pablo Lopez,Lopez,31.818181818181817,11,9800,DET@MIN,MIN,DET,IL,Shoulder,,,,P
119486-102396,P,Logan,Logan Gilbert,Gilbert,33.88235294117647,17,9800,SEA@NYM,SEA,NYM,,,,,,P
119486-38000,P,Kevin,Kevin Gausman,Gausman,31.583333333333332,24,9700,TEX@TOR,TOR,TEX,,,,,,P
119486-162445,P,Spencer,Spencer Strider,Strider,30.125,16,9700,ATL@CLE,ATL,CLE,,,,,,P
119486-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,37.411764705882355,17,9600,ATL@CLE,ATL,CLE,IL,Elbow,,,,P
