player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Aroldis Chapman,Boston Red Sox,0.02-0.02,$5500,0.31,0.02,0.02,1.67,0,0.22,0.41,0.27,0.08,0.08,0.03,0.15,0.2,1.04,,1.7,BOS @ MIN
Jhoan Duran,Minnesota Twins,0.03-0.03,$5500,0.38,0.03,0.03,2.13,0,0.28,0.52,0.38,0.14,0.12,0.01,0.17,0.24,1.04,,2.1,BOS @ MIN
Simeon Woods Richardson,Minnesota Twins,0.24-0.24,$7200,2.85,0.24,0.24,5.07,1,0,4.23,4.12,2.49,2.38,0.7,1.47,4.13,1.32,,20.5,BOS @ MIN
Richard Fitts,Boston Red Sox,0.22-0.23,$6800,2.51,0.22,0.23,5.09,1,0,4.08,4.29,2.52,2.31,0.82,1.31,3.17,1.37,,17.1,BOS @ MIN
Frankie Montas,New York Mets,0.23-0.33,$7800,2.59,0.23,0.33,4.54,1,0,4.41,4.48,2.39,2.22,0.86,1.88,3.67,1.44,,20.2,NYM @ SD
Edwin Diaz,New York Mets,0.02-0.02,$5500,0.31,0.02,0.02,1.78,0,0.21,0.39,0.27,0.08,0.08,0.02,0.15,0.22,1.07,,1.7,NYM @ SD
Dylan Cease,San Diego Padres,0.34-0.24,$9300,3.49,0.34,0.24,3.12,1,0,5,3.9,1.94,1.74,0.63,1.78,6.27,1.14,,32.5,NYM @ SD
Robert Suarez,San Diego Padres,0.03-0.03,$5500,0.33,0.03,0.03,3.28,0,0.29,0.54,0.46,0.21,0.2,0.02,0.16,0.21,1.14,,1.8,NYM @ SD
Mitch Keller,Pittsburgh Pirates,0.32-0.27,$8800,2.78,0.32,0.27,3.71,1,0,4.95,4.7,2.29,2.04,0.5,1.33,4.06,1.22,,24.5,PIT @ SF
David Bednar,Pittsburgh Pirates,0.02-0.03,$5500,0.29,0.02,0.03,2.73,0,0.24,0.45,0.36,0.15,0.14,0.03,0.14,0.17,1.1,,1.6,PIT @ SF
Ryan Walker,San Francisco Giants,0.02-0.03,$5500,0.29,0.02,0.03,3.96,0,0.26,0.48,0.45,0.23,0.21,0.03,0.14,0.22,1.21,,1.6,PIT @ SF
Carson Whisenhunt,San Francisco Giants,0.29-0.34,$5500,4.16,0.29,0.34,4.55,1,0,5.18,5.3,2.89,2.62,0.6,1.86,4.05,1.38,,22.9,PIT @ SF
Ryan Pressly,Chicago Cubs,0.02-0.03,$5500,0.29,0.02,0.03,3.64,0,0.26,0.48,0.43,0.21,0.19,0.04,0.17,0.22,1.26,,1.6,CHC @ MIL
Matt Boyd,Chicago Cubs,0.25-0.24,$9900,2.46,0.25,0.24,4.17,1,0,4.68,4.35,2.37,2.17,0.74,1.32,4.54,1.21,,24.4,CHC @ MIL
Trevor Megill,Milwaukee Brewers,0.02-0.03,$5500,0.33,0.02,0.03,2.28,0,0.24,0.45,0.34,0.13,0.12,0.03,0.18,0.23,1.14,,1.8,CHC @ MIL
Jacob Misiorowski,Milwaukee Brewers,0.2-0.28,$10200,2.4,0.2,0.28,4.48,1,0,4.35,3.71,2.38,2.16,0.66,1.82,5.07,1.27,,24.5,CHC @ MIL
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.25,0.02,0.02,3.13,0,0.21,0.39,0.33,0.15,0.14,0.06,0.12,0.17,1.15,,1.4,TEX @ LAA
Chris Martin,Texas Rangers,0.03-0.03,$5500,0.35,0.03,0.03,2.53,0,0.29,0.54,0.41,0.16,0.15,0.06,0.09,0.17,0.93,,1.9,TEX @ LAA
Jacob deGrom,Texas Rangers,0.37-0.17,$10600,2.6,0.37,0.17,3.09,1,0,4.74,4.35,1.86,1.63,0.55,1.27,4.76,1.19,,27.6,TEX @ LAA
Jack Kochanowicz,Los Angeles Angels,0.15-0.35,$6700,2.48,0.15,0.35,4.92,1,0,4.15,4.44,2.54,2.27,0.71,1.77,2.98,1.49,,16.6,TEX @ LAA
Luis Castillo,Seattle Mariners,0.41-0.32,$9600,3.11,0.41,0.32,3.75,1,0,5.8,5.31,2.65,2.41,0.84,1.74,5.2,1.22,,29.9,SEA @ OAK
Andres Munoz,Seattle Mariners,0.03-0.03,$5500,0.44,0.03,0.03,1.47,0,0.28,0.52,0.34,0.09,0.08,0.02,0.23,0.3,1.1,,2.4,SEA @ OAK
JP Sears,Oakland Athletics,0.25-0.35,$7000,3.57,0.25,0.35,4.03,1,0,5.16,5.49,2.57,2.31,0.85,1.5,4.4,1.35,,25,SEA @ OAK
Mason Miller,Oakland Athletics,0.02-0.02,$5500,0.31,0.02,0.02,3.57,0,0.22,0.41,0.36,0.18,0.16,0.04,0.2,0.28,1.36,,1.7,SEA @ OAK
Ryan Helsley,St. Louis Cardinals,0.03-0.03,$5500,0.36,0.03,0.03,2.86,0,0.28,0.52,0.42,0.18,0.17,0.05,0.19,0.26,1.17,,2,MIA @ STL
Edward Cabrera,Miami Marlins,0.27-0.3,$8600,2.88,0.27,0.3,4.13,1,0,4.51,4.05,2.2,2.07,0.6,1.61,4.77,1.26,,24.8,MIA @ STL
Andre Pallante,St. Louis Cardinals,0.34-0.33,$7100,3.92,0.34,0.33,3.39,1,0,5.69,5.41,2.35,2.14,0.47,1.45,4.32,1.21,,27.8,MIA @ STL
Calvin Faucher,Miami Marlins,0.02-0.02,$5500,0.27,0.02,0.02,3.81,0,0.22,0.41,0.37,0.19,0.17,0.04,0.19,0.23,1.36,,1.5,MIA @ STL
