player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Salvador Perez,Kansas City Royals,$3000,3.13,4.27,0.39,1.11,0.85,0.19,0.02,0.12,0.63,0,0,0.18,0.68,0.281,0.311,0.443,0.754,9.4,STL @ KC
Nolan Arenado,St. Louis Cardinals,$3000,3.7,4.53,0.63,1.2,0.81,0.31,0.02,0.13,0.64,0.02,0.01,0.21,0.4,0.283,0.315,0.478,0.793,11.1,STL @ KC
Willson Contreras,St. Louis Cardinals,$3200,4.22,4.42,0.77,1.01,0.57,0.28,0.05,0.2,0.88,0.04,0.04,0.45,1.02,0.265,0.337,0.542,0.879,13.5,STL @ KC
Jonathan India,Kansas City Royals,$2900,3.62,4.61,0.63,1.13,0.78,0.29,0.04,0.06,0.37,0.06,0.03,0.55,0.62,0.283,0.37,0.433,0.803,10.5,STL @ KC
Kyle Isbel,Kansas City Royals,$2500,3.4,3.72,0.36,0.94,0.72,0.16,0.05,0.05,0.52,0.13,0.02,0.17,0.53,0.269,0.304,0.391,0.696,8.5,STL @ KC
Lars Nootbaar,St. Louis Cardinals,$3200,3.59,4.86,0.63,0.98,0.64,0.25,0.03,0.1,0.51,0.1,0.02,0.72,0.67,0.241,0.356,0.402,0.758,11.5,STL @ KC
Bobby Witt Jr.,Kansas City Royals,$4200,3.07,4.5,0.64,1.22,0.84,0.21,0.05,0.15,0.59,0.26,0.07,0.34,0.57,0.3,0.359,0.493,0.852,12.9,STL @ KC
Brendan Donovan,St. Louis Cardinals,$3000,4.1,4.64,0.64,1.4,1.01,0.29,0.02,0.12,0.61,0.05,0.03,0.42,0.48,0.339,0.409,0.516,0.925,12.3,STL @ KC
Drew Waters,Kansas City Royals,$2600,3.35,3.94,0.52,0.99,0.75,0.2,0.03,0.07,0.38,0.07,0.05,0.16,1,0.272,0.319,0.412,0.731,8.7,STL @ KC
Nolan Gorman,St. Louis Cardinals,$2600,3.54,4.08,0.49,0.73,0.48,0.13,0.01,0.15,0.53,0.01,0.03,0.48,1.29,0.208,0.308,0.391,0.699,9.2,STL @ KC
Ivan Herrera,St. Louis Cardinals,$2600,4.77,4.31,0.71,1.09,0.66,0.28,0.03,0.18,0.72,0.02,0,0.46,0.7,0.293,0.367,0.549,0.916,12.4,STL @ KC
Vinnie Pasquantino,Kansas City Royals,$2900,3.28,4.39,0.48,1.09,0.75,0.22,0.02,0.14,0.54,0,0,0.23,0.66,0.266,0.302,0.439,0.74,9.5,STL @ KC
Maikel Garcia,Kansas City Royals,$3200,3.22,4.16,0.46,1.1,0.82,0.23,0.08,0.03,0.46,0.25,0.06,0.22,0.4,0.286,0.331,0.425,0.756,10.3,STL @ KC
Freddy Fermin,Kansas City Royals,$2200,2.91,3.83,0.27,0.77,0.65,0.1,0,0.07,0.41,0.02,0.04,0.17,0.69,0.216,0.256,0.315,0.571,6.4,STL @ KC
Michael Massey,Kansas City Royals,$2500,3.4,4.05,0.44,0.91,0.58,0.28,0,0.13,0.48,0,0.01,0.09,0.59,0.236,0.259,0.429,0.688,8.5,STL @ KC
Alec Burleson,St. Louis Cardinals,$2300,4.48,4.2,0.53,1.15,0.88,0.2,0.01,0.12,0.64,0.04,0.03,0.26,0.52,0.295,0.337,0.456,0.793,10.3,STL @ KC
Masyn Winn,St. Louis Cardinals,$3000,3.7,4.75,0.76,0.96,0.69,0.22,0.01,0.1,0.56,0.13,0.05,0.39,0.86,0.226,0.29,0.369,0.658,11.1,STL @ KC
Victor Scott II,St. Louis Cardinals,$2600,3.08,3.97,0.44,0.76,0.56,0.19,0.03,0.04,0.37,0.16,0.06,0.21,0.98,0.207,0.253,0.324,0.576,8,STL @ KC
Marcell Ozuna,Atlanta Braves,$3400,3.76,4.61,0.75,1.05,0.72,0.16,0.02,0.21,0.81,0,0.01,0.51,0.91,0.263,0.356,0.495,0.851,12.8,ATL @ BOS
Trevor Story,Boston Red Sox,$2800,3.0,4.05,0.44,0.84,0.64,0.11,0.02,0.09,0.4,0.2,0.06,0.2,1.35,0.219,0.258,0.339,0.597,8.4,ATL @ BOS
Alex Bregman,Boston Red Sox,$3800,2.95,4.38,0.53,1.02,0.71,0.17,0.01,0.2,0.66,0.01,0.02,0.44,0.81,0.264,0.347,0.488,0.835,11.2,ATL @ BOS
Matt Olson,Atlanta Braves,$3000,3.17,4.5,0.64,0.86,0.52,0.21,0,0.14,0.45,0,0,0.43,0.81,0.218,0.299,0.378,0.677,9.5,ATL @ BOS
Rafael Devers,Boston Red Sox,$3500,3.83,4.49,0.73,1.16,0.71,0.24,0.01,0.26,0.71,0.02,0.01,0.51,1.15,0.296,0.384,0.575,0.958,13.4,ATL @ BOS
Ozzie Albies,Atlanta Braves,$2800,3.43,4.17,0.55,0.99,0.7,0.22,0.01,0.11,0.42,0.11,0.03,0.29,0.55,0.259,0.314,0.428,0.742,9.6,ATL @ BOS
Alex Verdugo,Atlanta Braves,$2600,4.08,4.84,0.64,1.07,0.75,0.26,0,0.09,0.61,0.05,0,0.34,0.71,0.246,0.306,0.368,0.674,10.6,ATL @ BOS
Austin Riley,Atlanta Braves,$3200,3.72,4.39,0.64,1.06,0.68,0.19,0.02,0.25,0.67,0.02,0.01,0.3,1.06,0.265,0.318,0.529,0.848,11.9,ATL @ BOS
Abraham Toro,Boston Red Sox,$2200,3.45,3.94,0.34,0.82,0.6,0.19,0,0.08,0.42,0.02,0.02,0.31,0.8,0.229,0.292,0.361,0.653,7.6,ATL @ BOS
Eli White,Atlanta Braves,$2500,3.16,4.06,0.45,0.86,0.57,0.23,0.02,0.07,0.38,0.08,0.02,0.17,0.96,0.225,0.259,0.36,0.62,7.9,ATL @ BOS
Connor Wong,Boston Red Sox,$2200,3.55,3.83,0.36,0.75,0.48,0.18,0.01,0.13,0.41,0.04,0.01,0.2,1.23,0.213,0.268,0.399,0.667,7.8,ATL @ BOS
Jarren Duran,Boston Red Sox,$3400,3.53,4.6,0.75,1.18,0.87,0.2,0.08,0.09,0.39,0.29,0.04,0.29,0.84,0.276,0.321,0.435,0.757,12,ATL @ BOS
Nick Allen,Atlanta Braves,$2200,3.09,3.95,0.42,0.78,0.59,0.15,0.04,0.04,0.31,0.04,0.06,0.18,0.86,0.211,0.251,0.319,0.57,6.8,ATL @ BOS
Michael Harris II,Atlanta Braves,$2800,4.0,4.28,0.61,1.1,0.73,0.28,0.03,0.14,0.65,0.09,0.01,0.15,0.71,0.27,0.3,0.478,0.778,11.2,ATL @ BOS
Wilyer Abreu,Boston Red Sox,$3400,3.56,4.16,0.6,0.96,0.59,0.15,0.04,0.22,0.65,0.13,0.04,0.44,1.16,0.264,0.35,0.527,0.876,12.1,ATL @ BOS
Ceddanne Rafaela,Boston Red Sox,$2700,3.22,3.71,0.49,0.83,0.58,0.16,0.07,0.08,0.47,0.08,0.03,0.18,0.88,0.241,0.289,0.408,0.697,8.7,ATL @ BOS
Drake Baldwin,Atlanta Braves,$2500,4.92,4.73,0.66,1.23,0.83,0.3,0.01,0.15,0.68,0,0.04,0.44,0.86,0.296,0.378,0.499,0.877,12.3,ATL @ BOS
Kristian Campbell,Boston Red Sox,$2900,2.52,4.27,0.33,0.8,0.59,0.16,0,0.07,0.36,0.02,0.02,0.38,1.13,0.208,0.285,0.314,0.599,7.3,ATL @ BOS
Jason Heyward,San Diego Padres,$2300,3.09,3.87,0.28,0.72,0.47,0.12,0,0.14,0.36,0.02,0,0.3,0.68,0.206,0.276,0.37,0.645,7.1,SEA @ SD
Manny Machado,San Diego Padres,$3600,2.86,4.42,0.47,1.3,0.9,0.3,0.01,0.13,0.44,0.06,0.03,0.23,0.68,0.317,0.353,0.502,0.855,10.3,SEA @ SD
Xander Bogaerts,San Diego Padres,$3100,3.06,4.2,0.51,0.93,0.63,0.18,0.04,0.13,0.49,0.08,0.06,0.27,0.62,0.243,0.289,0.425,0.714,9.5,SEA @ SD
Jorge Polanco,Seattle Mariners,$3400,3.0,4.6,0.45,0.94,0.52,0.22,0.01,0.23,0.48,0.04,0.03,0.35,1.46,0.226,0.288,0.459,0.747,10.2,SEA @ SD
Elias Diaz,San Diego Padres,$2700,2.93,3.75,0.32,0.89,0.62,0.23,0.02,0.08,0.44,0,0.02,0.28,0.56,0.261,0.322,0.43,0.752,7.9,SEA @ SD
J.P. Crawford,Seattle Mariners,$2700,3.3,4.71,0.49,0.84,0.63,0.16,0.01,0.07,0.3,0.07,0.02,0.58,1.08,0.212,0.327,0.319,0.646,8.9,SEA @ SD
Rowdy Tellez,Seattle Mariners,$2500,3.0,4.15,0.36,0.77,0.44,0.18,0.02,0.14,0.32,0,0.01,0.3,1.14,0.203,0.265,0.375,0.64,7.5,SEA @ SD
Fernando Tatis Jr.,San Diego Padres,$4200,3.24,4.64,0.6,1.12,0.62,0.23,0.01,0.3,0.65,0.18,0.03,0.43,0.92,0.271,0.345,0.563,0.907,13.6,SEA @ SD
Dylan Moore,Seattle Mariners,$3000,3.07,3.93,0.41,0.87,0.55,0.19,0.06,0.12,0.36,0.09,0.04,0.37,1.28,0.252,0.332,0.464,0.796,9.2,SEA @ SD
