player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Raisel Iglesias,Atlanta Braves,0.03-0.03,$5500,0.44,0.03,0.03,2.8,0,0.27,0.5,0.4,0.17,0.16,0.08,0.09,0.39,0.99,,2.4,CIN @ ATL
Hunter Greene,Cincinnati Reds,0.29-0.34,$10600,2.99,0.29,0.34,3.89,1,0,5.73,4.78,2.71,2.48,0.72,2.02,6.09,1.19,,31.7,CIN @ ATL
Alexis Diaz,Cincinnati Reds,0.02-0.02,$5500,0.29,0.02,0.02,6.65,0,0.23,0.43,0.52,0.34,0.32,0.11,0.26,0.39,1.85,,1.6,CIN @ ATL
Grant Holmes,Atlanta Braves,0.32-0.27,$8400,3.85,0.32,0.27,3.28,1,0,5.53,4.43,2.34,2.02,0.56,1.59,5.88,1.09,,32.3,CIN @ ATL
Michael Wacha,Kansas City Royals,0.45-0.21,$8300,3.72,0.45,0.21,3.04,1,0,5.56,4.72,2.15,1.88,0.3,1.27,4.92,1.08,,30.9,CHW @ KC
Carlos Estevez,Kansas City Royals,0.03-0.04,$5500,0.55,0.03,0.04,2.39,0,0.32,0.6,0.45,0.17,0.16,0.04,0.2,0.49,1.09,,3,CHW @ KC
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.22,0.02,0.02,5.68,0,0.18,0.33,0.37,0.23,0.21,0.08,0.18,0.24,1.68,,1.2,CHW @ KC
Jonathan Cannon,Chicago White Sox,0.22-0.48,$7500,2.77,0.22,0.48,5.61,1,0,5.31,5.5,3.55,3.31,0.79,2.11,4,1.43,,20.8,CHW @ KC
Aroldis Chapman,Boston Red Sox,0.03-0.04,$5500,0.65,0.03,0.04,3.06,0,0.34,0.63,0.52,0.23,0.21,0.05,0.33,0.72,1.36,,3.6,TEX @ BOS
Chris Martin,Texas Rangers,0.02-0.02,$5500,0.27,0.02,0.02,3.02,0,0.16,0.3,0.25,0.11,0.1,0.03,0.03,0.25,0.93,,1.5,TEX @ BOS
Tyler Mahle,Texas Rangers,0.18-0.46,$8600,2.38,0.18,0.46,6.02,1,0,5.04,5.39,3.7,3.37,0.75,1.89,4.35,1.44,,20.5,TEX @ BOS
Tanner Houck,Boston Red Sox,0.38-0.16,$7600,3.75,0.38,0.16,3.63,1,0,5.38,4.84,2.52,2.17,0.41,1.5,4.81,1.18,,28.5,TEX @ BOS
Charlie Morton,Baltimore Orioles,0.25-0.27,$6400,3.36,0.25,0.27,4.08,1,0,4.6,4.38,2.29,2.09,0.63,1.65,3.72,1.31,,21.5,BAL @ MIN
Jhoan Duran,Minnesota Twins,0.03-0.03,$5500,0.51,0.03,0.03,2.83,0,0.28,0.52,0.42,0.18,0.16,0.03,0.18,0.5,1.16,,2.8,BAL @ MIN
Felix Bautista,Baltimore Orioles,0.02-0.02,$5500,0.36,0.02,0.02,2.8,0,0.22,0.41,0.33,0.14,0.13,0.03,0.18,0.35,1.24,,2,BAL @ MIN
