Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
117290-52185,P,Max,Max Fried,Fried,40.5,10,11000,NYY@COL,NYY,COL,,,,Yes,,P
117290-146687,P,Hunter,Hunter Brown,Brown,42.4,10,11000,SEA@HOU,HOU,SEA,,,,,,P
117290-197980,P,Paul,Paul Skenes,Skenes,37.45454545454545,11,10800,MIL@PIT,PIT,MIL,,,,,,P
117290-101839,P,Logan,Logan Webb,Webb,38.36363636363637,11,10800,SF@WSH,SF,WSH,,,,,,P
117290-13233,P,Nathan,Nathan Eovaldi,Eovaldi,39.54545454545455,11,10600,TEX@CWS,TEX,CWS,,,,,,P
117290-12477,P,Chris,Chris Sale,Sale,34.36363636363637,11,10400,SD@ATL,ATL,SD,,,,,,P
117290-187194,P,Bryan,Bryan Woo,Woo,38.333333333333336,9,10400,SEA@HOU,SEA,HOU,,,,Yes,,P
117290-102396,P,Logan,Logan Gilbert,Gilbert,34.833333333333336,6,10400,SEA@HOU,SEA,HOU,IL,Elbow,,,,P
117290-82550,P,Hunter,Hunter Greene,Greene,37.77777777777778,9,10200,CHC@CIN,CIN,CHC,,,,,,P
117290-85599,P,Framber,Framber Valdez,Valdez,33.7,10,10200,SEA@HOU,HOU,SEA,,,,Yes,,P
117290-52859,P,Jacob,Jacob deGrom,deGrom,35.5,10,10200,TEX@CWS,TEX,CWS,,,,,,P
117290-53029,P,Robbie,Robbie Ray,Ray,36.7,10,10200,SF@WSH,SF,WSH,,,,,,P
117290-117232,P,Michael,Michael King,King,34.3,10,10000,SD@ATL,SD,ATL,,,,Yes,,P
117290-83190,P,Freddy,Freddy Peralta,Peralta,31.90909090909091,11,10000,MIL@PIT,MIL,PIT,,,,,,P
117290-60633,P,Carlos,Carlos Rodon,Rodon,39.09090909090909,11,9900,NYY@COL,NYY,COL,,,,,,P
117290-79091,P,Dylan,Dylan Cease,Cease,29.5,10,9900,SD@ATL,SD,ATL,,,,,,P
117290-164509,P,AJ,AJ Smith-Shawver,Smith-Shawver,27.875,8,9800,SD@ATL,ATL,SD,,,,,,P
117290-82635,P,MacKenzie,MacKenzie Gore,Gore,39.09090909090909,11,9800,SF@WSH,WSH,SF,DTD,Leg,,,,P
117290-79951,P,Nick,Nick Pivetta,Pivetta,36.1,10,9600,SD@ATL,SD,ATL,,,,,,P
117290-162445,P,Spencer,Spencer Strider,Strider,17,2,9500,SD@ATL,ATL,SD,,,,,,P
117290-63136,P,Matthew,Matthew Boyd,Boyd,31.9,10,9500,CHC@CIN,CHC,CIN,,,,,,P
117290-82621,P,Clarke,Clarke Schmidt,Schmidt,26.714285714285715,7,9400,NYY@COL,NYY,COL,,,,,,P
117290-11328,P,Martin,Martin Perez,Perez,26.75,4,9400,TEX@CWS,CWS,TEX,IL,Elbow,,,,P
117290-165512,P,Andrew,Andrew Abbott,Abbott,34.142857142857146,7,9400,CHC@CIN,CIN,CHC,,,,Yes,,P
117290-198885,P,Spencer,Spencer Arrighetti,Arrighetti,22.5,2,9300,SEA@HOU,HOU,SEA,IL,Thumb,,,,P
117290-16961,P,Jameson,Jameson Taillon,Taillon,26.6,10,9300,CHC@CIN,CHC,CIN,,,,,,P
117290-119329,P,Nick,Nick Lodolo,Lodolo,30.8,10,9200,CHC@CIN,CIN,CHC,,,,,,P
117290-119414,P,George,George Kirby,Kirby,8,1,9200,SEA@HOU,SEA,HOU,,,,,,P
117290-68491,P,Reynaldo,Reynaldo Lopez,Lopez,9,1,9200,SD@ATL,ATL,SD,IL,Shoulder,,,,P
117290-79109,P,Tyler,Tyler Mahle,Mahle,29.727272727272727,11,9100,TEX@CWS,TEX,CWS,,,,,,P
117290-198702,P,Shota,Shota Imanaga,Imanaga,27.5,8,9000,CHC@CIN,CHC,CIN,IL,Hamstring,,,,P
117290-16956,P,Gerrit,Gerrit Cole,Cole,32,22,9000,NYY@COL,NYY,COL,IL,Elbow,,,,P
117290-21099,P,Jose,Jose Quintana,Quintana,29.333333333333332,6,9000,MIL@PIT,MIL,PIT,IL,Shoulder,,,,P
117290-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,30.5,10,9000,SD@ATL,ATL,SD,,,,,,P
117290-80582,P,Brandon,Brandon Woodruff,Woodruff,,0,9000,MIL@PIT,MIL,PIT,IL,Ankle,,,,P
117290-79217,P,Mitch,Mitch Keller,Keller,27.7,10,9000,MIL@PIT,PIT,MIL,,,,Yes,,P
117290-53590,P,Nick,Nick Martinez,Martinez,26.8,10,8900,CHC@CIN,CIN,CHC,,,,,,P
117290-146725,P,Jared,Jared Jones,Jones,30.59090909090909,22,8900,MIL@PIT,PIT,MIL,IL,Elbow,,,,P
117290-198362,P,Stephen,Stephen Kolek,Kolek,33.75,4,8900,SD@ATL,SD,ATL,,,,,,P
117290-118206,P,Luis,Luis Gil,Gil,30.29032258064516,31,8800,NYY@COL,NYY,COL,IL,Lat,,,,P
117290-220840,P,Shane,Shane Smith,Smith,28.3,10,8800,TEX@CWS,CWS,TEX,,,,,,P
117290-79162,P,Luis,Luis Castillo,Castillo,28.5,10,8700,SEA@HOU,SEA,HOU,,,,,,P
117290-16931,P,Yu,Yu Darvish,Darvish,28.77777777777778,18,8600,SD@ATL,SD,ATL,IL,Elbow,,,,P
117290-79207,P,Grant,Grant Holmes,Holmes,26.1,10,8600,SD@ATL,ATL,SD,,,,Yes,,P
117290-168872,P,Ronel,Ronel Blanco,Blanco,28.555555555555557,9,8500,SEA@HOU,HOU,SEA,IL,Elbow,,,,P
117290-102344,P,Brady,Brady Singer,Singer,25.4,10,8500,CHC@CIN,CIN,CHC,,,,,,P
117290-198912,P,Will,Will Warren,Warren,27.9,10,8400,NYY@COL,NYY,COL,,,,,,P
117290-146664,P,Bryce,Bryce Elder,Elder,24.125,8,8400,SD@ATL,ATL,SD,,,,,,P
117290-165706,P,Jack,Jack Leiter,Leiter,23.428571428571427,7,8400,TEX@CWS,TEX,CWS,,,,Yes,,P
117290-52167,P,Andrew,Andrew Heaney,Heaney,27.3,10,8300,MIL@PIT,PIT,MIL,,,,,,P
117290-165636,P,Hayden,Hayden Wesneski,Wesneski,24.833333333333332,6,8300,SEA@HOU,HOU,SEA,IL,Elbow,,,,P
117290-219653,P,Logan,Logan Henderson,Henderson,43.333333333333336,3,8200,MIL@PIT,MIL,PIT,,,,,,P
117290-165689,P,Bryce,Bryce Miller,Miller,20.875,8,8200,SEA@HOU,SEA,HOU,IL,Elbow,,,,P
117290-181837,P,Ben,Ben Brown,Brown,25.5,10,8100,CHC@CIN,CHC,CIN,,,,,,P
117290-198879,P,Rhett,Rhett Lowder,Lowder,27,6,8000,CHC@CIN,CIN,CHC,IL,Forearm,,,,P
117290-82775,P,Nestor,Nestor Cortes,Cortes,17,2,8000,MIL@PIT,MIL,PIT,IL,Elbow,,,,P
117290-68523,P,Joe,Joe Musgrove,Musgrove,28.45,20,8000,SD@ATL,SD,ATL,IL,Elbow,,,,P
117290-64488,P,Colin,Colin Rea,Rea,21.4,10,8000,CHC@CIN,CHC,CIN,,,,Yes,,P
117290-211874,P,Kumar,Kumar Rocker,Rocker,12.8,5,7900,TEX@CWS,TEX,CWS,IL,Shoulder,,,,P
117290-226322,P,Logan,Logan Evans,Evans,23,5,7900,SEA@HOU,SEA,HOU,,,,,,P
117290-198876,P,Cade,Cade Horton,Horton,21.333333333333332,3,7800,CHC@CIN,CHC,CIN,,,,,,P
117290-102684,P,Jake,Jake Irvin,Irvin,26.1,10,7800,SF@WSH,WSH,SF,,,,Yes,,P
117290-170315,P,Davis,Davis Martin,Martin,24,10,7800,TEX@CWS,CWS,TEX,,,,,,P
117290-199728,P,Landen,Landen Roupp,Roupp,27.1,10,7800,SF@WSH,SF,WSH,,,,,,P
117290-5202,P,Justin,Justin Verlander,Verlander,21.7,10,7800,SF@WSH,SF,WSH,IL,Pectoral,,,,P
117290-13664,P,Patrick,Patrick Corbin,Corbin,24.875,8,7800,TEX@CWS,TEX,CWS,,,,,,P
117290-185896,P,Cody,Cody Bradford,Bradford,29.785714285714285,14,7800,TEX@CWS,TEX,CWS,IL,Elbow,,,,P
117290-165655,P,Bubba,Bubba Chandler,Chandler,,0,7800,MIL@PIT,PIT,MIL,,,,,,P
117290-165731,P,Mitchell,Mitchell Parker,Parker,23.7,10,7800,SF@WSH,WSH,SF,,,,,,P
117290-200581,P,Jonathan,Jonathan Cannon,Cannon,24.2,10,7700,TEX@CWS,CWS,TEX,,,,Yes,,P
117290-219663,P,Chad,Chad Patrick,Patrick,23.727272727272727,11,7600,MIL@PIT,MIL,PIT,,,,,,P
117290-82638,P,Jordan,Jordan Hicks,Hicks,16.09090909090909,11,7600,SF@WSH,SF,WSH,,,,,,P
117290-164532,P,DJ,DJ Herz,Herz,25.94736842105263,19,7500,SF@WSH,WSH,SF,IL,Elbow,,,,P
117290-79123,P,Tyler,Tyler Alexander,Alexander,7.777777777777778,18,7500,MIL@PIT,MIL,PIT,,,,,,P
117290-165543,P,Sean,Sean Burke,Burke,21.363636363636363,11,7500,TEX@CWS,CWS,TEX,,,,,,P
117290-165638,P,Randy,Randy Vasquez,Vasquez,20.1,10,7500,SD@ATL,SD,ATL,,,,,,P
117290-145625,P,Bailey,Bailey Falter,Falter,25.4,10,7400,MIL@PIT,PIT,MIL,,,,,,P
117290-198886,P,Chase,Chase Dollander,Dollander,20.625,8,7400,NYY@COL,COL,NYY,IL,Forearm,,,,P
117290-68483,P,Trevor,Trevor Williams,Williams,17.8,10,7400,SF@WSH,WSH,SF,,,,,,P
117290-146724,P,Carmen,Carmen Mlodzinski,Mlodzinski,14.88888888888889,9,7400,MIL@PIT,PIT,MIL,,,,,,P
117290-135268,P,Emerson,Emerson Hancock,Hancock,19,8,7300,SEA@HOU,SEA,HOU,,,,,,P
117290-178415,P,Javier,Javier Assad,Assad,24,29,7300,CHC@CIN,CHC,CIN,IL,Oblique,,,,P
117290-82557,P,Aaron,Aaron Civale,Civale,7.5,2,7300,MIL@PIT,MIL,PIT,,,,,,P
117290-39041,P,Marcus,Marcus Stroman,Stroman,4.333333333333333,3,7200,NYY@COL,NYY,COL,IL,Knee,,,,P
117290-119409,P,Quinn,Quinn Priester,Priester,17.125,8,7200,MIL@PIT,MIL,PIT,,,,Yes,,P
117290-81490,P,Chris,Chris Flexen,Flexen,10.166666666666666,6,7200,CHC@CIN,CHC,CIN,,,,,,P
117290-101810,P,Justin,Justin Steele,Steele,29.25,4,7100,CHC@CIN,CHC,CIN,IL,Elbow,,,,P
117290-118202,P,Kyle,Kyle Hart,Hart,17,5,7100,SD@ATL,SD,ATL,,,,,,P
117290-202608,P,Carlos,Carlos Rodriguez,Rodriguez,13,1,7100,MIL@PIT,MIL,PIT,,,,,,P
117290-135212,P,Luis,Luis Garcia,Garcia,0,1,7000,SEA@HOU,HOU,SEA,IL,Elbow,,,,P
117290-6266,P,Carlos,Carlos Carrasco,Carrasco,15,8,7000,NYY@COL,NYY,COL,,,,,,P
117290-53607,P,Anthony,Anthony DeSclafani,DeSclafani,0,1,7000,NYY@COL,NYY,COL,O,Elbow,,,,P
117290-203678,P,Hayden,Hayden Birdsong,Birdsong,13.833333333333334,12,7000,SF@WSH,SF,WSH,,,,,,P
117290-52155,P,Jon,Jon Gray,Gray,20.47826086956522,24,7000,TEX@CWS,TEX,CWS,IL,Wrist,,,,P
117290-60632,P,Kyle,Kyle Freeland,Freeland,19.5,10,7000,NYY@COL,COL,NYY,,,,Yes,,P
117290-161465,P,Ryan,Ryan Feltner,Feltner,21,6,7000,NYY@COL,COL,NYY,IL,Back,,,,P
117290-102335,P,Cristian,Cristian Javier,Javier,24.285714285714285,8,7000,SEA@HOU,HOU,SEA,IL,Elbow,,,,P
117290-102572,P,Tobias,Tobias Myers,Myers,13,6,6900,MIL@PIT,MIL,PIT,,,,,,P
117290-79073,P,Michael,Michael Soroka,Soroka,23.75,4,6900,SF@WSH,WSH,SF,,,,,,P
