player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Christian Yelich,Milwaukee Brewers,$3100,3.9,4.35,0.77,0.93,0.63,0.16,0.02,0.21,0.54,0.1,0.03,0.48,0.67,0.247,0.334,0.484,0.818,12.1,BOS @ MIL
Trevor Story,Boston Red Sox,$2800,3.14,4.19,0.45,0.81,0.62,0.13,0.01,0.08,0.47,0.16,0.03,0.33,1.33,0.212,0.28,0.327,0.607,8.8,BOS @ MIL
Rafael Devers,Boston Red Sox,$4300,3.33,4.75,0.77,1.13,0.6,0.25,0.01,0.31,0.77,0.04,0,0.58,1.15,0.276,0.366,0.578,0.944,14.3,BOS @ MIL
Rhys Hoskins,Milwaukee Brewers,$2900,4.0,4.24,0.57,0.86,0.5,0.15,0,0.28,0.63,0,0.01,0.58,1.36,0.241,0.351,0.541,0.892,11.6,BOS @ MIL
Jake Bauers,Milwaukee Brewers,$2400,4.38,3.91,0.52,0.87,0.56,0.18,0.03,0.14,0.49,0.13,0.04,0.52,1.13,0.261,0.361,0.47,0.831,10.5,BOS @ MIL
Abraham Toro,Boston Red Sox,$2400,3.54,4.08,0.45,0.94,0.68,0.22,0.01,0.08,0.5,0.01,0.01,0.27,0.68,0.251,0.304,0.39,0.694,8.5,BOS @ MIL
William Contreras,Milwaukee Brewers,$3000,3.5,4.46,0.6,1.06,0.76,0.23,0.02,0.09,0.39,0.05,0.05,0.61,0.82,0.284,0.387,0.439,0.826,10.5,BOS @ MIL
Jarren Duran,Boston Red Sox,$3700,3.49,4.86,0.73,1.27,0.84,0.28,0.07,0.13,0.48,0.19,0.05,0.4,0.82,0.29,0.354,0.487,0.841,12.9,BOS @ MIL
Brice Turang,Milwaukee Brewers,$2900,4.28,4.69,0.68,1.12,0.77,0.24,0.05,0.13,0.44,0.27,0.06,0.41,0.8,0.269,0.338,0.463,0.801,12.4,BOS @ MIL
Joey Ortiz,Milwaukee Brewers,$2400,3.42,3.8,0.53,0.76,0.57,0.13,0.01,0.08,0.38,0.06,0.02,0.4,0.69,0.232,0.32,0.357,0.677,8.2,BOS @ MIL
Sal Frelick,Milwaukee Brewers,$2700,3.44,4.13,0.51,0.97,0.7,0.2,0.05,0.06,0.36,0.13,0.07,0.35,0.56,0.269,0.337,0.414,0.751,9.3,BOS @ MIL
Wilyer Abreu,Boston Red Sox,$3300,3.42,4.41,0.56,0.97,0.57,0.23,0.01,0.21,0.66,0.07,0.01,0.32,1.08,0.241,0.299,0.478,0.777,11.3,BOS @ MIL
Ceddanne Rafaela,Boston Red Sox,$2700,3.44,3.97,0.49,0.98,0.81,0.15,0,0.1,0.44,0.15,0.03,0.24,0.81,0.271,0.317,0.411,0.728,9.3,BOS @ MIL
Jackson Chourio,Milwaukee Brewers,$3100,4.06,4.58,0.71,1.24,0.83,0.25,0.01,0.2,0.52,0.2,0.03,0.21,0.78,0.291,0.331,0.508,0.839,12.6,BOS @ MIL
Carlos Narvaez,Boston Red Sox,$2900,4.41,4.63,0.65,1.08,0.61,0.27,0.04,0.22,0.71,0.01,0.01,0.45,1.09,0.268,0.354,0.529,0.883,12.8,BOS @ MIL
Caleb Durbin,Milwaukee Brewers,$2400,3.04,4.02,0.33,0.86,0.69,0.17,0.02,0.03,0.38,0.06,0.01,0.25,0.76,0.234,0.289,0.332,0.622,7.3,BOS @ MIL
Kristian Campbell,Boston Red Sox,$2800,3.57,4.52,0.57,0.92,0.64,0.19,0.01,0.12,0.57,0.03,0.01,0.4,1.08,0.235,0.31,0.385,0.695,10,BOS @ MIL
Marcelo Mayer,Boston Red Sox,$2300,3.7,4.3,0.44,0.99,0.66,0.24,0.01,0.08,0.48,0,0,0.32,0.98,0.25,0.306,0.378,0.684,8.5,BOS @ MIL
Carlos Correa,Minnesota Twins,$2600,3.58,4.33,0.41,1.02,0.69,0.26,0.03,0.1,0.46,0,0.02,0.4,0.7,0.266,0.335,0.446,0.781,9.3,MIN @ TB
Yandy Diaz,Tampa Bay Rays,$2900,2.9,4.52,0.37,0.98,0.69,0.22,0.02,0.11,0.34,0.01,0.03,0.33,0.71,0.236,0.299,0.394,0.693,8.4,MIN @ TB
Harrison Bader,Minnesota Twins,$2800,2.93,4,0.48,0.79,0.58,0.15,0.02,0.1,0.34,0.08,0.03,0.26,0.85,0.217,0.275,0.362,0.637,8.2,MIN @ TB
Brandon Lowe,Tampa Bay Rays,$3100,2.74,4.3,0.45,0.85,0.53,0.19,0.01,0.14,0.51,0.03,0.01,0.19,1.44,0.211,0.249,0.379,0.628,8.5,MIN @ TB
Danny Jansen,Tampa Bay Rays,$2500,2.76,3.74,0.27,0.72,0.5,0.11,0.01,0.1,0.41,0,0.02,0.37,1.02,0.216,0.298,0.347,0.645,6.9,MIN @ TB
Ty France,Minnesota Twins,$2900,2.45,4.44,0.31,0.85,0.64,0.17,0.02,0.06,0.36,0.01,0.01,0.29,0.69,0.21,0.263,0.318,0.581,7.1,MIN @ TB
Willi Castro,Minnesota Twins,$2600,3.46,3.89,0.5,0.88,0.6,0.19,0.05,0.08,0.42,0.08,0.07,0.33,0.87,0.253,0.321,0.417,0.738,9,MIN @ TB
Ryan Jeffers,Minnesota Twins,$2700,3.89,4.66,0.49,0.9,0.54,0.23,0.01,0.2,0.55,0.01,0.01,0.41,0.82,0.215,0.292,0.435,0.728,10.5,MIN @ TB
Trevor Larnach,Minnesota Twins,$3000,3.97,4.77,0.66,0.98,0.57,0.24,0,0.26,0.57,0.02,0.02,0.41,1.08,0.23,0.307,0.49,0.797,11.9,MIN @ TB
Josh Lowe,Tampa Bay Rays,$3200,2.88,4.41,0.49,0.92,0.64,0.14,0.01,0.17,0.39,0.11,0.02,0.21,1.06,0.224,0.269,0.404,0.673,9.2,MIN @ TB
Royce Lewis,Minnesota Twins,$2700,3.26,4.22,0.48,0.85,0.53,0.22,0.01,0.13,0.4,0,0.02,0.42,0.7,0.226,0.302,0.403,0.705,8.8,MIN @ TB
Kody Clemens,Minnesota Twins,$2500,4.08,4.11,0.53,0.93,0.56,0.23,0,0.2,0.54,0,0.01,0.33,1.07,0.25,0.317,0.494,0.811,10.2,MIN @ TB
Jonathan Aranda,Tampa Bay Rays,$3000,2.6,4.08,0.4,0.74,0.51,0.1,0.01,0.14,0.45,0,0,0.34,1.43,0.199,0.269,0.354,0.623,7.8,MIN @ TB
Jose Caballero,Tampa Bay Rays,$2700,2.7,3.96,0.43,0.7,0.47,0.12,0.07,0.05,0.26,0.12,0.05,0.22,1.21,0.193,0.251,0.313,0.564,7.3,MIN @ TB
