player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Chris Martin,Texas Rangers,0.02-0.03,$5500,0.29,0.02,0.03,2.53,0,0.26,0.48,0.37,0.15,0.13,0.06,0.08,0.15,0.93,,1.6,OAK @ TEX
Jack Leiter,Texas Rangers,0.25-0.36,$8000,3.1,0.25,0.36,5.13,1,0,5.08,4.78,3.38,2.89,0.82,2.09,5.03,1.35,,24.8,OAK @ TEX
Mason Miller,Oakland Athletics,0.02-0.03,$5500,0.35,0.02,0.03,3.8,0,0.24,0.45,0.41,0.21,0.19,0.05,0.22,0.32,1.4,,1.9,OAK @ TEX
Jacob Lopez,Oakland Athletics,0.35-0.26,$7700,3.55,0.35,0.26,4.91,1,0,5.08,4.74,3.08,2.77,0.77,1.84,5.68,1.3,,27.3,OAK @ TEX
Kevin Gausman,Toronto Blue Jays,0.23-0.39,$8700,3.17,0.23,0.39,4.52,1,0,5.56,5.01,3.01,2.79,0.91,2.2,5.42,1.3,,27.6,NYY @ TOR
Carlos Rodon,New York Yankees,0.42-0.25,$10000,3.39,0.42,0.25,3.66,1,0,5.77,4.5,2.6,2.35,0.81,2.06,6.42,1.14,,33.9,NYY @ TOR
Jeff Hoffman,Toronto Blue Jays,0.02-0.03,$5500,0.25,0.02,0.03,4.4,0,0.24,0.44,0.43,0.24,0.22,0.09,0.12,0.2,1.25,,1.4,NYY @ TOR
Devin Williams,New York Yankees,0.02-0.03,$5500,0.33,0.02,0.03,4.29,0,0.26,0.49,0.47,0.25,0.23,0.03,0.21,0.31,1.4,,1.8,NYY @ TOR
Ryan Pressly,Chicago Cubs,0.03-0.04,$5500,0.38,0.03,0.04,3.6,0,0.33,0.62,0.55,0.27,0.25,0.05,0.22,0.28,1.24,,2.1,KC @ CHC
Ryan Brasier,Chicago Cubs,0.1-0.07,$5500,1.45,0.1,0.07,3.61,1,0,1.55,1.36,0.69,0.62,0.16,0.37,1.35,1.12,,8,KC @ CHC
Carlos Estevez,Kansas City Royals,0.02-0.02,$5500,0.22,0.02,0.02,2.7,0,0.17,0.31,0.25,0.1,0.09,0.03,0.1,0.14,1.12,,1.2,KC @ CHC
Noah Cameron,Kansas City Royals,0.25-0.46,$9200,2.51,0.25,0.46,5.4,1,0,5.24,5.36,3.48,3.15,0.87,2.11,4.75,1.43,,23.1,KC @ CHC
Pete Fairbanks,Tampa Bay Rays,0.03-0.04,$5500,0.44,0.03,0.04,3.02,0,0.34,0.64,0.53,0.23,0.22,0.02,0.26,0.31,1.22,,2.4,CHW @ TB
Shane Baz,Tampa Bay Rays,0.43-0.24,$9600,3.36,0.43,0.24,3.75,1,0,5.7,5.07,2.55,2.37,0.75,1.4,5.83,1.14,,32.3,CHW @ TB
Jordan Leasure,Chicago White Sox,0.01-0.02,$5500,0.18,0.01,0.02,4.66,0,0.15,0.29,0.29,0.16,0.15,0.05,0.17,0.18,1.6,,1,CHW @ TB
Sean Burke,Chicago White Sox,0.25-0.44,$7400,3.11,0.25,0.44,5.14,1,0,5.2,5.15,3.14,2.97,0.89,2.21,4.5,1.41,,23,CHW @ TB
Kenley Jansen,Los Angeles Angels,0.01-0.02,$5500,0.18,0.01,0.02,3.28,0,0.15,0.28,0.24,0.11,0.1,0.04,0.09,0.12,1.17,,1,LAA @ NYM
Edwin Diaz,New York Mets,0.03-0.04,$5500,0.51,0.03,0.04,1.93,0,0.35,0.65,0.46,0.15,0.14,0.04,0.24,0.36,1.08,,2.8,LAA @ NYM
Tyler Anderson,Los Angeles Angels,0.12-0.52,$7600,2.68,0.12,0.52,5.44,1,0,5.16,5.75,3.45,3.12,0.89,2.17,4.13,1.54,,20.4,LAA @ NYM
Kodai Senga,New York Mets,0.47-0.12,$10100,3.13,0.47,0.12,2.82,1,0,5.13,4.46,1.83,1.61,0.39,1.85,5.49,1.23,,31.6,LAA @ NYM
Tyler Kinley,Colorado Rockies,0.02-0.02,$5500,0.2,0.02,0.02,6.27,0,0.19,0.35,0.41,0.26,0.24,0.04,0.2,0.23,1.76,,1.1,STL @ COL
Austin Gomber,Colorado Rockies,0.22-0.37,$6200,3.23,0.22,0.37,5.83,1,0,5.33,5.59,3.69,3.45,0.87,1.45,3.87,1.32,,20,STL @ COL
Ryan Helsley,St. Louis Cardinals,0.03-0.03,$5500,0.4,0.03,0.03,3.01,0,0.31,0.58,0.48,0.21,0.2,0.06,0.22,0.3,1.21,,2.2,STL @ COL
Michael McGreevy,St. Louis Cardinals,0.33-0.2,$6700,3.09,0.33,0.2,5.06,1,0,4.66,5.06,2.92,2.62,0.51,1.08,3.71,1.32,,20.7,STL @ COL
Raisel Iglesias,Atlanta Braves,0.03-0.03,$5500,0.27,0.03,0.03,4.64,0,0.28,0.52,0.53,0.29,0.27,0.1,0.12,0.2,1.24,,1.5,SF @ ATL
Bryce Elder,Atlanta Braves,0.39-0.23,$7100,4.04,0.39,0.23,3.93,1,0,5.56,5.05,2.79,2.42,0.52,1.71,4.91,1.22,,28.7,SF @ ATL
Ryan Walker,San Francisco Giants,0.02-0.02,$5500,0.24,0.02,0.02,4.08,0,0.22,0.41,0.38,0.2,0.18,0.03,0.1,0.17,1.19,,1.3,SF @ ATL
Hayden Birdsong,San Francisco Giants,0.2-0.4,$6600,3.2,0.2,0.4,5.02,1,0,4.57,4.2,2.91,2.55,0.61,1.93,4.21,1.34,,21.1,SF @ ATL
