player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Jhoan Duran,Minnesota Twins,0.03-0.03,$5500,0.49,0.03,0.03,2.18,0,0.3,0.56,0.41,0.15,0.14,0.02,0.19,0.42,1.07,,2.7,MIN @ OAK
Mason Miller,Oakland Athletics,0.02-0.02,$5500,0.35,0.02,0.02,4.14,0,0.2,0.37,0.35,0.19,0.17,0.05,0.16,0.4,1.39,,1.9,MIN @ OAK
Jacob Lopez,Oakland Athletics,0.19-0.37,$7000,2.96,0.19,0.37,5.13,1,0,4.86,4.87,3.01,2.77,1.06,2.03,4.04,1.42,,20.7,MIN @ OAK
Clayton Kershaw,Los Angeles Dodgers,0.17-0.28,$7300,2.44,0.17,0.28,4.46,1,0,4.08,4.14,2.23,2.02,0.69,1.51,3.23,1.39,,17.8,NYM @ LAD
Edwin Diaz,New York Mets,0.02-0.03,$5500,0.45,0.02,0.03,2.95,0,0.26,0.48,0.39,0.17,0.16,0.05,0.2,0.46,1.24,,2.5,NYM @ LAD
Tanner Scott,Los Angeles Dodgers,0.02-0.03,$5500,0.33,0.02,0.03,3.38,0,0.24,0.45,0.39,0.19,0.17,0.05,0.14,0.28,1.18,,1.8,NYM @ LAD
Tylor Megill,New York Mets,0.36-0.27,$8600,3.45,0.36,0.27,4.02,1,0,5.03,4.59,2.54,2.25,0.67,2.57,5.91,1.42,,29.7,NYM @ LAD
Michael Lorenzen,Kansas City Royals,0.26-0.48,$8200,2.9,0.26,0.48,4.98,1,0,5.17,5.57,3.21,2.86,0.73,1.93,4.62,1.45,,23.8,KC @ STL
Carlos Estevez,Kansas City Royals,0.02-0.02,$5500,0.31,0.02,0.02,2.08,0,0.19,0.36,0.26,0.09,0.08,0.02,0.11,0.23,1.04,,1.7,KC @ STL
Ryan Helsley,St. Louis Cardinals,0.03-0.03,$5500,0.51,0.03,0.03,2.57,0,0.3,0.57,0.44,0.18,0.16,0.04,0.24,0.46,1.2,,2.8,KC @ STL
Andre Pallante,St. Louis Cardinals,0.44-0.28,$7600,3.62,0.44,0.28,3.73,1,0,5.49,5.25,2.48,2.27,0.45,1.69,4.44,1.26,,27.5,KC @ STL
Chris Martin,Texas Rangers,0.02-0.02,$5500,0.29,0.02,0.02,2.56,0,0.19,0.36,0.28,0.11,0.1,0.03,0.04,0.22,0.89,,1.6,TEX @ TB
Tyler Mahle,Texas Rangers,0.22-0.43,$9000,2.61,0.22,0.43,4.32,1,0,5.41,5.12,2.99,2.6,0.85,1.92,3.99,1.3,,23.5,TEX @ TB
Pete Fairbanks,Tampa Bay Rays,0.03-0.03,$5500,0.47,0.03,0.03,2.73,0,0.31,0.57,0.45,0.19,0.17,0.02,0.26,0.42,1.25,,2.6,TEX @ TB
Drew Rasmussen,Tampa Bay Rays,0.36-0.17,$8800,2.77,0.36,0.17,3.24,1,0,4.47,3.77,1.76,1.61,0.44,0.94,3.92,1.05,,24.4,TEX @ TB
Carlos Rodon,New York Yankees,0.51-0.19,$10700,3.39,0.51,0.19,3.35,1,0,5.73,4.25,2.36,2.13,0.69,2,6.76,1.09,,36.3,CLE @ NYY
Emmanuel Clase,Cleveland Guardians,0.02-0.02,$5500,0.25,0.02,0.02,2.45,0,0.18,0.34,0.26,0.1,0.09,0.01,0.06,0.19,0.93,,1.4,CLE @ NYY
Devin Williams,New York Yankees,0.03-0.03,$5500,0.56,0.03,0.03,3.98,0,0.32,0.59,0.55,0.28,0.26,0.03,0.31,0.66,1.46,,3.1,CLE @ NYY
Tanner Bibee,Cleveland Guardians,0.21-0.51,$7800,2.65,0.21,0.51,6.17,1,0,5.22,5.93,3.78,3.58,1.16,1.97,4.47,1.51,,20.7,CLE @ NYY
Raisel Iglesias,Atlanta Braves,0.02-0.03,$5500,0.29,0.02,0.03,3.98,0,0.23,0.43,0.4,0.21,0.19,0.09,0.08,0.26,1.13,,1.6,ARI @ ATL
Zac Gallen,Arizona Diamondbacks,0.44-0.22,$8500,3.51,0.44,0.22,4.23,1,0,5.5,5.13,2.81,2.58,0.71,2.14,5.58,1.32,,29.8,ARI @ ATL
A.J. Puk,Arizona Diamondbacks,0.03-0.03,$5500,0.4,0.03,0.03,3.28,0,0.27,0.5,0.42,0.2,0.18,0.08,0.15,0.34,1.16,,2.2,ARI @ ATL
Spencer Strider,Atlanta Braves,0.2-0.47,$9200,2.58,0.2,0.47,5.6,1,0,5.17,5.02,3.54,3.22,1.14,1.71,5.1,1.3,,23.7,ARI @ ATL
Jeff Hoffman,Toronto Blue Jays,0.02-0.02,$5500,0.33,0.02,0.02,4.18,0,0.23,0.42,0.4,0.21,0.2,0.07,0.11,0.34,1.22,,1.8,PHI @ TOR
Jordan Romano,Philadelphia Phillies,0.03-0.03,$5500,0.29,0.03,0.03,7.01,0,0.27,0.51,0.64,0.43,0.4,0.12,0.23,0.38,1.71,,1.6,PHI @ TOR
Cristopher Sanchez,Philadelphia Phillies,0.38-0.32,$10100,2.9,0.38,0.32,3.77,1,0,5.45,4.77,2.54,2.29,0.61,1.59,5.21,1.17,,29.3,PHI @ TOR
Bowden Francis,Toronto Blue Jays,0.27-0.35,$7500,3.33,0.27,0.35,4.08,1,0,5.17,4.8,2.51,2.35,0.91,1.74,4.39,1.26,,25,PHI @ TOR
Kenley Jansen,Los Angeles Angels,0.02-0.02,$5500,0.31,0.02,0.02,4.19,0,0.21,0.4,0.38,0.2,0.19,0.06,0.15,0.3,1.34,,1.7,LAA @ BOS
Aroldis Chapman,Boston Red Sox,0.03-0.03,$5500,0.49,0.03,0.03,2.74,0,0.28,0.53,0.42,0.18,0.16,0.04,0.26,0.48,1.28,,2.7,LAA @ BOS
Yusei Kikuchi,Los Angeles Angels,0.25-0.42,$8400,3.04,0.25,0.42,5.24,1,0,5.56,5.45,3.5,3.24,0.88,2.17,5.14,1.37,,25.5,LAA @ BOS
Brayan Bello,Boston Red Sox,0.37-0.25,$7700,3.17,0.37,0.25,4.54,1,0,5.39,5.36,3.03,2.72,0.61,2.02,4.18,1.37,,24.4,LAA @ BOS
Robert Suarez,San Diego Padres,0.02-0.03,$5500,0.35,0.02,0.03,2.33,0,0.24,0.44,0.33,0.12,0.11,0.02,0.13,0.26,1.04,,1.9,SD @ SF
Ryan Walker,San Francisco Giants,0.02-0.03,$5500,0.4,0.02,0.03,3.34,0,0.26,0.49,0.42,0.2,0.18,0.01,0.14,0.38,1.14,,2.2,SD @ SF
Landen Roupp,San Francisco Giants,0.27-0.29,$5500,4.44,0.27,0.29,3.89,1,0,4.51,4.27,2.2,1.95,0.47,1.8,4.55,1.35,,24.4,SD @ SF
Ryan Bergert,San Diego Padres,0.29-0.33,$6500,3.58,0.29,0.33,4.41,1,0,5.03,4.98,2.74,2.47,0.73,1.94,4.19,1.37,,23.3,SD @ SF
