player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Devin Williams,New York Yankees,0.03-0.04,$5500,0.69,0.03,0.04,3.77,0,0.35,0.66,0.6,0.3,0.28,0.02,0.36,0.81,1.46,,3.8,NYY @ COL
Will Warren,New York Yankees,0.5-0.18,$8400,3.52,0.5,0.18,4.48,1,0,5.36,4.61,2.91,2.67,0.54,1.6,5.62,1.16,,29.6,NYY @ COL
Ryan Pressly,Chicago Cubs,0.02-0.03,$5500,0.35,0.02,0.03,4.41,0,0.25,0.47,0.46,0.25,0.23,0.03,0.18,0.36,1.37,,1.9,CHC @ CIN
Alexis Diaz,Cincinnati Reds,0.02-0.03,$5500,0.27,0.02,0.03,7.84,0,0.24,0.46,0.62,0.43,0.4,0.15,0.3,0.41,2.01,,1.5,CHC @ CIN
Nick Lodolo,Cincinnati Reds,0.29-0.34,$8600,2.86,0.29,0.34,3.81,1,0,4.91,4.25,2.29,2.08,0.65,1.68,4.29,1.21,,24.6,CHC @ CIN
Ben Brown,Chicago Cubs,0.35-0.32,$7700,3.74,0.35,0.32,3.6,1,0,5.24,3.93,2.32,2.1,0.58,1.64,5.12,1.06,,28.8,CHC @ CIN
David Bednar,Pittsburgh Pirates,0.02-0.03,$5500,0.29,0.02,0.03,5.48,0,0.24,0.45,0.49,0.3,0.27,0.06,0.18,0.3,1.49,,1.6,MIL @ PIT
Bailey Falter,Pittsburgh Pirates,0.27-0.29,$7800,2.49,0.27,0.29,4.59,1,0,4.4,4.75,2.48,2.24,0.68,1.55,3.29,1.43,,19.4,MIL @ PIT
Trevor Megill,Milwaukee Brewers,0.02-0.03,$5500,0.42,0.02,0.03,2.48,0,0.26,0.48,0.37,0.14,0.13,0.04,0.19,0.39,1.16,,2.3,MIL @ PIT
Logan Henderson,Milwaukee Brewers,0.28-0.34,$9300,2.28,0.28,0.34,4.95,1,0,4.77,5.06,2.93,2.63,0.81,1.65,3.98,1.41,,21.2,MIL @ PIT
Aroldis Chapman,Boston Red Sox,0.02-0.03,$5500,0.45,0.02,0.03,2.84,0,0.25,0.48,0.38,0.16,0.15,0.04,0.23,0.46,1.3,,2.5,BAL @ BOS
Walker Buehler,Boston Red Sox,0.27-0.32,$8700,2.4,0.27,0.32,5.24,1,0,4.59,4.74,2.95,2.67,0.78,1.57,4.06,1.37,,20.9,BAL @ BOS
Dean Kremer,Baltimore Orioles,0.35-0.34,$7300,3.22,0.35,0.34,5.14,1,0,5.34,5.6,3.35,3.05,0.81,1.88,4.39,1.4,,23.5,BAL @ BOS
Felix Bautista,Baltimore Orioles,0.02-0.03,$5500,0.38,0.02,0.03,3.64,0,0.24,0.46,0.41,0.2,0.18,0.05,0.24,0.38,1.41,,2.1,BAL @ BOS
Chris Bassitt,Toronto Blue Jays,0.34-0.34,$9100,3.34,0.34,0.34,3.37,1,0,5.71,4.92,2.41,2.14,0.57,1.93,5.14,1.2,,30.4,TOR @ TB
Jeff Hoffman,Toronto Blue Jays,0.02-0.03,$5500,0.38,0.02,0.03,4.04,0,0.25,0.46,0.43,0.22,0.21,0.07,0.12,0.4,1.2,,2.1,TOR @ TB
Pete Fairbanks,Tampa Bay Rays,0.02-0.03,$5500,0.4,0.02,0.03,2.84,0,0.25,0.47,0.38,0.16,0.15,0.02,0.21,0.36,1.26,,2.2,TOR @ TB
Ryan Pepiot,Tampa Bay Rays,0.27-0.3,$8500,2.96,0.27,0.3,3.85,1,0,4.81,4.11,2.26,2.06,0.85,1.49,4.61,1.16,,25.2,TOR @ TB
Robbie Ray,San Francisco Giants,0.39-0.22,$10400,3.02,0.39,0.22,4,1,0,5.39,4.75,2.72,2.39,0.58,2.19,6.17,1.29,,31.4,SF @ WSH
Michael Soroka,Washington Nationals,0.18-0.4,$7900,2.8,0.18,0.4,5.18,1,0,4.84,5.3,3.02,2.78,0.89,1.87,4.59,1.48,,22.1,SF @ WSH
Kyle Finnegan,Washington Nationals,0.02-0.03,$5500,0.35,0.02,0.03,3.06,0,0.24,0.45,0.38,0.17,0.15,0.03,0.17,0.3,1.2,,1.9,SF @ WSH
Ryan Walker,San Francisco Giants,0.02-0.03,$5500,0.42,0.02,0.03,3.4,0,0.25,0.48,0.41,0.2,0.18,0.02,0.15,0.42,1.17,,2.3,SF @ WSH
Patrick Corbin,Texas Rangers,0.35-0.38,$7600,3.16,0.35,0.38,4.26,1,0,5.54,5.51,2.95,2.62,0.57,1.65,3.86,1.29,,24,TEX @ CHW
Chris Martin,Texas Rangers,0.02-0.03,$5500,0.36,0.02,0.03,2.67,0,0.25,0.46,0.36,0.15,0.14,0.04,0.05,0.31,0.9,,2,TEX @ CHW
Davis Martin,Chicago White Sox,0.29-0.29,$7500,3.11,0.29,0.29,3.73,1,0,4.7,4.6,2.22,1.95,0.42,1.47,3.98,1.29,,23.3,TEX @ CHW
Jordan Leasure,Chicago White Sox,0.02-0.03,$5500,0.31,0.02,0.03,4.97,0,0.25,0.47,0.49,0.28,0.26,0.1,0.25,0.31,1.57,,1.7,TEX @ CHW
