Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Probable Pitcher,Batting Order,Roster Position
119256-12477,P,Chris,Chris Sale,Sale,39.8,15,10800,MIA@ATL,ATL,MIA,IL,Ribs,,,,P
119256-197980,P,Paul,Paul Skenes,Skenes,38.04347826086956,23,10700,CIN@PIT,PIT,CIN,,,,Yes,,P
119256-119329,P,Nick,Nick Lodolo,Lodolo,31.695652173913043,23,10400,CIN@PIT,CIN,PIT,IL,Finger,,,,P
119256-102396,P,Logan,Logan Gilbert,Gilbert,34.06666666666667,15,10200,CWS@SEA,SEA,CWS,,,,Yes,,P
119256-187194,P,Bryan,Bryan Woo,Woo,36.86363636363637,22,10100,CWS@SEA,SEA,CWS,,,,,,P
119256-162445,P,Spencer,Spencer Strider,Strider,32.53333333333333,15,10000,MIA@ATL,ATL,MIA,,,,,,P
119256-82550,P,Hunter,Hunter Greene,Greene,35.27272727272727,11,9700,CIN@PIT,CIN,PIT,IL,Groin,,,,P
119256-164503,P,Spencer,Spencer Schwellenbach,Schwellenbach,37.411764705882355,17,9600,MIA@ATL,ATL,MIA,IL,Elbow,,,,P
119256-165512,P,Andrew,Andrew Abbott,Abbott,31.65,20,9500,CIN@PIT,CIN,PIT,,,,,,P
119256-11328,P,Martin,Martin Perez,Perez,26.75,4,9400,CWS@SEA,CWS,SEA,IL,Elbow,,,,P
119256-79162,P,Luis,Luis Castillo,Castillo,30.347826086956523,23,9400,CWS@SEA,SEA,CWS,,,,,,P
119256-165599,P,Eury,Eury Perez,Perez,29.4,10,9400,MIA@ATL,MIA,ATL,,,,Yes,,P
119256-135343,P,Max,Max Meyer,Meyer,27.833333333333332,12,9200,MIA@ATL,MIA,ATL,IL,Hip,,,,P
119256-119414,P,George,George Kirby,Kirby,32,14,9200,CWS@SEA,SEA,CWS,,,,,,P
119256-68491,P,Reynaldo,Reynaldo Lopez,Lopez,9,1,9200,MIA@ATL,ATL,MIA,IL,Shoulder,,,,P
119256-222782,P,Chase,Chase Burns,Burns,24.714285714285715,7,9000,CIN@PIT,CIN,PIT,,,,,,P
119256-146725,P,Jared,Jared Jones,Jones,30.59090909090909,22,8900,CIN@PIT,PIT,CIN,IL,Elbow,,,,P
119256-102395,P,Ryan,Ryan Weathers,Weathers,24.4,5,8700,MIA@ATL,MIA,ATL,IL,Lat,,,,P
119256-79217,P,Mitch,Mitch Keller,Keller,27.26086956521739,23,8600,CIN@PIT,PIT,CIN,,,,,,P
