player,team,salary,value,plateAppearances,runs,hits,singles,doubles,triples,homeRuns,runsBattedIn,stolenBases,caughtStealing,walks,strikeouts,battingAverage,onBasePercentage,sluggingPercentage,onBasePlusSlugging,fantasy,gameInfo
Carlos Santana,Cleveland Guardians,$2700,3.78,4.39,0.55,1.01,0.71,0.16,0.03,0.15,0.55,0.03,0.01,0.38,0.87,0.255,0.318,0.433,0.751,10.2,CLE @ CHC
Jose Ramirez,Cleveland Guardians,$3600,3.03,4.5,0.51,1,0.66,0.19,0.04,0.12,0.47,0.22,0.09,0.42,0.56,0.253,0.325,0.418,0.743,10.9,CLE @ CHC
Dansby Swanson,Chicago Cubs,$2800,4.43,4.29,0.7,1.1,0.77,0.17,0.03,0.18,0.72,0.09,0.02,0.41,1.23,0.289,0.362,0.502,0.864,12.4,CLE @ CHC
Carson Kelly,Chicago Cubs,$2800,3.93,4.06,0.58,0.93,0.59,0.18,0.04,0.16,0.6,0.01,0.01,0.57,0.71,0.275,0.383,0.502,0.886,11,CLE @ CHC
Ian Happ,Chicago Cubs,$3200,3.47,4.73,0.64,0.9,0.64,0.11,0.02,0.15,0.7,0.05,0,0.56,1.36,0.217,0.314,0.362,0.676,11.1,CLE @ CHC
Kyle Tucker,Chicago Cubs,$3900,3.9,4.62,0.71,1.16,0.65,0.31,0.01,0.25,0.83,0.19,0.02,0.63,0.78,0.299,0.395,0.593,0.988,15.2,CLE @ CHC
Lane Thomas,Cleveland Guardians,$2700,3.52,4.28,0.47,0.84,0.57,0.17,0,0.13,0.47,0.17,0.05,0.33,1.31,0.215,0.279,0.372,0.65,9.5,CLE @ CHC
Nico Hoerner,Chicago Cubs,$3000,3.37,3.95,0.58,1.04,0.85,0.17,0.03,0.05,0.37,0.18,0.09,0.36,0.36,0.301,0.383,0.435,0.818,10.1,CLE @ CHC
Steven Kwan,Cleveland Guardians,$2900,4.24,4.72,0.57,1.35,0.92,0.29,0.06,0.13,0.52,0.14,0.02,0.37,0.53,0.317,0.372,0.516,0.888,12.3,CLE @ CHC
Seiya Suzuki,Chicago Cubs,$3400,3.76,4.51,0.62,1.08,0.61,0.3,0,0.25,0.72,0.02,0,0.46,1.3,0.269,0.349,0.554,0.903,12.8,CLE @ CHC
Nolan Jones,Cleveland Guardians,$2500,3.28,4.05,0.49,0.8,0.61,0.14,0.02,0.09,0.33,0.04,0.06,0.37,1.01,0.224,0.309,0.362,0.671,8.2,CLE @ CHC
Bo Naylor,Cleveland Guardians,$2500,3.6,3.83,0.43,0.64,0.31,0.12,0.01,0.22,0.57,0,0.03,0.34,0.92,0.188,0.27,0.431,0.702,9,CLE @ CHC
Brayan Rocchio,Cleveland Guardians,$2300,2.48,3.94,0.31,0.67,0.56,0.08,0.04,0.02,0.24,0.07,0.03,0.16,0.83,0.184,0.235,0.253,0.488,5.7,CLE @ CHC
Michael Busch,Chicago Cubs,$3100,3.45,4.18,0.56,0.79,0.4,0.27,0.01,0.17,0.53,0.07,0.01,0.49,1.2,0.219,0.32,0.459,0.779,10.7,CLE @ CHC
Pete Crow-Armstrong,Chicago Cubs,$3700,3.49,4.4,0.68,1.11,0.72,0.19,0.02,0.22,0.64,0.19,0.02,0.35,1.05,0.28,0.343,0.519,0.863,12.9,CLE @ CHC
Kyle Manzardo,Cleveland Guardians,$2700,4.48,4.61,0.58,1.13,0.64,0.31,0.01,0.25,0.6,0.01,0.02,0.36,1.06,0.271,0.332,0.55,0.883,12.1,CLE @ CHC
Daniel Schneemann,Cleveland Guardians,$2500,3.76,4.16,0.47,0.8,0.47,0.16,0.01,0.19,0.5,0.03,0.03,0.4,1.1,0.215,0.289,0.427,0.716,9.4,CLE @ CHC
Matt Shaw,Chicago Cubs,$2600,2.85,3.84,0.44,0.79,0.64,0.12,0.04,0.03,0.26,0.06,0.02,0.43,0.74,0.237,0.329,0.336,0.664,7.4,CLE @ CHC
DJ LeMahieu,New York Yankees,$2300,2.87,3.9,0.4,0.74,0.57,0.13,0.01,0.05,0.24,0,0.01,0.37,0.84,0.214,0.3,0.305,0.605,6.6,NYY @ TOR
Giancarlo Stanton,New York Yankees,$2800,3.21,4.35,0.46,0.92,0.6,0.21,0.02,0.11,0.48,0,0,0.37,1.4,0.237,0.308,0.396,0.704,9,NYY @ TOR
George Springer,Toronto Blue Jays,$3400,3.15,4.1,0.52,0.8,0.48,0.15,0.04,0.19,0.52,0.08,0.03,0.54,0.89,0.231,0.342,0.482,0.824,10.7,NYY @ TOR
Aaron Judge,New York Yankees,$4800,3.23,4.57,0.8,1.3,0.77,0.27,0,0.32,0.79,0.05,0.02,0.62,1.02,0.341,0.443,0.675,1.118,15.5,NYY @ TOR
Cody Bellinger,New York Yankees,$3300,3.79,4.68,0.69,1.19,0.77,0.21,0.03,0.21,0.61,0.07,0.02,0.37,0.65,0.285,0.352,0.51,0.861,12.5,NYY @ TOR
Vladimir Guerrero Jr.,Toronto Blue Jays,$3400,3.53,4.32,0.57,0.96,0.54,0.19,0.02,0.23,0.63,0.04,0.02,0.52,0.69,0.266,0.377,0.522,0.899,12,NYY @ TOR
Bo Bichette,Toronto Blue Jays,$2800,3.0,4.54,0.48,0.98,0.73,0.21,0.02,0.08,0.36,0.03,0.02,0.24,0.75,0.23,0.276,0.363,0.639,8.4,NYY @ TOR
Trent Grisham,New York Yankees,$3100,3.71,4.79,0.51,0.99,0.61,0.23,0,0.2,0.58,0,0.03,0.67,1.25,0.247,0.362,0.469,0.831,11.5,NYY @ TOR
Andres Gimenez,Toronto Blue Jays,$2700,2.96,3.76,0.39,0.85,0.66,0.16,0.03,0.06,0.3,0.14,0.04,0.29,0.74,0.251,0.313,0.383,0.696,8,NYY @ TOR
Jazz Chisholm,New York Yankees,$3800,2.5,4.46,0.42,0.82,0.55,0.14,0.03,0.11,0.45,0.21,0.05,0.41,1.39,0.204,0.281,0.346,0.627,9.5,NYY @ TOR
Alejandro Kirk,Toronto Blue Jays,$2700,2.85,4.21,0.3,0.91,0.75,0.13,0,0.09,0.44,0.01,0.01,0.33,0.55,0.241,0.304,0.36,0.664,7.7,NYY @ TOR
Ernie Clement,Toronto Blue Jays,$2800,2.5,3.87,0.41,0.85,0.72,0.13,0.02,0.02,0.22,0.08,0.04,0.29,0.46,0.246,0.318,0.325,0.644,7,NYY @ TOR
