player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Carlos Estevez,Kansas City Royals,0.02-0.02,$5500,0.33,0.02,0.02,2.09,0,0.22,0.41,0.3,0.1,0.1,0.01,0.15,0.26,1.08,,1.8,NYY @ KC
Seth Lugo,Kansas City Royals,0.28-0.32,$8300,2.99,0.28,0.32,3.98,1,0,5.39,5.23,2.77,2.39,0.65,1.47,4.22,1.24,,24.8,NYY @ KC
Devin Williams,New York Yankees,0.03-0.03,$5500,0.47,0.03,0.03,4.18,0,0.28,0.52,0.5,0.26,0.24,0.02,0.26,0.51,1.45,,2.6,NYY @ KC
Will Warren,New York Yankees,0.32-0.27,$8200,3.34,0.32,0.27,4.12,1,0,4.75,3.88,2.41,2.18,0.57,1.93,5.4,1.22,,27.4,NYY @ KC
Sonny Gray,St. Louis Cardinals,0.44-0.26,$10000,3.0,0.44,0.26,4.34,1,0,5.44,5.26,2.85,2.63,0.73,1.35,5.71,1.22,,30,STL @ MIL
Ryan Helsley,St. Louis Cardinals,0.03-0.03,$5500,0.45,0.03,0.03,3.11,0,0.29,0.54,0.45,0.2,0.19,0.05,0.23,0.41,1.26,,2.5,STL @ MIL
Trevor Megill,Milwaukee Brewers,0.02-0.02,$5500,0.33,0.02,0.02,2.79,0,0.21,0.39,0.31,0.13,0.12,0.02,0.17,0.29,1.24,,1.8,STL @ MIL
Jacob Misiorowski,Milwaukee Brewers,0.25-0.43,N/A,N/A,0.25,0.43,5.63,1,0,4.9,5.24,3.37,3.07,0.82,2.05,3.81,1.49,,19.7,STL @ MIL
Ryan Pressly,Chicago Cubs,0.03-0.03,$5500,0.42,0.03,0.03,3.79,0,0.31,0.58,0.53,0.27,0.25,0.03,0.22,0.37,1.28,,2.3,PIT @ CHC
Andrew Heaney,Pittsburgh Pirates,0.22-0.41,$7500,2.95,0.22,0.41,4.86,1,0,5.34,5.08,3.18,2.88,0.87,1.87,3.98,1.3,,22.1,PIT @ CHC
Jameson Taillon,Chicago Cubs,0.33-0.2,$9000,2.67,0.33,0.2,3.59,1,0,5.02,4.32,2.21,2,0.64,1.1,3.74,1.08,,24,PIT @ CHC
David Bednar,Pittsburgh Pirates,0.02-0.02,$5500,0.22,0.02,0.02,4.39,0,0.19,0.35,0.34,0.18,0.17,0.04,0.11,0.17,1.29,,1.2,PIT @ CHC
Tarik Skubal,Detroit Tigers,0.47-0.16,$11200,3.38,0.47,0.16,2.8,1,0,5.74,4.38,1.92,1.78,0.64,1.22,6.93,0.98,,37.8,DET @ BAL
Dean Kremer,Baltimore Orioles,0.14-0.53,$7600,3.16,0.14,0.53,5.02,1,0,5.37,6.01,3.43,3,0.95,1.61,4.93,1.42,,24,DET @ BAL
Jason Foley,Detroit Tigers,0.03-0.04,$5500,0.42,0.03,0.04,3.25,0,0.33,0.61,0.52,0.24,0.22,0.05,0.21,0.31,1.2,,2.3,DET @ BAL
Felix Bautista,Baltimore Orioles,0.02-0.02,$5500,0.27,0.02,0.02,3.31,0,0.17,0.32,0.27,0.13,0.12,0.03,0.18,0.26,1.44,,1.5,DET @ BAL
Josh Hader,Houston Astros,0.03-0.04,$5500,0.56,0.03,0.04,2.22,0,0.35,0.66,0.49,0.18,0.16,0.07,0.2,0.49,1.04,,3.1,CHW @ HOU
Framber Valdez,Houston Astros,0.49-0.18,$10600,3.66,0.49,0.18,2.06,1,0,5.91,4.45,1.65,1.35,0.26,1.45,6.47,1,,38.8,CHW @ HOU
Davis Martin,Chicago White Sox,0.2-0.5,$7800,2.9,0.2,0.5,4.68,1,0,5.3,5.16,3.12,2.75,0.78,1.99,4.08,1.35,,22.6,CHW @ HOU
Jordan Leasure,Chicago White Sox,0.01-0.02,$5500,0.16,0.01,0.02,5.22,0,0.14,0.27,0.29,0.17,0.16,0.05,0.14,0.16,1.58,,0.9,CHW @ HOU
