player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Nathan Eovaldi,Texas Rangers,0.32-0.2,$10200,2.7,0.32,0.2,3.13,1,0,4.69,3.61,1.89,1.63,0.48,1.12,4.85,1.01,,27.5,SEA @ TEX
Chris Martin,Texas Rangers,0.02-0.03,$5500,0.29,0.02,0.03,2.81,0,0.25,0.47,0.37,0.16,0.15,0.07,0.05,0.18,0.91,,1.6,SEA @ TEX
Andres Munoz,Seattle Mariners,0.02-0.03,$5500,0.38,0.02,0.03,1.44,0,0.25,0.46,0.3,0.08,0.07,0.02,0.17,0.27,1.02,,2.1,SEA @ TEX
Logan Gilbert,Seattle Mariners,0.22-0.36,$10500,2.73,0.22,0.36,3.9,1,0,5.38,4.63,2.61,2.33,0.75,1.17,5.42,1.08,,28.7,SEA @ TEX
Jason Foley,Detroit Tigers,0.03-0.03,$5500,0.35,0.03,0.03,3.26,0,0.28,0.53,0.45,0.21,0.19,0.05,0.19,0.24,1.2,,1.9,MIN @ DET
Jhoan Duran,Minnesota Twins,0.02-0.02,$5500,0.31,0.02,0.02,2.22,0,0.22,0.4,0.3,0.11,0.1,0.01,0.14,0.23,1.08,,1.7,MIN @ DET
Pete Fairbanks,Tampa Bay Rays,0.03-0.03,$5500,0.4,0.03,0.03,2.42,0,0.27,0.51,0.39,0.15,0.14,0.01,0.22,0.29,1.19,,2.2,TB @ BAL
Felix Bautista,Baltimore Orioles,0.02-0.02,$5500,0.35,0.02,0.02,2.78,0,0.23,0.42,0.34,0.14,0.13,0.03,0.23,0.3,1.35,,1.9,TB @ BAL
Ryan Pepiot,Tampa Bay Rays,0.36-0.35,$9700,2.76,0.36,0.35,4.9,1,0,5.46,5.36,3.18,2.97,0.97,1.82,5.27,1.32,,26.8,TB @ BAL
Tomoyuki Sugano,Baltimore Orioles,0.31-0.35,$7400,3.2,0.31,0.35,4.54,1,0,5.36,5.42,3.01,2.71,0.94,1.68,4.01,1.32,,23.7,TB @ BAL
Devin Williams,New York Yankees,0.03-0.04,$5500,0.51,0.03,0.04,3.99,0,0.35,0.66,0.61,0.32,0.29,0.02,0.29,0.5,1.37,,2.8,OAK @ NYY
Mason Miller,Oakland Athletics,0.01-0.02,$5500,0.22,0.01,0.02,4.26,0,0.15,0.28,0.26,0.14,0.13,0.04,0.13,0.23,1.45,,1.2,OAK @ NYY
Mitch Spence,Oakland Athletics,0.14-0.54,$6900,2.55,0.14,0.54,6.36,1,0,4.72,5.67,3.84,3.34,0.8,2.12,3.9,1.65,,17.6,OAK @ NYY
Will Warren,New York Yankees,0.46-0.13,$8800,3.86,0.46,0.13,3.16,1,0,5.18,4.16,2.06,1.82,0.55,1.72,6.4,1.13,,34,OAK @ NYY
Aroldis Chapman,Boston Red Sox,0.02-0.03,$5500,0.38,0.02,0.03,1.97,0,0.25,0.47,0.34,0.11,0.1,0.03,0.18,0.29,1.1,,2.1,TOR @ BOS
Jose Berrios,Toronto Blue Jays,0.34-0.31,$9100,2.8,0.34,0.31,4.64,1,0,5.29,5.29,2.94,2.73,0.75,1.78,4.66,1.34,,25.5,TOR @ BOS
Jeff Hoffman,Toronto Blue Jays,0.02-0.03,$5500,0.31,0.02,0.03,4.39,0,0.24,0.46,0.45,0.24,0.22,0.1,0.14,0.27,1.28,,1.7,TOR @ BOS
Brayan Bello,Boston Red Sox,0.3-0.4,$8200,2.99,0.3,0.4,4.81,1,0,5.57,5.54,3.24,2.98,0.6,2.14,4.34,1.38,,24.5,TOR @ BOS
Raisel Iglesias,Atlanta Braves,0.02-0.03,$5500,0.25,0.02,0.03,4.72,0,0.25,0.47,0.48,0.27,0.25,0.09,0.1,0.21,1.22,,1.4,PHI @ ATL
Jordan Romano,Philadelphia Phillies,0.02-0.03,$5500,0.25,0.02,0.03,6.35,0,0.25,0.46,0.55,0.35,0.33,0.08,0.21,0.28,1.65,,1.4,PHI @ ATL
Bryce Elder,Atlanta Braves,0.32-0.36,$7600,3.22,0.32,0.36,4.56,1,0,5.3,5.05,3.11,2.69,0.56,1.63,4.41,1.26,,24.5,PHI @ ATL
Mick Abel,Philadelphia Phillies,0.36-0.33,$7800,3.22,0.36,0.33,4.35,1,0,5.3,4.86,2.83,2.56,0.74,1.29,4.38,1.16,,25.1,PHI @ ATL
Nick Martinez,Cincinnati Reds,0.23-0.41,$7200,3.38,0.23,0.41,4.11,1,0,5.26,4.44,2.64,2.4,0.86,1.45,4.11,1.12,,24.3,SD @ CIN
Dylan Cease,San Diego Padres,0.42-0.25,$10300,3.43,0.42,0.25,3.08,1,0,5.8,4.24,2.25,1.99,0.59,1.83,6.36,1.05,,35.3,SD @ CIN
Robert Suarez,San Diego Padres,0.03-0.03,$5500,0.35,0.03,0.03,3.33,0,0.28,0.53,0.45,0.21,0.2,0.03,0.15,0.24,1.14,,1.9,SD @ CIN
Alexis Diaz,Cincinnati Reds,0.02-0.02,$5500,0.18,0.02,0.02,9.99,0,0.22,0.4,0.64,0.48,0.45,0.19,0.29,0.34,2.31,,1,SD @ CIN
Aaron Civale,Chicago White Sox,0.22-0.4,$7300,3.18,0.22,0.4,5.1,1,0,5.33,5.33,3.27,3.02,0.85,1.65,4.54,1.31,,23.2,SF @ CHW
Ryan Walker,San Francisco Giants,0.03-0.03,$5500,0.38,0.03,0.03,3.64,0,0.3,0.56,0.5,0.25,0.23,0.04,0.14,0.3,1.14,,2.1,SF @ CHW
Landen Roupp,San Francisco Giants,0.38-0.21,$5500,4.55,0.38,0.21,3.77,1,0,4.84,4.61,2.28,2.03,0.39,1.7,4.21,1.3,,25,SF @ CHW
Jordan Leasure,Chicago White Sox,0.02-0.02,$5500,0.24,0.02,0.02,4.88,0,0.2,0.37,0.38,0.22,0.2,0.06,0.19,0.21,1.55,,1.3,SF @ CHW
Tyler Kinley,Colorado Rockies,0.02-0.02,$5500,0.22,0.02,0.02,6.91,0,0.19,0.35,0.44,0.29,0.27,0.05,0.23,0.28,1.9,,1.2,COL @ MIL
Trevor Megill,Milwaukee Brewers,0.03-0.03,$5500,0.45,0.03,0.03,2.63,0,0.31,0.58,0.45,0.18,0.17,0.03,0.26,0.38,1.23,,2.5,COL @ MIL
Ryan Pressly,Chicago Cubs,0.02-0.03,$5500,0.29,0.02,0.03,3.8,0,0.24,0.45,0.41,0.21,0.19,0.03,0.16,0.24,1.27,,1.6,CHC @ HOU
Josh Hader,Houston Astros,0.02-0.03,$5500,0.36,0.02,0.03,2.25,0,0.26,0.48,0.35,0.13,0.12,0.07,0.12,0.26,0.99,,2,CHC @ HOU
Brandon Walter,Houston Astros,0.31-0.33,$8600,3.19,0.31,0.33,4.12,1,0,5.37,4.83,2.81,2.46,0.93,1.52,5.04,1.18,,27.4,CHC @ HOU
Cade Horton,Chicago Cubs,0.32-0.34,$7700,3.08,0.32,0.34,4.3,1,0,5.31,5.2,2.86,2.54,0.71,1.71,3.89,1.3,,23.7,CHC @ HOU
