player,team,winsLosses,salary,value,wins,losses,earnedRunsAvg,gamesStarted,saves,inningsPitched,hits,runs,earnedRuns,homeRuns,walks,strikeouts,walksPlusHitsPerInningsPitched,gamesPlayed,fantasy,gameInfo
Jose Berrios,Toronto Blue Jays,0.3-0.21,$8500,2.44,0.3,0.21,4.75,1,0,4.49,4.53,2.64,2.37,0.74,1.51,3.79,1.34,,20.7,HOU @ TOR
Jeff Hoffman,Toronto Blue Jays,0.03-0.03,$5500,0.33,0.03,0.03,4.39,0,0.28,0.52,0.51,0.28,0.25,0.11,0.18,0.27,1.32,,1.8,HOU @ TOR
Josh Hader,Houston Astros,0.02-0.02,$5500,0.29,0.02,0.02,2.31,0,0.22,0.41,0.31,0.11,0.11,0.07,0.13,0.2,1.07,,1.6,HOU @ TOR
Luis Garcia,Houston Astros,0.23-0.34,$8100,2.64,0.23,0.34,5.52,1,0,4.65,5.06,3.15,2.85,1.06,1.74,4.47,1.46,,21.4,HOU @ TOR
George Kirby,Seattle Mariners,0.34-0.18,$10000,2.89,0.34,0.18,3.51,1,0,5.11,4.45,2.13,1.99,0.68,1.34,5.24,1.13,,28.9,STL @ SEA
Matthew Liberatore,St. Louis Cardinals,0.2-0.38,$7400,2.96,0.2,0.38,4.53,1,0,5.1,5.27,2.82,2.57,0.92,1.55,3.88,1.34,,21.9,STL @ SEA
David Bednar,New York Yankees,0.03-0.03,$5500,0.35,0.03,0.03,2.96,0,0.29,0.54,0.44,0.19,0.18,0.04,0.17,0.21,1.14,,1.9,DET @ NYY
Casey Mize,Detroit Tigers,0.31-0.3,$8400,2.92,0.31,0.3,4.08,1,0,5.18,4.55,2.5,2.35,0.77,1.44,4.21,1.16,,24.5,DET @ NYY
Jason Foley,Detroit Tigers,0.02-0.02,$5500,0.24,0.02,0.02,3.28,0,0.21,0.39,0.33,0.15,0.14,0.04,0.14,0.16,1.21,,1.3,DET @ NYY
Will Warren,New York Yankees,0.26-0.34,$8200,3.34,0.26,0.34,4.39,1,0,5.39,4.65,2.88,2.63,0.69,1.86,5.2,1.21,,27.4,DET @ NYY
Chris Martin,Texas Rangers,0.02-0.02,$5500,0.25,0.02,0.02,2.75,0,0.22,0.42,0.33,0.14,0.13,0.06,0.06,0.13,0.94,,1.4,MIL @ TEX
Trevor Megill,Milwaukee Brewers,0.03-0.03,$5500,0.36,0.03,0.03,2.57,0,0.28,0.52,0.4,0.16,0.15,0.04,0.19,0.25,1.14,,2,MIL @ TEX
Jack Leiter,Texas Rangers,0.21-0.31,$8800,2.49,0.21,0.31,5.26,1,0,4.59,4.2,2.97,2.68,0.77,1.97,4.55,1.34,,21.9,MIL @ TEX
Chad Patrick,Milwaukee Brewers,0.31-0.24,$8800,2.69,0.31,0.24,4.6,1,0,4.71,4.37,2.77,2.41,0.57,1.43,4.41,1.23,,23.7,MIL @ TEX
